Matchup,SD @ CHC
Pitcher,Walker Buehler
Pitcher Team,SD
Opposing Team,CHC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,51.0,214,0.246,0.286,0.362,0.116,1.24,5,0.88,6.5%,19.1%,20.6%,17.2%,8.9%,7.76,72.0%,9.9%,9.8%,42.5%,20.9%,15.6%,15.7%
vsLHB,25.2,111,0.265,0.283,0.324,0.059,1.40,1,0.35,8.1%,21.4%,23.4%,20.2%,9.4%,9.12,68.2%,9.9%,6.7%,42.7%,17.3%,7.7%,20.0%
vsRHB,25.1,103,0.227,0.289,0.402,0.175,1.07,4,1.42,4.9%,16.8%,17.5%,14.2%,8.2%,6.39,76.0%,10.0%,12.8%,42.3%,24.4%,21.1%,11.5%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Dansby Swanson RHB,,+405,13,22,4.00,3,3,0.350,0.364,0.900,0.550,0.512,4.5%,22.9%,22.7%,10.5%,96.1,316.8,7,4,18.8%,12.5%,25.0%,75.0%,43.8%,72.0,9.7%,45.2%,22.6%,88.6%,62.5%,25.0%,75.0%,37.5%,37.5%,56.2%,37.5%,6.2%,36.0%
Pete Crow-Armstrong LHB,,+285,21,22,4.80,2,2,0.294,0.455,0.647,0.353,0.460,22.7%,34.9%,27.3%,16.1%,86.1,271.2,3,2,9.1%,-,36.4%,45.5%,36.4%,74.9,59.5%,16.2%,13.5%,86.0%,54.6%,36.4%,50.0%,18.2%,27.3%,36.4%,45.5%,18.2%,29.2%
Seiya Suzuki RHB,,+320,25,27,4.80,1,2,0.250,0.333,0.458,0.208,0.343,11.1%,24.4%,22.2%,9.3%,86.5,277.6,5,3,5.6%,-,33.3%,22.2%,38.9%,73.9,42.5%,20.0%,2.5%,90.9%,61.1%,44.4%,12.5%,16.7%,33.3%,55.6%,22.2%,22.2%,18.5%
Ian Happ SHB,,+360,27,26,4.20,1,3,0.174,0.269,0.304,0.130,0.261,7.7%,31.4%,30.8%,15.0%,90.2,287.4,5,3,13.3%,6.7%,26.7%,33.3%,26.7%,71.4,6.2%,25.0%,6.2%,96.0%,66.7%,40.0%,16.7%,26.7%,33.3%,40.0%,53.3%,6.7%,37.5%
Michael Busch LHB,,+350,24,26,4.60,1,1,0.143,0.308,0.333,0.190,0.289,19.2%,26.8%,26.9%,12.2%,87.5,275.7,5,1,7.1%,7.1%,14.3%,28.6%,35.7%,68.5,5.1%,28.2%,7.7%,95.1%,64.3%,42.9%,0.0%,21.4%,28.6%,35.7%,14.3%,50.0%,39.1%
Michael Conforto LHB,,+430,22,23,2.20,1,1,0.238,0.304,0.429,0.190,0.319,8.7%,26.2%,30.4%,12.6%,88.9,272.7,4,1,7.1%,7.1%,28.6%,28.6%,50.0%,71.3,13.9%,25.0%,8.3%,90.0%,71.5%,42.9%,16.7%,28.6%,28.6%,28.6%,50.0%,21.4%,33.3%
Carson Kelly RHB,,+520,12,22,3.00,1,1,0.235,0.409,0.471,0.235,0.382,22.7%,11.4%,9.1%,4.3%,86.4,315.3,5,1,6.7%,6.7%,26.7%,33.3%,33.3%,70.8,6.5%,25.8%,12.9%,88.6%,40.0%,20.0%,33.3%,20.0%,60.0%,53.3%,40.0%,6.7%,21.7%
Nico Hoerner RHB,,+1060,11,28,4.20,0,0,0.231,0.286,0.385,0.154,0.291,7.1%,14.6%,7.1%,7.0%,82.5,221.8,5,1,-,-,20.8%,33.3%,33.3%,68.3,2.4%,24.4%,7.3%,87.2%,45.8%,20.8%,0.0%,25.0%,33.3%,25.0%,29.2%,45.8%,33.3%
Alex Bregman RHB,,+470,27,26,4.80,0,0,0.211,0.385,0.211,-,0.292,15.4%,19.1%,11.5%,8.0%,88.0,192.7,3,1,-,-,35.3%,41.2%,41.2%,70.1,4.7%,23.3%,4.7%,91.5%,41.2%,11.8%,0.0%,29.4%,35.3%,64.7%,23.5%,11.8%,21.9%
Miguel Amaya RHB,,+237,29,24,3.60,0,2,0.300,0.417,0.500,0.200,0.403,4.2%,10.7%,8.3%,5.1%,85.2,264.9,4,2,11.1%,5.6%,22.2%,38.9%,50.0%,70.0,12.0%,20.0%,10.0%,92.6%,61.1%,33.3%,0.0%,27.8%,33.3%,38.9%,55.6%,5.6%,34.5%
