Matchup,CWS @ BAL
Pitcher,Noah Schultz
Pitcher Team,CWS
Opposing Team,BAL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,38.0,168,0.213,0.321,0.390,0.177,1.37,4,0.95,13.1%,21.6%,19.6%,16.9%,8.7%,7.82,58.9%,7.4%,11.0%,38.5%,25.7%,14.3%,19.3%
vsLHB,8.0,34,0.143,0.239,0.179,0.036,0.88,0,-,8.8%,22.2%,20.6%,22.6%,8.1%,7.88,61.8%,8.1%,9.5%,23.8%,33.3%,-,19.0%
vsRHB,30.0,134,0.230,0.342,0.442,0.212,1.50,4,1.20,14.2%,21.5%,19.4%,15.9%,8.9%,7.80,58.2%,7.2%,11.4%,42.0%,23.9%,19.0%,19.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Tyler O'Neill RHB,,+301,15,15,3.00,0,1,0.154,0.267,0.308,0.154,0.256,13.3%,35.5%,33.3%,16.7%,91.5,245.2,2,2,25.0%,-,37.5%,50.0%,50.0%,73.5,39.3%,14.3%,14.3%,90.3%,75.0%,50.0%,0.0%,25.0%,12.5%,50.0%,25.0%,25.0%,7.7%
Taylor Ward RHB,,+382,18,15,4.60,1,1,0.500,0.600,0.833,0.333,0.592,20.0%,15.4%,13.3%,6.2%,90.6,244.0,3,1,10.0%,-,20.0%,50.0%,60.0%,68.2,4.2%,29.2%,20.8%,92.3%,60.0%,20.0%,50.0%,40.0%,20.0%,30.0%,40.0%,30.0%,42.9%
Blaze Alexander RHB,,+650,8,12,3.40,1,1,0.250,0.250,0.500,0.250,0.323,-,27.6%,25.0%,16.7%,88.9,349.7,2,1,12.5%,12.5%,12.5%,50.0%,25.0%,72.6,21.4%,21.4%,7.1%,96.6%,25.0%,12.5%,100.0%,12.5%,75.0%,37.5%,37.5%,25.0%,50.0%
Jackson Holliday LHB,,+580,3,9,3.00,0,0,0.125,0.222,0.125,-,0.171,11.1%,42.9%,22.2%,16.2%,91.9,272.7,2,0,-,-,-,50.0%,66.7%,70.4,-,20.0%,-,83.3%,100.0%,50.0%,0.0%,50.0%,-,-,66.7%,33.3%,42.9%
Dylan Beavers LHB,—,N/A,-,6,3.80,0,0,-,-,-,-,-,-,26.7%,33.3%,10.8%,89.2,249.8,2,0,-,-,-,50.0%,25.0%,70.7,-,20.0%,6.7%,100.0%,50.0%,50.0%,0.0%,-,25.0%,-,50.0%,50.0%,33.3%
Pete Alonso RHB,,+257,6,15,4.20,0,0,0.077,0.133,0.077,-,0.103,6.7%,14.3%,20.0%,5.8%,93.6,277.8,2,1,9.1%,-,36.4%,45.5%,27.3%,74.7,44.0%,24.0%,12.0%,92.6%,45.5%,18.2%,0.0%,27.3%,54.5%,54.5%,45.5%,-,15.4%
Coby Mayo RHB,,+210,20,16,3.40,3,3,0.286,0.375,0.929,0.643,0.531,12.5%,27.0%,31.2%,13.5%,95.8,291.4,4,3,33.3%,22.2%,33.3%,44.4%,44.4%,76.2,54.3%,17.1%,5.7%,100.0%,55.5%,44.4%,75.0%,11.1%,22.2%,55.6%,11.1%,33.3%,42.9%
Colton Cowser LHB,—,N/A,7,9,3.20,0,0,0.125,0.222,0.125,-,0.171,11.1%,46.2%,33.3%,18.2%,85.6,220.5,1,0,-,-,20.0%,40.0%,40.0%,76.5,81.8%,18.2%,9.1%,91.7%,40.0%,20.0%,0.0%,20.0%,40.0%,40.0%,40.0%,20.0%,0.0%
Adley Rutschman SHB,,+489,14,17,4.00,0,0,0.250,0.294,0.250,-,0.248,5.9%,16.0%,-,7.1%,89.8,260.9,3,0,-,-,12.5%,37.5%,31.2%,70.4,-,57.1%,23.8%,84.0%,62.4%,31.2%,0.0%,31.2%,37.5%,31.2%,43.8%,25.0%,21.4%
Samuel Basallo LHB,,+505,13,8,3.40,0,0,-,-,-,-,-,-,37.5%,62.5%,20.7%,80.6,166.2,0,0,-,-,33.3%,33.3%,33.3%,74.4,50.0%,7.1%,7.1%,87.5%,33.3%,-,-,33.3%,66.7%,66.7%,-,33.3%,44.4%
Chadwick Tromp RHB,—,N/A,11,11,2.40,0,0,0.364,0.364,0.455,0.091,0.358,-,28.6%,9.1%,17.1%,82.8,247.6,2,1,-,-,10.0%,20.0%,40.0%,70.3,-,21.1%,-,95.0%,60.0%,30.0%,0.0%,30.0%,30.0%,20.0%,40.0%,40.0%,60.0%
Leody Taveras SHB,,+760,7,11,3.60,0,0,0.273,0.273,0.273,-,0.243,-,21.1%,18.2%,8.0%,83.7,180.3,0,0,-,-,-,11.1%,-,73.3,33.3%,11.1%,5.6%,94.7%,11.1%,11.1%,0.0%,-,77.8%,44.4%,33.3%,22.2%,28.6%
Gunnar Henderson LHB,,+337,26,13,4.60,0,0,0.250,0.308,0.250,-,0.255,7.7%,26.7%,23.1%,12.5%,77.8,191.9,1,0,-,-,11.1%,-,11.1%,73.0,38.1%,14.3%,-,72.4%,11.1%,11.1%,0.0%,-,77.8%,22.2%,33.3%,44.4%,18.8%
