Matchup,BAL @ TOR
Pitcher,Brandon Young
Pitcher Team,BAL
Opposing Team,TOR

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,43.0,189,0.250,0.311,0.387,0.137,1.37,5,1.05,9.0%,22.0%,16.9%,16.5%,11.0%,6.70,65.1%,7.7%,8.0%,40.6%,28.3%,12.8%,17.4%
vsLHB,27.0,112,0.216,0.296,0.371,0.155,1.19,3,1.00,9.8%,18.6%,12.5%,13.7%,9.4%,4.67,64.3%,7.2%,9.4%,40.0%,30.6%,11.5%,18.8%
vsRHB,16.0,77,0.296,0.332,0.408,0.113,1.69,2,1.12,7.8%,26.8%,23.4%,19.6%,13.2%,10.12,66.2%,8.4%,5.7%,41.5%,24.5%,15.4%,15.1%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ernie Clement RHB,+481,19,4.20,2,2,0.474,0.474,0.842,0.368,0.569,-,12.1%,10.5%,8.0%,85.0,5.9%,5.9%,29.4%,17.6%,35.3%,67.8,-,37.5%,3.1%,97.0%,23.5%,50.0%,29.4%,41.2%,58.8%,23.5%,17.6%,70.0%
Kazuma Okamoto RHB,+198,23,4.20,1,2,0.263,0.391,0.421,0.158,0.362,13.0%,41.0%,34.8%,17.8%,86.8,9.1%,-,27.3%,36.4%,18.2%,72.2,38.2%,14.7%,5.9%,87.2%,18.2%,50.0%,18.2%,54.5%,45.5%,36.4%,18.2%,20.8%
George Springer RHB,+212,21,5.00,1,1,0.143,0.143,0.333,0.190,0.203,-,26.7%,19.0%,12.6%,91.6,5.9%,5.9%,5.9%,47.1%,29.4%,71.7,25.0%,27.5%,17.5%,90.9%,23.5%,25.0%,17.6%,58.8%,41.2%,41.2%,17.6%,31.8%
Brandon Valenzuela SHB,+396,18,3.80,1,2,0.125,0.222,0.312,0.188,0.238,11.1%,14.3%,5.6%,6.8%,85.9,13.3%,6.7%,20.0%,40.0%,33.3%,73.1,24.0%,32.0%,20.0%,89.3%,40.0%,16.7%,20.0%,26.7%,33.3%,46.7%,20.0%,47.6%
Tyler Heineman SHB,N/A,13,3.60,1,1,0.182,0.308,0.545,0.364,0.365,7.7%,16.7%,7.7%,9.1%,82.2,11.1%,11.1%,22.2%,11.1%,22.2%,65.4,-,14.3%,3.6%,93.3%,33.3%,33.3%,11.1%,44.4%,55.6%,11.1%,33.3%,15.4%
Jesus Sanchez LHB,+307,13,2.40,1,2,0.308,0.308,0.692,0.385,0.425,-,29.4%,38.5%,17.2%,96.7,37.5%,12.5%,12.5%,75.0%,50.0%,73.6,50.0%,21.4%,17.9%,87.5%,50.0%,25.0%,12.5%,37.5%,37.5%,25.0%,37.5%,46.7%
Andres Gimenez LHB,+526,12,3.60,1,1,0.091,0.167,0.364,0.273,0.229,8.3%,24.2%,16.7%,12.3%,83.7,11.1%,11.1%,22.2%,11.1%,22.2%,69.3,-,17.2%,3.4%,87.9%,33.3%,33.3%,11.1%,22.2%,44.4%,33.3%,22.2%,20.0%
Vladimir Guerrero Jr. RHB,+290,27,4.60,0,0,0.292,0.370,0.375,0.083,0.334,7.4%,14.7%,3.7%,6.7%,94.6,4.3%,4.3%,8.7%,65.2%,17.4%,74.8,51.6%,51.6%,35.5%,91.2%,8.7%,0.0%,17.4%,65.2%,34.8%,30.4%,34.8%,29.6%
Nathan Lukes LHB,+412,22,4.80,0,0,0.450,0.500,0.550,0.100,0.458,9.1%,14.3%,18.2%,6.8%,85.2,-,-,50.0%,43.8%,62.5%,66.8,-,30.0%,10.0%,90.9%,18.8%,0.0%,56.2%,12.5%,50.0%,18.8%,31.2%,22.7%
Daulton Varsho LHB,+257,14,3.40,0,0,0.091,0.286,0.091,-,0.203,21.4%,18.5%,14.3%,8.3%,88.9,-,-,11.1%,33.3%,33.3%,74.0,40.0%,20.0%,12.0%,92.6%,33.3%,0.0%,22.2%,33.3%,33.3%,33.3%,33.3%,28.6%
Yohendrick Pinango LHB,N/A,9,3.40,0,0,0.625,0.667,0.625,-,0.567,11.1%,21.7%,33.3%,11.6%,89.2,-,-,-,20.0%,60.0%,75.0,61.9%,9.5%,4.8%,91.3%,-,-,40.0%,60.0%,20.0%,80.0%,-,16.7%
Myles Straw RHB,N/A,9,2.20,0,0,0.143,0.333,0.143,-,0.243,22.2%,17.6%,11.1%,8.6%,80.4,-,-,-,-,33.3%,67.5,-,21.4%,-,87.5%,33.3%,0.0%,16.7%,33.3%,-,33.3%,66.7%,22.2%
Charles McAdoo RHB,N/A,2,3.67,0,0,-,-,-,-,-,-,0.0%,-,-,88.2,-,-,-,50.0%,-,69.2,-,50.0%,-,100.0%,-,-,-,100.0%,-,100.0%,-,0.0%
