Matchup,ATL @ PIT
Pitcher,Paul Skenes
Pitcher Team,PIT
Opposing Team,ATL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,55.0,236,0.249,0.317,0.418,0.169,1.24,7,1.15,6.4%,30.6%,30.9%,23.5%,15.4%,11.95,61.2%,5.5%,7.7%,41.3%,23.8%,17.6%,14.7%
vsLHB,30.0,134,0.254,0.338,0.449,0.195,1.37,4,1.20,8.2%,31.1%,30.6%,25.8%,15.4%,12.30,60.0%,5.0%,8.9%,45.6%,27.8%,13.6%,15.2%
vsRHB,25.0,102,0.242,0.289,0.379,0.137,1.08,3,1.08,3.9%,30.0%,31.4%,21.1%,15.3%,11.52,62.7%,6.1%,6.2%,35.9%,18.8%,25.0%,14.1%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ozzie Albies SHB,,+680,10,19,5.00,2,4,0.333,0.368,0.833,0.500,0.503,5.3%,25.0%,21.1%,16.7%,90.7,314.0,6,4,14.3%,14.3%,35.7%,42.9%,42.9%,69.6,5.6%,19.4%,8.3%,94.7%,64.3%,42.9%,33.3%,21.4%,28.6%,64.3%,14.3%,21.4%,50.0%
Matt Olson LHB,,+360,24,14,4.80,2,2,0.333,0.429,1.000,0.667,0.574,14.3%,17.4%,21.4%,6.9%,95.1,325.1,4,3,33.3%,11.1%,33.3%,66.7%,44.4%,75.6,61.9%,33.3%,28.6%,91.3%,77.7%,33.3%,33.3%,44.4%,22.2%,44.4%,33.3%,22.2%,15.4%
Michael Harris II LHB,,+500,21,15,4.80,1,1,0.429,0.467,0.714,0.286,0.505,6.7%,34.4%,13.3%,20.8%,93.4,322.0,1,1,8.3%,-,8.3%,50.0%,25.0%,74.8,46.7%,23.3%,20.0%,93.8%,25.0%,8.3%,100.0%,16.7%,75.0%,50.0%,33.3%,16.7%,70.0%
Austin Riley RHB,,+579,23,20,4.20,0,0,0.118,0.250,0.118,-,0.186,15.0%,28.3%,40.0%,15.3%,86.4,304.3,4,1,-,-,-,22.2%,22.2%,75.8,61.4%,6.8%,-,97.8%,66.6%,44.4%,0.0%,22.2%,33.3%,33.3%,44.4%,22.2%,37.5%
Mauricio Dubon RHB,,+1200,14,19,4.80,0,0,0.200,0.368,0.200,-,0.277,21.1%,18.4%,10.5%,8.0%,84.8,217.6,0,0,-,-,15.4%,38.5%,15.4%,69.2,3.1%,25.0%,3.1%,84.2%,15.4%,-,-,15.4%,69.2%,46.2%,38.5%,15.4%,25.0%
Dominic Smith LHB,,+880,21,16,3.80,0,1,0.250,0.250,0.250,-,0.222,-,27.3%,25.0%,10.9%,84.9,279.5,2,1,-,-,16.7%,41.7%,33.3%,68.7,10.5%,31.6%,10.5%,86.4%,33.3%,8.3%,0.0%,25.0%,66.7%,41.7%,41.7%,16.7%,9.1%
Joey Bart RHB,—,N/A,10,13,3.60,0,1,0.417,0.462,0.500,0.083,0.427,-,6.2%,7.7%,2.3%,90.0,238.9,2,1,9.1%,-,9.1%,45.5%,36.4%,77.1,75.0%,41.7%,25.0%,80.0%,54.6%,18.2%,0.0%,36.4%,36.4%,27.3%,36.4%,36.4%,14.3%
Drake Baldwin LHB,,+557,23,13,4.80,0,0,0.167,0.231,0.167,-,0.192,-,10.0%,7.7%,4.3%,90.4,230.0,2,1,-,-,-,36.4%,18.2%,74.7,50.0%,33.3%,16.7%,90.0%,45.5%,27.3%,0.0%,18.2%,45.5%,18.2%,45.5%,36.4%,18.2%
Jorge Mateo RHB,,+557,24,12,2.60,0,0,0.182,0.250,0.182,-,0.202,8.3%,32.1%,25.0%,17.6%,80.6,237.5,3,1,-,-,25.0%,25.0%,50.0%,74.2,37.5%,12.5%,4.2%,85.7%,37.5%,-,-,37.5%,25.0%,62.5%,25.0%,12.5%,50.0%
Jim Jarvis LHB,,+1750,4,10,3.20,0,0,0.333,0.400,0.333,-,0.332,10.0%,16.7%,10.0%,7.9%,85.3,262.3,1,0,-,-,-,25.0%,12.5%,72.3,21.4%,14.3%,-,82.4%,37.5%,37.5%,0.0%,-,62.5%,25.0%,37.5%,37.5%,12.5%
Mike Yastrzemski LHB,,+775,20,9,3.20,0,0,-,-,-,-,-,-,21.1%,11.1%,7.4%,84.7,265.6,2,2,12.5%,-,-,50.0%,25.0%,70.9,-,31.2%,6.2%,84.2%,25.0%,12.5%,0.0%,12.5%,62.5%,50.0%,37.5%,12.5%,15.4%
Jose Azocar RHB,—,N/A,-,4,2.00,0,0,0.333,0.500,0.333,-,0.385,25.0%,33.3%,25.0%,16.7%,61.3,330.9,1,0,-,-,-,-,-,65.7,-,20.0%,-,83.3%,50.0%,50.0%,0.0%,-,-,50.0%,50.0%,-,60.0%
Kyle Farmer RHB,—,N/A,-,1,1.80,0,0,-,-,-,-,-,-,100.0%,100.0%,100.0%,-,-,0,0,-,-,-,-,-,66.2,-,-,-,100.0%,-,-,-,-,-,-,-,-,100.0%
