Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-07-01,Coors Field,MIA @ COL,8:40,+23%,+22%,+23%,+36%,+0.51,+0.77,+2.44,+3.17,+22%,+30%,+16%,+33%,+0.49,+1.04,+1.69,+2.89,+1%,-8%,+7%,+3%,+0.02,-0.27,+0.74,+0.27
2026-07-01,Wrigley Field,SD  @ CHC,2:20,+47%,-7%,+13%,+29%,+1.05,-0.24,+1.41,+2.52,-1%,-11%,-3%,-7%,-0.03,-0.38,-0.33,-0.57,+48%,+4%,+16%,+35%,+1.09,+0.13,+1.75,+3.09
2026-07-01,Fenway Park,WAS @ BOS,1:35,+22%,+24%,+13%,+28%,+0.50,+0.83,+1.38,+2.42,-6%,+18%,+7%,+9%,-0.13,+0.64,+0.76,+0.77,+28%,+5%,+6%,+19%,+0.63,+0.19,+0.62,+1.65
2026-07-01,Sutter Health Park,LAD @ ATH,9:40,+38%,+13%,+5%,+25%,+0.85,+0.47,+0.50,+2.17,+32%,+13%,+2%,+20%,+0.71,+0.47,+0.17,+1.75,+6%,0%,+3%,+5%,+0.14,0.00,+0.33,+0.42
2026-07-01,Oriole Park,CHW @ BAL,12:35,+12%,+3%,+14%,+16%,+0.27,+0.11,+1.54,+1.43,-3%,+6%,+7%,+5%,-0.06,+0.21,+0.70,+0.43,+15%,-3%,+8%,+11%,+0.33,-0.10,+0.84,+1.00
2026-07-01,Kauffman Stadium,TB  @ KC,7:40,+40%,-2%,+2%,+16%,+0.91,-0.06,+0.20,+1.40,+11%,+3%,-1%,+3%,+0.24,+0.09,-0.11,+0.29,+30%,-4%,+3%,+13%,+0.67,-0.15,+0.32,+1.11
2026-07-01,Citizens Bank Park,PIT @ PHI,6:40,+44%,-3%,-4%,+16%,+1.00,-0.11,-0.42,+1.37,+14%,-3%,-2%,+5%,+0.32,-0.09,-0.16,+0.45,+30%,0%,-2%,+11%,+0.68,-0.02,-0.25,+0.93
2026-07-01,American Family Fld,CIN @ MIL,8:10,+24%,-9%,-7%,+5%,+0.55,-0.31,-0.76,+0.40,+9%,-10%,-8%,-3%,+0.20,-0.35,-0.90,-0.26,+15%,+1%,+1%,+8%,+0.35,+0.04,+0.13,+0.67
2026-07-01,Truist Park,STL @ ATL,7:15,+9%,-3%,+2%,+3%,+0.19,-0.12,+0.17,+0.25,-3%,-7%,+1%,-4%,-0.06,-0.25,+0.12,-0.33,+11%,+4%,+0%,+7%,+0.25,+0.13,+0.05,+0.58
2026-07-01,Yankee Stadium,DET @ NYY,1:35,+20%,-12%,-5%,+2%,+0.45,-0.42,-0.54,+0.19,+5%,-12%,-6%,-5%,+0.11,-0.41,-0.66,-0.41,+15%,0%,+1%,+7%,+0.34,-0.01,+0.12,+0.60
2026-07-01,Chase Field,SF  @ ARI,9:40,-9%,+11%,+0%,+0%,-0.20,+0.40,+0.02,+0.02,-9%,+13%,+0%,+1%,-0.20,+0.46,+0.04,+0.10,0%,-2%,0%,-1%,0.00,-0.06,-0.02,-0.08
2026-07-01,Progressive Field,TEX @ CLE,1:10,+14%,-13%,-3%,-1%,+0.31,-0.45,-0.34,-0.06,-4%,+3%,-3%,-1%,-0.10,+0.12,-0.33,-0.07,+18%,-16%,0%,+0%,+0.41,-0.57,-0.01,+0.01
2026-07-01,Daikin Park,MIN @ HOU,8:10,+5%,-10%,-4%,-4%,+0.10,-0.35,-0.43,-0.39,+5%,-11%,-4%,-5%,+0.11,-0.37,-0.46,-0.41,0%,+1%,+0%,+0%,-0.01,+0.02,+0.03,+0.03
2026-07-01,Rogers Centre,NYM @ TOR,3:07,+2%,-5%,-3%,-5%,+0.05,-0.19,-0.30,-0.47,+7%,-2%,-2%,-1%,+0.15,-0.07,-0.23,-0.12,-4%,-3%,-1%,-4%,-0.10,-0.12,-0.07,-0.35
