Matchup,CWS @ TEX
Pitcher,Noah Schultz
Pitcher Team,CWS
Opposing Team,TEX

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,53.0,231,0.221,0.331,0.415,0.195,1.36,8,1.36,12.6%,21.3%,20.3%,16.8%,9.3%,7.98,60.8%,7.2%,11.4%,39.6%,27.5%,19.5%,17.4%
vsLHB,10.2,45,0.143,0.270,0.200,0.057,1.03,0,-,13.3%,20.0%,22.2%,21.7%,7.3%,8.44,60.9%,7.3%,8.0%,20.0%,40.0%,-,16.0%
vsRHB,41.0,186,0.238,0.346,0.462,0.225,1.49,8,1.76,12.4%,21.5%,19.9%,15.8%,9.8%,8.12,60.8%,7.1%,12.1%,43.5%,25.0%,25.8%,17.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Kyle Higashioka RHB,,+600,14,3.40,5,1,1,96.0,342.1,3,3,20.0%,20.0%,20.0%,60.0%,60.0%,72.8,14.3%,57.1%,28.6%,100.0%,80.0%,20.0%,0.0%,60.0%,20.0%,40.0%,60.0%,-,25.0%
Jake Burger RHB,,+422,22,4.20,5,1,1,98.0,345.7,3,1,40.0%,20.0%,20.0%,60.0%,40.0%,76.4,77.8%,44.4%,22.2%,100.0%,60.0%,20.0%,100.0%,40.0%,40.0%,40.0%,40.0%,20.0%,66.7%
Ezequiel Duran RHB,,+830,13,3.80,5,1,2,86.5,325.4,2,1,20.0%,-,-,40.0%,40.0%,73.1,22.2%,33.3%,22.2%,100.0%,60.0%,60.0%,33.3%,-,40.0%,-,80.0%,20.0%,100.0%
Wyatt Langford RHB,,+430,9,4.40,5,1,1,91.0,278.3,2,2,20.0%,20.0%,40.0%,40.0%,60.0%,73.0,28.6%,28.6%,28.6%,100.0%,80.0%,40.0%,50.0%,40.0%,20.0%,40.0%,60.0%,-,25.0%
Cameron Cauley RHB,—,N/A,4,1.60,5,0,0,88.3,244.1,1,0,-,-,20.0%,40.0%,20.0%,71.9,50.0%,50.0%,16.7%,100.0%,40.0%,20.0%,0.0%,20.0%,20.0%,20.0%,40.0%,40.0%,75.0%
Elias Diaz RHB,—,N/A,23,2.60,5,0,0,104.3,234.1,0,0,-,-,40.0%,80.0%,60.0%,76.7,100.0%,80.0%,80.0%,71.4%,60.0%,-,-,60.0%,40.0%,80.0%,-,20.0%,0.0%
Joc Pederson LHB,—,N/A,21,3.60,5,0,1,95.7,298.4,1,1,20.0%,-,40.0%,80.0%,40.0%,73.1,37.5%,50.0%,50.0%,100.0%,80.0%,40.0%,0.0%,40.0%,20.0%,40.0%,40.0%,20.0%,25.0%
Brandon Nimmo LHB,,+550,16,4.40,5,0,0,93.6,312.0,2,0,-,-,-,40.0%,40.0%,68.8,20.0%,50.0%,10.0%,100.0%,40.0%,-,-,40.0%,60.0%,-,60.0%,40.0%,100.0%
Nicky Lopez LHB,,+2200,6,3.40,5,0,0,74.9,194.2,0,0,-,-,-,20.0%,40.0%,63.6,-,25.0%,-,88.9%,40.0%,20.0%,0.0%,20.0%,40.0%,20.0%,40.0%,40.0%,50.0%
Josh Jung RHB,,+650,23,4.60,5,0,0,99.9,325.1,2,1,20.0%,-,-,100.0%,40.0%,70.4,-,100.0%,66.7%,100.0%,60.0%,40.0%,0.0%,20.0%,40.0%,20.0%,60.0%,20.0%,100.0%
Justin Foscue RHB,,+500,28,1.80,5,0,0,88.3,229.8,0,0,-,-,-,20.0%,-,70.9,-,60.0%,-,83.3%,40.0%,40.0%,0.0%,-,40.0%,20.0%,40.0%,40.0%,60.0%
Evan Carter LHB,—,N/A,7,3.00,5,0,0,63.3,260.3,0,0,-,-,20.0%,20.0%,-,68.1,11.1%,11.1%,-,100.0%,20.0%,20.0%,0.0%,-,40.0%,20.0%,40.0%,40.0%,40.0%
Alejandro Osuna LHB,—,N/A,9,2.80,5,0,0,80.0,246.6,1,0,-,-,-,-,40.0%,71.5,-,40.0%,-,100.0%,80.0%,40.0%,0.0%,40.0%,20.0%,-,40.0%,60.0%,40.0%
