Matchup,ATH @ DET
Pitcher,Tarik Skubal
Pitcher Team,DET
Opposing Team,ATH

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,7.1,1.36,="7-30",.233,.433,0.200,2,0,0,2,30.3,3,.303,.736
Batting Second,7.1,1.64,="10-31",.323,.581,0.258,2,2,0,3,18.2,2,.364,.945
Batting Third,8.2,1.04,="9-32",.281,.750,0.469,4,1,1,8,31.3,0,.281,1.031
Batting Fourth,8.2,0.46,="4-30",.133,.200,0.067,0,2,0,4,51.6,0,.129,.329
Batting Fifth,8.1,0.60,="4-28",.143,.179,0.036,0,1,0,0,31.0,1,.172,.351
Batting Sixth,6.1,1.42,="8-26",.308,.538,0.230,1,3,0,4,32.1,1,.357,.895
Batting Seventh,6.1,0.95,="5-22",.227,.273,0.046,0,1,0,0,16.7,1,.292,.565
Batting Eighth,6.1,0.32,="2-20",.100,.150,0.050,0,1,0,0,27.3,0,.143,.293
Batting Ninth,6.1,0.47,="3-22",.136,.136,0.000,0,0,0,1,22.7,0,.136,.272

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Zack Gelof RHB,Batting First ​,="5-14",.357,.429,0.072,0,1,0,1,11.8,2,.471,.900
Nick Kurtz LHB,Batting Second ​,="37-135",.274,.533,0.259,10,5,0,30,34.4,25,.388,.921
Shea Langeliers RHB,Batting Third ​,="26-114",.228,.439,0.211,6,6,0,16,20.7,6,.273,.712
Jonah Heim SHB,Batting Fourth ​,="4-23",.174,.304,0.130,1,0,0,3,29.2,1,.208,.512
Jacob Wilson RHB,Batting Fifth ​,="33-117",.282,.410,0.128,3,6,0,15,10.7,4,.303,.713
Colby Thomas RHB,Batting Sixth ​,="3-10",.300,.600,0.300,1,0,0,3,20.0,0,.300,.900
Joshua Kuroda-Grauer RHB,Batting Seventh ​,="2-3",.667,.667,0.000,0,0,0,0,0.0,0,.750,1.417
Max Muncy RHB,Batting Eighth ​,="3-13",.231,.538,0.307,1,1,0,3,28.6,1,.286,.824
Henry Bolte RHB,Batting Ninth ​,="1-2",.500,.500,0.000,0,0,0,0,25.0,0,.750,1.250
