Split,vsLHB
Range,L10
Dates,="9/11/2026"
Games,14

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
10:15 PM,Robbie Ray,@,11.2,61,3.87,0.346,0.373,2.31,0.038,0.385,0,-,20,23.8%,14.8%,16.4%,10.1%,6.94,9,14.8%,53.2%,6.3%,43,34.9%,0,-,23.3%,-,11.6%
7:10 PM,Seth Lugo,@,30.0,136,4.60,0.314,0.378,1.60,0.178,0.492,3,0.90,58,14.9%,13.2%,12.8%,6.5%,5.40,11,8.1%,54.4%,5.7%,104,41.3%,2,1.9%,24.0%,12.0%,14.4%
9:40 PM,Jeffrey Springs,vs,12.2,66,8.71,0.308,0.440,2.21,0.288,0.596,4,2.84,31,17.0%,15.2%,22.2%,6.6%,7.11,12,18.2%,57.6%,3.7%,43,34.9%,3,7.0%,30.2%,23.1%,16.3%
7:07 PM,Chris Bassitt,@,32.1,143,4.65,0.290,0.351,1.48,0.183,0.473,5,1.39,62,19.8%,16.8%,14.5%,9.8%,6.68,10,7.0%,61.8%,8.0%,108,36.1%,9,8.3%,25.9%,17.9%,16.7%
9:40 PM,George Kirby,@,29.2,132,5.39,0.285,0.364,1.48,0.260,0.545,7,2.12,67,23.2%,18.9%,15.2%,11.4%,7.58,9,6.8%,61.9%,6.0%,98,42.9%,6,6.1%,28.6%,25.0%,25.5%
6:45 PM,Yusei Kikuchi,@,11.2,51,2.84,0.283,0.328,1.37,0.130,0.413,1,0.77,19,27.2%,27.5%,25.0%,13.4%,10.80,3,5.9%,60.8%,9.6%,33,36.4%,3,9.1%,24.2%,12.5%,30.3%
8:10 PM,Parker Messick,@,14.2,64,4.40,0.267,0.333,1.36,0.200,0.467,3,1.84,28,22.5%,25.0%,20.5%,11.8%,9.82,4,6.2%,69.2%,5.7%,44,34.1%,3,6.8%,22.7%,30.0%,9.1%
9:40 PM,Merrill Kelly,vs,33.0,152,5.98,0.267,0.354,1.70,0.176,0.443,6,1.64,58,21.0%,15.1%,14.3%,10.3%,6.27,21,13.8%,56.2%,2.9%,108,41.7%,8,7.4%,27.8%,20.0%,18.5%
6:40 PM,Framber Valdez,vs,13.1,59,3.78,0.264,0.316,1.42,0.113,0.377,1,0.68,20,20.6%,18.6%,19.0%,9.3%,7.42,5,8.5%,62.7%,7.9%,42,31.0%,0,-,14.3%,16.7%,19.0%
8:15 PM,Matthew Liberatore,vs,14.0,60,3.81,0.264,0.316,1.50,0.094,0.358,1,0.64,19,26.0%,20.0%,19.4%,12.0%,7.71,7,11.7%,56.7%,9.8%,41,43.9%,3,7.3%,22.0%,11.1%,12.2%
6:40 PM,Mason Adams,@,7.0,31,4.10,0.259,0.324,1.57,0.111,0.370,1,1.29,10,27.1%,29.0%,30.0%,12.4%,11.57,4,12.9%,77.4%,5.7%,18,61.1%,1,5.6%,33.3%,16.7%,27.8%
7:15 PM,Chris Sale,vs,14.2,61,1.26,0.259,0.292,1.16,0.121,0.379,0,-,22,29.5%,29.5%,22.5%,15.2%,11.05,2,3.3%,75.4%,6.8%,40,32.5%,2,5.0%,10.0%,-,2.5%
7:07 PM,Max Scherzer,vs,28.1,132,6.49,0.254,0.352,1.62,0.202,0.456,6,1.91,52,15.5%,13.6%,10.9%,7.3%,5.72,17,12.9%,57.6%,6.4%,96,30.2%,6,6.2%,35.4%,14.7%,25.0%
9:40 PM,MacKenzie Gore,@,17.0,72,3.45,0.250,0.313,1.29,0.141,0.391,1,0.53,25,19.7%,19.4%,15.7%,9.7%,7.41,6,8.3%,50.0%,9.3%,51,45.1%,5,9.8%,21.6%,9.1%,9.8%
7:05 PM,Nolan McLean,@,36.1,163,4.34,0.246,0.319,1.46,0.134,0.380,5,1.24,54,22.3%,24.5%,25.0%,9.8%,9.91,18,11.0%,59.1%,5.6%,103,44.7%,9,8.7%,28.2%,13.8%,20.4%
7:10 PM,Ryan Gusto,vs,24.2,100,3.38,0.226,0.280,1.14,0.140,0.366,2,0.73,34,22.2%,20.0%,15.3%,10.9%,7.30,7,7.0%,62.7%,9.6%,73,43.8%,5,6.8%,17.8%,15.4%,9.6%
