Matchup,CHC @ MIL
Pitcher,Jacob Misiorowski
Pitcher Team,MIL
Opposing Team,CHC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,155.0,592,0.155,0.215,0.252,0.098,0.79,14,0.81,6.6%,37.5%,38.3%,31.0%,19.0%,13.18,66.7%,7.4%,3.8%,33.1%,25.2%,16.2%,10.7%
vsLHB,88.2,330,0.117,0.183,0.200,0.083,0.64,6,0.61,6.7%,42.9%,44.5%,33.9%,22.6%,14.92,66.6%,7.4%,3.2%,33.1%,29.2%,13.3%,11.7%
vsRHB,66.1,262,0.202,0.254,0.317,0.115,0.99,8,1.09,6.5%,29.7%,30.5%,26.8%,14.3%,10.85,66.8%,7.5%,4.3%,33.1%,21.5%,20.0%,9.8%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Pete Crow-Armstrong LHB,,+420,23,4.60,8,3,3,97.9,309.4,4,3,37.5%,25.0%,37.5%,62.5%,37.5%,76.4,55.6%,66.7%,55.6%,100.0%,75.0%,37.5%,66.7%,37.5%,12.5%,37.5%,50.0%,12.5%,16.7%
Pedro Ramirez SHB,,+1200,27,4.00,8,1,1,85.6,274.5,3,1,12.5%,12.5%,50.0%,25.0%,37.5%,72.6,14.3%,28.6%,7.1%,100.0%,87.5%,62.5%,20.0%,25.0%,-,50.0%,25.0%,25.0%,50.0%
Carson Kelly RHB,,+980,11,3.80,8,1,2,92.5,272.5,2,2,-,-,50.0%,50.0%,25.0%,69.6,-,70.0%,10.0%,90.9%,75.0%,50.0%,25.0%,25.0%,25.0%,75.0%,25.0%,-,75.0%
Michael Conforto LHB,,+650,34,2.80,8,1,1,89.0,234.3,1,1,12.5%,-,25.0%,37.5%,62.5%,72.7,22.2%,33.3%,22.2%,100.0%,62.5%,12.5%,100.0%,50.0%,25.0%,37.5%,37.5%,25.0%,33.3%
Ian Happ SHB,,+780,32,3.80,8,1,1,91.3,267.0,1,1,25.0%,25.0%,25.0%,50.0%,37.5%,70.6,12.5%,37.5%,18.8%,94.1%,37.5%,-,-,37.5%,50.0%,50.0%,50.0%,-,100.0%
Michael Busch LHB,,+680,26,3.40,8,1,1,95.7,287.1,2,2,12.5%,12.5%,37.5%,62.5%,12.5%,72.7,33.3%,88.9%,33.3%,100.0%,50.0%,50.0%,25.0%,-,37.5%,75.0%,25.0%,-,66.7%
Miguel Amaya RHB,,+1520,31,3.60,8,0,0,82.5,250.9,2,1,-,-,12.5%,37.5%,25.0%,70.8,7.1%,35.7%,-,93.3%,37.5%,37.5%,0.0%,-,25.0%,37.5%,50.0%,12.5%,75.0%
Alex Bregman RHB,,+880,22,4.00,8,0,1,92.7,246.0,3,1,12.5%,12.5%,50.0%,37.5%,25.0%,70.3,10.0%,70.0%,20.0%,100.0%,50.0%,25.0%,0.0%,25.0%,25.0%,50.0%,37.5%,12.5%,33.3%
Tyrone Taylor RHB,,+920,17,3.20,8,0,0,84.1,257.9,3,0,-,-,37.5%,12.5%,25.0%,71.3,10.0%,20.0%,10.0%,76.9%,62.5%,37.5%,0.0%,25.0%,12.5%,50.0%,12.5%,37.5%,16.7%
Nico Hoerner RHB,,+1800,8,3.80,8,0,0,93.5,261.0,1,0,-,-,12.5%,75.0%,25.0%,68.1,-,60.0%,30.0%,90.9%,25.0%,-,-,25.0%,75.0%,37.5%,37.5%,25.0%,28.6%
Seiya Suzuki RHB,,+600,22,4.40,8,0,1,88.1,295.0,3,3,-,-,-,25.0%,25.0%,74.6,54.5%,36.4%,18.2%,84.6%,62.5%,62.5%,0.0%,-,25.0%,12.5%,62.5%,25.0%,0.0%
Gabriel Arias RHB,—,N/A,23,2.20,8,0,1,83.2,230.2,1,0,-,-,-,25.0%,37.5%,73.9,38.5%,23.1%,-,92.9%,25.0%,12.5%,0.0%,12.5%,75.0%,50.0%,12.5%,37.5%,80.0%
Matt Shaw RHB,—,N/A,27,2.40,8,0,2,79.4,315.7,4,2,-,-,12.5%,37.5%,-,71.3,10.0%,40.0%,-,90.9%,62.5%,62.5%,0.0%,-,25.0%,25.0%,50.0%,25.0%,16.7%
BJ Murray Jr. SHB,—,N/A,-,2.25,1,0,0,97.9,356.1,1,1,-,-,100.0%,100.0%,-,75.0,100.0%,100.0%,-,100.0%,100.0%,100.0%,0.0%,-,-,100.0%,-,-,-
