Matchup,CHC @ WSH
Pitcher,Kevin Gausman
Pitcher Team,CHC
Opposing Team,WSH

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,14.2,1.91,="20-64",.313,.578,0.265,4,3,1,6,15.3,8,.389,.967
Batting Second,15.1,1.70,="17-61",.279,.443,0.164,3,1,0,8,15.7,9,.371,.814
Batting Third,16.1,1.29,="18-65",.277,.462,0.185,3,3,0,9,23.2,3,.304,.766
Batting Fourth,17.1,0.92,="11-60",.183,.233,0.050,0,3,0,5,14.9,5,.239,.472
Batting Fifth,15.0,1.20,="14-61",.230,.377,0.147,2,3,0,10,27.7,4,.277,.654
Batting Sixth,14.2,1.36,="16-58",.276,.397,0.121,2,1,0,6,28.1,4,.333,.730
Batting Seventh,14.2,0.95,="14-57",.246,.351,0.105,1,3,0,4,32.8,0,.246,.597
Batting Eighth,12.2,1.18,="12-49",.245,.388,0.143,1,2,1,7,30.8,3,.288,.676
Batting Ninth,13.0,0.85,="10-44",.227,.341,0.114,0,3,1,5,24.5,1,.244,.585

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Abimelec Ortiz LHB,Batting Second ​,="7-23",.304,.696,0.392,3,0,0,5,20.8,1,.333,1.029
Andres Chaparro RHB,Batting Third ​,="11-52",.212,.538,0.326,5,2,0,18,22.0,6,.305,.843
Brady House RHB,Batting Third ​,="36-146",.247,.411,0.164,6,6,0,20,28.9,6,.276,.687
CJ Abrams LHB,Batting Fourth ​,="97-361",.269,.524,0.255,23,19,2,67,24.9,35,.338,.862
Dylan Crews RHB,Batting Fifth ​,="27-128",.211,.406,0.195,7,4,0,14,24.1,11,.284,.690
Harry Ford RHB,Batting Fifth ​,="5-21",.238,.429,0.191,0,4,0,1,16.7,3,.333,.762
Andrew Pinckney RHB,Batting Sixth ​,="2-4",.500,1.250,0.750,1,0,0,1,0.0,1,.600,1.850
Daylen Lile LHB,Batting Sixth ​,="36-174",.207,.385,0.178,7,8,1,20,22.3,9,.255,.640
Jacob Young RHB,Batting Sixth ​,="22-90",.244,.444,0.200,4,6,0,13,23.2,6,.306,.750
Jose Tena LHB,Batting Seventh ​,="18-66",.273,.379,0.106,0,5,1,5,26.7,8,.360,.739
Jorbit Vivas LHB,Batting Eighth ​,="21-90",.233,.322,0.089,1,3,1,7,12.3,12,.317,.639
Keibert Ruiz SHB,Batting Ninth ​,="33-133",.248,.376,0.128,2,11,0,15,13.5,6,.284,.660
Nasim Nuñez SHB,Batting Ninth ​,="37-135",.274,.319,0.045,0,0,3,5,19.7,14,.340,.659
