Split,vsLHB
Range,L10
Dates,="8/5/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
9:40 PM,Mitch Bratt,vs,6.1,30,6.73,0.345,0.450,1.74,0.379,0.724,2,2.84,21,10.6%,10.0%,18.8%,5.0%,4.26,1,3.3%,60.0%,12.9%,26,26.9%,3,11.5%,26.9%,28.6%,15.4%
6:40 PM,Andrew Painter,vs,27.2,131,6.57,0.322,0.407,1.73,0.254,0.576,8,2.60,68,22.3%,16.8%,16.1%,10.5%,7.16,10,7.6%,65.6%,8.0%,97,40.2%,10,10.3%,29.9%,24.1%,19.6%
7:40 PM,Noah Cameron,vs,12.1,58,3.18,0.314,0.352,1.78,0.098,0.412,1,0.73,21,30.0%,25.9%,22.7%,13.2%,10.95,6,10.3%,62.1%,8.8%,37,29.7%,3,8.1%,27.0%,10.0%,18.9%
9:40 PM,Drew Anderson,@,6.0,29,2.93,0.308,0.315,1.67,-,0.308,0,-,8,24.5%,17.2%,14.3%,11.5%,7.50,2,6.9%,65.5%,8.8%,21,38.1%,0,-,14.3%,-,23.8%
6:40 PM,Rhett Lowder,vs,27.1,129,5.81,0.296,0.380,1.65,0.243,0.539,7,2.30,62,23.2%,21.7%,20.7%,11.3%,9.22,11,8.5%,61.7%,7.9%,88,38.6%,11,12.5%,39.8%,20.0%,13.6%
7:15 PM,Bryce Elder,vs,30.0,134,5.80,0.293,0.369,1.50,0.236,0.528,8,2.40,65,19.6%,18.7%,20.3%,9.1%,7.50,9,6.7%,62.2%,5.3%,100,39.0%,7,7.0%,28.0%,28.6%,22.0%
9:40 PM,Bryan Woo,vs,34.2,152,3.88,0.288,0.346,1.50,0.173,0.460,5,1.30,64,26.6%,24.3%,20.4%,13.7%,9.61,12,7.9%,59.2%,6.3%,103,44.7%,7,6.8%,27.2%,17.9%,9.7%
7:05 PM,Will Warren,vs,28.1,123,5.22,0.287,0.373,1.48,0.241,0.528,5,1.59,57,18.9%,17.9%,17.3%,7.6%,6.99,11,8.9%,59.2%,5.4%,88,45.5%,8,9.1%,15.9%,28.6%,21.6%
7:40 PM,Dean Kremer,@,20.0,90,6.95,0.284,0.405,1.55,0.346,0.630,7,3.15,51,26.4%,21.1%,19.6%,11.9%,8.55,8,8.9%,64.1%,6.1%,63,31.7%,5,7.9%,34.9%,31.8%,31.7%
7:05 PM,Andre Pallante,@,29.2,126,2.86,0.275,0.301,1.31,0.108,0.383,1,0.30,46,20.0%,15.1%,15.8%,9.5%,5.76,6,4.8%,63.5%,7.2%,101,36.6%,6,5.9%,14.9%,-,14.9%
2:10 PM,Jameson Taillon,@,24.0,110,8.22,0.273,0.404,1.58,0.354,0.626,10,3.75,62,23.0%,18.2%,16.8%,10.5%,7.50,11,10.0%,56.4%,4.7%,79,40.5%,15,19.0%,46.8%,27.0%,24.1%
