Matchup,SEA @ MIL
Pitcher,Logan Gilbert
Pitcher Team,SEA
Opposing Team,MIL

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,17.1,1.33,="20-71",.282,.620,0.338,6,6,0,8,18.9,3,.311,.931
Batting Second,18.1,0.93,="15-68",.221,.471,0.250,4,5,0,5,29.2,2,.264,.735
Batting Third,14.2,1.91,="18-61",.295,.393,0.098,1,3,0,5,15.3,10,.389,.782
Batting Fourth,17.1,1.10,="12-59",.203,.339,0.136,1,5,0,4,30.9,7,.294,.633
Batting Fifth,17.1,0.69,="11-62",.177,.306,0.129,1,5,0,8,23.1,1,.200,.506
Batting Sixth,15.2,0.89,="12-57",.211,.333,0.122,2,1,0,7,38.3,2,.237,.570
Batting Seventh,14.2,0.82,="10-52",.192,.385,0.193,2,4,0,7,30.9,2,.236,.621
Batting Eighth,15.2,0.45,="4-48",.083,.146,0.063,0,3,0,0,28.3,3,.137,.283
Batting Ninth,13.1,0.90,="9-49",.184,.347,0.163,2,2,0,5,28.8,3,.231,.578

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Christian Yelich LHB,Batting First ​,="43-183",.235,.350,0.115,2,13,1,21,26.5,23,.327,.677
Jackson Chourio RHB,Batting Second ​,="68-243",.280,.473,0.193,12,11,0,38,23.4,23,.346,.819
Brice Turang LHB,Batting Third ​,="54-196",.276,.495,0.219,9,12,2,36,26.8,26,.359,.854
Gary Sanchez RHB,Batting Fourth ​,="13-61",.213,.393,0.180,2,3,1,8,25.0,13,.355,.748
William Contreras RHB,Batting Fourth ​,="45-202",.223,.356,0.133,6,9,0,25,17.6,18,.286,.642
Jake Bauers LHB,Batting Fifth ​,="63-203",.310,.621,0.311,17,10,1,50,22.7,46,.442,1.063
Garrett Mitchell LHB,Batting Sixth ​,="36-109",.330,.569,0.239,4,10,2,17,31.0,16,.421,.990
Andrew Vaughn RHB,Batting Sixth ​,="25-80",.313,.525,0.212,4,5,0,19,19.1,8,.382,.907
Brandon Lockridge RHB,Batting Seventh ​,="9-27",.333,.370,0.037,0,1,0,6,22.6,3,.400,.770
Luis Lara SHB,Batting Seventh ​,="11-40",.275,.400,0.125,0,5,0,6,17.0,6,.362,.762
David Hamilton LHB,Batting Ninth ​,="42-171",.246,.374,0.128,4,6,2,16,24.9,18,.321,.695
Jonathan Ornelas RHB,Batting Ninth ​,="3-17",.176,.176,0.000,0,0,0,0,44.4,1,.222,.398
Joey Ortiz RHB,Batting Ninth ​,="47-190",.247,.389,0.142,5,8,2,24,17.3,18,.308,.697
