Matchup,BAL @ BOS
Pitcher,Shane Baz
Pitcher Team,BAL
Opposing Team,BOS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,64.1,279,0.267,0.340,0.444,0.177,1.43,7,0.98,9.7%,20.3%,20.4%,19.0%,9.4%,7.97,59.4%,7.9%,9.3%,39.9%,23.8%,13.0%,15.5%
vsLHB,38.0,171,0.286,0.359,0.456,0.170,1.61,3,0.71,11.1%,21.0%,19.9%,19.3%,9.6%,8.05,57.3%,7.8%,10.3%,37.6%,24.8%,10.3%,17.1%
vsRHB,26.1,108,0.240,0.309,0.427,0.187,1.18,4,1.37,7.4%,19.2%,21.3%,18.5%,9.0%,7.86,62.6%,8.0%,7.9%,43.4%,22.4%,17.6%,13.2%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
1 Jarren Duran LHB,+590,16,5.20,3,4,0.333,0.375,0.933,0.600,0.550,-,32.0%,31.2%,11.6%,94.4,40.0%,30.0%,40.0%,40.0%,70.0%,77.1,76.2%,33.3%,19.0%,84.0%,50.0%,60.0%,20.0%,10.0%,50.0%,20.0%,30.0%,4.5%
4 Willson Contreras RHB,+490,20,4.40,1,1,0.526,0.550,0.789,0.263,0.574,5.0%,11.8%,10.0%,7.5%,87.6,5.9%,5.9%,35.3%,41.2%,41.2%,76.8,77.1%,18.8%,12.5%,96.0%,11.8%,50.0%,35.3%,41.2%,58.8%,17.6%,23.5%,55.0%
5 Masataka Yoshida LHB,+920,16,3.80,1,2,0.267,0.312,0.600,0.333,0.386,6.2%,8.3%,6.2%,4.2%,94.3,14.3%,7.1%,14.3%,57.1%,35.7%,70.5,13.6%,54.5%,27.3%,91.7%,50.0%,14.3%,7.1%,42.9%,28.6%,35.7%,35.7%,38.5%
2 Ceddanne Rafaela RHB,+790,22,5.00,0,0,0.238,0.273,0.333,0.095,0.266,4.5%,13.9%,9.1%,8.2%,90.4,10.5%,-,5.3%,31.6%,31.6%,69.3,2.8%,36.1%,13.9%,100.0%,31.6%,0.0%,21.1%,42.1%,21.1%,47.4%,31.6%,47.1%
7 Isiah Kiner-Falefa RHB,+1320,19,4.40,0,0,0.471,0.526,0.529,0.059,0.463,10.5%,12.9%,10.5%,6.6%,90.9,-,-,6.7%,40.0%,33.3%,69.1,3.3%,36.7%,10.0%,96.8%,-,-,33.3%,53.3%,26.7%,53.3%,20.0%,35.0%
3 Wilyer Abreu LHB,+520,18,4.60,0,1,0.056,0.056,0.111,0.056,0.071,-,36.2%,38.9%,22.7%,90.7,18.2%,9.1%,9.1%,45.5%,27.3%,72.3,19.5%,14.6%,12.2%,87.2%,45.5%,0.0%,9.1%,36.4%,18.2%,18.2%,63.6%,42.1%
9 Caleb Durbin RHB,+1120,16,4.00,0,0,0.312,0.312,0.625,0.312,0.395,-,12.5%,12.5%,6.2%,84.1,7.1%,-,-,28.6%,21.4%,66.8,-,47.6%,19.0%,87.5%,7.1%,0.0%,21.4%,71.4%,42.9%,35.7%,21.4%,33.3%
6 Mickey Gasper SHB,+980,13,3.60,0,2,0.417,0.462,0.500,0.083,0.421,7.7%,9.1%,23.1%,3.8%,92.7,11.1%,11.1%,22.2%,33.3%,55.6%,71.8,20.0%,30.0%,15.0%,90.9%,11.1%,0.0%,44.4%,44.4%,44.4%,44.4%,11.1%,30.0%
8 Marcelo Mayer LHB,+920,13,3.20,0,0,0.333,0.385,0.333,-,0.324,7.7%,29.4%,23.1%,17.2%,82.9,-,-,11.1%,11.1%,33.3%,74.3,43.3%,10.0%,3.3%,88.2%,11.1%,0.0%,22.2%,66.7%,33.3%,55.6%,11.1%,57.1%
