Matchup,KC @ CIN
Pitcher,Stephen Kolek
Pitcher Team,KC
Opposing Team,CIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,31.0,121,0.202,0.259,0.351,0.149,0.94,4,1.16,5.0%,19.1%,15.7%,15.8%,9.2%,5.52,60.7%,5.2%,6.3%,35.8%,24.2%,13.0%,14.7%
vsLHB,21.0,81,0.195,0.238,0.312,0.117,0.90,2,0.86,4.9%,16.9%,18.5%,17.2%,8.3%,6.43,61.7%,4.2%,6.5%,32.3%,24.2%,13.3%,11.3%
vsRHB,10.0,40,0.216,0.303,0.432,0.216,1.00,2,1.80,5.0%,24.2%,10.0%,12.1%,11.0%,3.60,58.5%,7.6%,6.1%,42.4%,24.2%,12.5%,21.2%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
JJ Bleday LHB,+325,26,4.20,3,3,0.227,0.346,0.682,0.455,0.425,15.4%,16.3%,23.1%,7.2%,89.0,18.8%,12.5%,25.0%,37.5%,31.2%,73.7,28.6%,19.0%,9.5%,97.7%,31.2%,60.0%,12.5%,43.8%,62.5%,25.0%,6.2%,28.6%
Nathaniel Lowe LHB,+490,27,3.60,2,3,0.273,0.407,0.636,0.364,0.436,18.5%,10.9%,7.4%,4.3%,85.1,15.0%,5.0%,15.0%,30.0%,25.0%,74.6,45.0%,20.0%,15.0%,87.0%,30.0%,33.3%,5.0%,55.0%,45.0%,35.0%,15.0%,23.1%
Matt McLain RHB,+720,27,2.80,1,1,0.154,0.185,0.346,0.192,0.229,3.7%,30.4%,33.3%,14.3%,88.4,5.9%,-,17.6%,58.8%,41.2%,72.3,22.7%,25.0%,13.6%,95.7%,29.4%,20.0%,17.6%,41.2%,41.2%,35.3%,17.6%,19.2%
Tyler Stephenson RHB,+570,25,3.60,1,1,0.174,0.240,0.348,0.174,0.258,8.0%,42.9%,32.0%,19.8%,83.8,6.7%,6.7%,13.3%,20.0%,53.3%,71.1,13.2%,23.7%,5.3%,92.7%,13.3%,50.0%,33.3%,40.0%,33.3%,40.0%,26.7%,36.0%
Will Benson LHB,N/A,14,2.00,1,1,0.231,0.286,0.538,0.308,0.351,7.1%,38.1%,28.6%,13.6%,93.7,33.3%,22.2%,44.4%,55.6%,44.4%,74.1,41.2%,35.3%,23.5%,81.0%,55.6%,20.0%,22.2%,22.2%,55.6%,44.4%,-,28.6%
Blake Dunn RHB,+710,30,4.20,0,1,0.233,0.233,0.300,0.067,0.232,-,30.8%,26.7%,16.7%,83.9,4.5%,-,9.1%,31.8%,36.4%,69.3,12.2%,28.6%,12.2%,94.2%,22.7%,0.0%,22.7%,40.9%,22.7%,59.1%,18.2%,28.6%
Eugenio Suarez RHB,+413,28,4.00,0,1,0.143,0.321,0.190,0.048,0.248,21.4%,32.1%,28.6%,16.5%,85.8,7.1%,-,7.1%,28.6%,28.6%,72.4,23.1%,17.3%,5.8%,92.9%,21.4%,0.0%,21.4%,35.7%,35.7%,28.6%,35.7%,48.0%
Sal Stewart RHB,+442,27,4.00,0,0,0.304,0.407,0.391,0.087,0.355,14.8%,40.9%,29.6%,16.5%,89.8,-,-,13.3%,40.0%,46.7%,73.0,32.4%,21.6%,2.7%,88.1%,6.7%,0.0%,46.7%,33.3%,33.3%,26.7%,33.3%,34.5%
Spencer Steer RHB,+575,26,4.00,0,1,0.261,0.346,0.304,0.043,0.295,11.5%,25.0%,34.6%,11.5%,85.0,-,-,28.6%,35.7%,42.9%,70.3,4.3%,17.0%,8.5%,90.4%,7.1%,0.0%,35.7%,42.9%,50.0%,28.6%,21.4%,22.2%
P.J. Higgins RHB,N/A,18,3.40,0,0,0.200,0.278,0.267,0.067,0.242,11.1%,23.1%,22.2%,8.3%,79.7,-,-,16.7%,16.7%,41.7%,65.8,-,33.3%,-,92.3%,41.7%,0.0%,25.0%,16.7%,33.3%,25.0%,41.7%,25.0%
TJ Friedl LHB,+421,17,2.00,0,0,0.200,0.294,0.200,-,0.238,5.9%,25.0%,29.4%,11.7%,72.2,-,-,30.0%,20.0%,20.0%,70.6,19.0%,19.0%,9.5%,84.0%,10.0%,0.0%,20.0%,20.0%,50.0%,10.0%,30.0%,36.8%
Dane Myers RHB,N/A,10,2.80,0,1,0.111,0.200,0.111,-,0.154,10.0%,9.1%,30.0%,2.9%,78.9,16.7%,-,-,16.7%,16.7%,72.9,30.0%,30.0%,10.0%,90.9%,33.3%,0.0%,-,33.3%,16.7%,66.7%,-,20.0%
Edwin Arroyo SHB,+820,2,3.50,0,0,0.500,0.500,0.500,-,0.445,-,20.0%,50.0%,14.3%,94.0,-,-,100.0%,-,100.0%,68.4,20.0%,20.0%,-,100.0%,-,-,100.0%,-,100.0%,-,-,66.7%
