Matchup,LAD @ ATL
Pitcher,Roki Sasaki
Pitcher Team,LAD
Opposing Team,ATL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,116.0,493,0.238,0.333,0.460,0.222,1.30,21,1.63,9.3%,29.7%,23.1%,19.0%,14.9%,8.84,60.8%,7.5%,9.8%,43.6%,26.2%,22.1%,13.7%
vsLHB,67.1,284,0.232,0.315,0.417,0.185,1.31,10,1.34,10.2%,32.3%,23.6%,19.3%,16.4%,8.96,54.9%,7.1%,7.4%,40.4%,24.5%,21.7%,11.2%
vsRHB,48.2,209,0.246,0.357,0.519,0.273,1.29,11,2.03,8.1%,25.8%,22.5%,18.7%,12.7%,8.69,68.7%,7.9%,12.9%,47.9%,28.6%,22.5%,17.1%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Matt Olson LHB,,+351,25,4.20,10,2,4,98.5,339.0,5,3,40.0%,30.0%,40.0%,60.0%,40.0%,76.0,69.2%,61.5%,38.5%,92.9%,80.0%,60.0%,16.7%,20.0%,20.0%,60.0%,10.0%,30.0%,25.0%
Mike Yastrzemski LHB,,+640,19,2.40,10,1,1,95.4,282.4,2,1,-,-,20.0%,50.0%,40.0%,73.3,10.0%,90.0%,20.0%,100.0%,50.0%,10.0%,100.0%,40.0%,50.0%,50.0%,20.0%,30.0%,14.3%
Austin Riley RHB,,+600,24,3.80,10,1,2,97.2,339.8,6,4,30.0%,20.0%,20.0%,70.0%,60.0%,75.1,46.7%,53.3%,33.3%,100.0%,80.0%,60.0%,16.7%,20.0%,20.0%,20.0%,40.0%,40.0%,33.3%
Drake Baldwin LHB,,+484,28,4.00,10,1,2,94.2,319.4,6,3,20.0%,-,10.0%,60.0%,30.0%,76.5,73.3%,46.7%,33.3%,93.8%,80.0%,70.0%,14.3%,10.0%,20.0%,30.0%,20.0%,50.0%,25.0%
Dominic Smith LHB,,+880,13,2.40,10,1,1,89.0,311.4,2,1,10.0%,10.0%,10.0%,20.0%,30.0%,69.0,14.3%,57.1%,7.1%,93.3%,50.0%,40.0%,25.0%,10.0%,50.0%,10.0%,70.0%,20.0%,50.0%
Lane Thomas RHB,—,N/A,20,2.40,10,0,0,89.5,236.5,2,0,10.0%,-,20.0%,30.0%,20.0%,72.5,22.2%,38.9%,11.1%,94.7%,40.0%,20.0%,0.0%,20.0%,30.0%,30.0%,30.0%,40.0%,50.0%
Mauricio Dubon RHB,,+1180,19,4.00,10,0,0,81.2,230.5,2,0,-,-,20.0%,10.0%,30.0%,68.8,-,22.2%,-,78.3%,60.0%,40.0%,0.0%,20.0%,30.0%,40.0%,-,60.0%,33.3%
Ozzie Albies SHB,,+750,14,4.20,10,0,0,91.0,265.3,3,0,-,-,10.0%,50.0%,40.0%,69.2,6.7%,53.3%,6.7%,100.0%,60.0%,40.0%,0.0%,20.0%,30.0%,30.0%,20.0%,50.0%,50.0%
Ronald Acuna Jr. RHB,,+459,20,4.40,10,0,0,92.5,225.0,1,0,-,-,10.0%,40.0%,20.0%,76.7,66.7%,33.3%,25.0%,100.0%,40.0%,20.0%,0.0%,20.0%,50.0%,30.0%,40.0%,30.0%,44.4%
Michael Harris II LHB,,+480,14,4.20,10,0,0,97.4,299.2,4,2,20.0%,-,-,60.0%,50.0%,76.2,50.0%,42.9%,42.9%,93.3%,70.0%,20.0%,0.0%,50.0%,30.0%,20.0%,30.0%,50.0%,20.0%
Ha-Seong Kim RHB,—,N/A,15,2.60,9,0,1,90.2,257.6,1,1,11.1%,-,22.2%,33.3%,44.4%,71.8,33.3%,50.0%,16.7%,92.3%,66.6%,33.3%,0.0%,33.3%,22.2%,33.3%,44.4%,22.2%,42.9%
Sean Murphy RHB,,+725,11,3.40,7,0,0,87.4,265.9,0,0,-,-,14.3%,28.6%,28.6%,71.7,36.4%,45.5%,18.2%,100.0%,28.6%,14.3%,0.0%,14.3%,71.4%,71.4%,14.3%,14.3%,50.0%
Brewer Hicklen RHB,—,N/A,4,2.80,2,0,0,101.4,252.4,1,0,-,-,50.0%,100.0%,100.0%,73.6,-,100.0%,100.0%,100.0%,100.0%,-,-,100.0%,-,50.0%,50.0%,-,50.0%
