Matchup,MIL @ CIN
Pitcher,Brandon Sproat
Pitcher Team,MIL
Opposing Team,CIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,63.2,276,0.255,0.355,0.464,0.209,1.46,13,1.84,11.6%,24.9%,22.8%,19.7%,11.1%,8.91,58.5%,8.0%,9.1%,42.0%,29.5%,23.1%,14.8%
vsLHB,30.2,143,0.244,0.354,0.437,0.193,1.63,5,1.47,14.7%,24.0%,24.5%,20.3%,10.9%,10.27,57.6%,7.1%,7.1%,46.4%,31.0%,19.2%,11.9%
vsRHB,31.0,133,0.267,0.355,0.492,0.225,1.39,8,2.32,8.3%,26.1%,21.1%,18.9%,11.4%,8.13,59.4%,9.1%,10.9%,38.0%,28.3%,26.9%,17.4%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Tyler Stephenson RHB,,+570,27,24,3.40,2,2,0.333,0.333,0.625,0.292,0.413,-,19.6%,20.8%,9.9%,93.7,292.4,8,4,10.5%,5.3%,42.1%,57.9%,52.6%,72.4,20.0%,27.5%,17.5%,97.6%,36.8%,28.6%,36.8%,26.3%,47.4%,31.6%,21.1%,44.0%
Spencer Steer RHB,,+490,26,31,4.20,3,4,0.133,0.161,0.467,0.333,0.265,3.2%,27.8%,29.0%,12.1%,89.4,306.7,5,4,22.2%,16.7%,22.2%,38.9%,11.1%,71.5,6.1%,24.5%,8.2%,92.5%,38.9%,42.9%,-,50.0%,61.1%,27.8%,11.1%,23.5%
Blake Dunn RHB,,+820,17,33,4.60,0,0,0.296,0.424,0.370,0.074,0.359,15.2%,13.3%,12.1%,5.3%,87.8,263.1,3,1,-,-,4.8%,38.1%,38.1%,71.8,26.2%,31.0%,9.5%,97.7%,23.8%,0.0%,33.3%,38.1%,9.5%,57.1%,33.3%,19.4%
Matt McLain RHB,—,N/A,21,25,3.60,0,1,0.095,0.240,0.190,0.095,0.208,12.0%,34.7%,52.0%,14.4%,94.4,274.2,1,1,25.0%,12.5%,25.0%,37.5%,37.5%,71.9,13.6%,15.9%,6.8%,89.8%,50.0%,0.0%,25.0%,12.5%,37.5%,25.0%,37.5%,37.5%
Sal Stewart RHB,,+370,19,28,4.20,1,3,0.160,0.214,0.320,0.160,0.230,7.1%,33.3%,21.4%,17.4%,88.4,297.9,7,4,22.2%,11.1%,33.3%,33.3%,44.4%,73.7,34.9%,18.6%,14.0%,91.5%,38.9%,14.3%,22.2%,38.9%,50.0%,33.3%,16.7%,38.5%
Eugenio Suarez RHB,,+410,24,23,3.80,3,3,0.217,0.217,0.652,0.435,0.368,-,28.6%,34.8%,14.3%,90.3,295.7,6,5,13.3%,-,26.7%,33.3%,26.7%,72.3,22.2%,25.0%,8.3%,85.7%,40.0%,50.0%,20.0%,33.3%,53.3%,33.3%,13.3%,28.6%
Will Benson LHB,—,N/A,16,14,2.20,1,1,0.357,0.357,0.643,0.286,0.431,-,34.5%,35.7%,18.2%,84.8,329.1,5,1,11.1%,11.1%,22.2%,33.3%,44.4%,74.6,52.2%,21.7%,8.7%,88.5%,44.4%,25.0%,11.1%,33.3%,33.3%,33.3%,33.3%,61.5%
Dane Myers RHB,—,N/A,11,10,2.20,0,0,0.125,0.300,0.125,-,0.219,20.0%,22.7%,50.0%,10.4%,95.8,181.5,1,0,-,-,-,33.3%,33.3%,71.2,16.7%,11.1%,5.6%,90.0%,-,-,66.7%,-,-,66.7%,33.3%,42.9%
Noelvi Marte RHB,,+610,12,25,4.00,0,1,0.280,0.280,0.440,0.160,0.310,-,11.1%,20.0%,4.4%,89.5,243.5,2,1,-,-,10.5%,31.6%,10.5%,73.1,23.5%,32.4%,8.8%,94.4%,21.1%,0.0%,15.8%,57.9%,47.4%,26.3%,26.3%,32.0%
JJ Bleday LHB,,+340,20,22,4.00,1,0,0.158,0.227,0.368,0.211,0.253,9.1%,23.8%,22.7%,11.4%,86.7,298.1,7,0,-,-,14.3%,21.4%,50.0%,73.0,27.0%,16.2%,5.4%,88.1%,35.7%,0.0%,35.7%,28.6%,28.6%,42.9%,28.6%,41.2%
