Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Dylan Crews,RHB,WSH,Grant Holmes,R,17.6,24.2,19.3,19.3,20.8
Randy Arozarena,RHB,SEA,Roki Sasaki,R,44,10.4,17.2,29.9,20.7
Wyatt Langford,RHB,TEX,Shane McClanahan,L,27.8,24.8,19.4,13.3,20.6
Munetaka Murakami,LHB,CWS,Ryan Weathers,L,26.2,15.3,17.5,28.7,20.4
Jonah Heim,SHB,ATH,Sonny Gray,R,37,7.8,7.8,46.1,20.3
Eugenio Suarez,RHB,CIN,Yohan Ramirez,R,32,16.8,16.7,24.3,20.2
Joey Bart,RHB,ATL,Jake Irvin,R,31.3,13.4,22.6,22.6,20.2
Bryan Torres,LHB,STL,Javier Assad,R,32,8.7,10.3,43.2,20.1
Josh Naylor,LHB,SEA,Roki Sasaki,R,44.4,15,4.4,35.6,19.9
Cole Young,LHB,SEA,Roki Sasaki,R,18.4,18.2,11.2,33.3,19.9
Willy Adames,RHB,SF,JP Sears,L,26.8,26.7,10.6,18.5,19.8
Jacob Gonzalez,LHB,PIT,Rhett Lowder,R,23.3,9.3,31.7,18.5,19.7
Nathan Church,LHB,STL,Javier Assad,R,13.6,11.9,14.1,39.9,19.7
JJ Bleday,LHB,CIN,Yohan Ramirez,R,30.6,13.9,21.1,21.9,19.7
Dominic Smith,LHB,ATL,Jake Irvin,R,41,14.5,9.5,30.7,19.7
Dansby Swanson,RHB,CHC,Andre Pallante,R,38.4,19,8.6,25.8,19.5
Miguel Vargas,RHB,CWS,Ryan Weathers,L,25.8,21.8,7.4,27.7,19.4
Anthony Volpe,RHB,NYY,Sean Burke,R,44.2,9.7,,45.8,19.3
Trent Grisham,LHB,NYY,Sean Burke,R,23.5,21.5,7.1,28.5,19.1
Otto Lopez,RHB,MIA,Nolan McLean,R,32.8,17,17.7,17.9,19
Michael Harris II,LHB,ATL,Jake Irvin,R,30.5,15.6,9.5,30.7,19
Jose Trevino,RHB,CIN,Yohan Ramirez,R,27.1,15.8,19.5,19.3,18.9
Bryan Reynolds,SHB,PIT,Rhett Lowder,R,35,13.5,12.1,27.6,18.8
Julio Rodriguez,RHB,SEA,Roki Sasaki,R,45.8,12.6,12.2,23.7,18.6
Ryan O'Hearn,LHB,PIT,Rhett Lowder,R,33.3,13.8,7.2,32.8,18.5
Jonny DeLuca,RHB,TB,Cole Winn,R,27.4,9.1,18,27.9,18.3
Ke'Bryan Hayes,RHB,CIN,Yohan Ramirez,R,31.9,15,19.8,14.8,18.1
Alex Bregman,RHB,CHC,Andre Pallante,R,23.8,11.4,26,14.1,17.7
Joc Pederson,LHB,TEX,Shane McClanahan,L,22.1,11.5,11.5,31.6,17.6
Anthony Seigler,SHB,BOS,Mason Barnett,R,27.5,,10.7,46.7,17.6
Jacob Wilson,RHB,ATH,Sonny Gray,R,22.1,8.2,6.2,42.5,17.6
Jorbit Vivas,LHB,WSH,Grant Holmes,R,25.1,15,6.6,30.9,17.5
Xavier Edwards,SHB,MIA,Nolan McLean,R,31.2,14.2,7,29,17.4
Hunter Feduccia,LHB,TB,Cole Winn,R,22.4,18.2,,35,17.4
Ian Happ,SHB,CHC,Andre Pallante,R,28.7,10.3,8.9,32.5,17.3
Jimmy Crooks,LHB,STL,Javier Assad,R,41.5,19.2,,25.5,17.2
Shohei Ohtani,LHB,LAD,Bryan Woo,R,37.5,8.7,8.7,30.7,17.1
Griffin Conine,LHB,MIA,Nolan McLean,R,27.5,10,10,30.9,17
Alika Williams,RHB,ATH,Sonny Gray,R,21.8,,10.2,46.9,17
Nick Fortes,RHB,TB,Cole Winn,R,45,5.3,9.8,29.6,16.7
Mauricio Dubon,RHB,ATL,Jake Irvin,R,28.3,9.2,21.6,16.1,16.6
Jose Fermin,RHB,STL,Javier Assad,R,35.6,11.7,12.3,20.8,16.5
Donovan Walton,LHB,ATH,Sonny Gray,R,24.6,15.1,,34.9,16.5
Jasson Dominguez,SHB,NYY,Sean Burke,R,30.2,8.9,18.9,18.9,16.5
Josh Rojas,LHB,KC,Bailey Ober,R,54.2,9.9,10.5,16.2,16.1
Dominic Canzone,LHB,SEA,Roki Sasaki,R,27.4,17.1,9.4,18,16
Marcus Semien,RHB,NYM,Eury Perez,R,36.1,10.9,10.9,20.5,15.8
Jorge Mateo,RHB,ATL,Jake Irvin,R,40.2,15.1,8.2,16.1,15.8
Taylor Walls,SHB,TB,Cole Winn,R,25.1,15.6,,31,15.7
Everson Pereira,RHB,CWS,Ryan Weathers,L,31.1,,,48.8,15.3
Starling Marte,RHB,KC,Bailey Ober,R,37.4,7.4,7.4,26.3,15.1
Luis Robert,RHB,NYM,Eury Perez,R,36.9,9.6,9.6,20.5,15.1
Edgar Quero,SHB,CWS,Ryan Weathers,L,27.8,7.4,14.6,20.9,15
Mitch Garver,RHB,SEA,Roki Sasaki,R,55.7,8.7,8.7,14.7,14.9
Richie Palacios,LHB,TB,Cole Winn,R,17.2,18.1,8.5,16,14.6
Daniel Susac,RHB,SF,JP Sears,L,45.5,8.1,8.1,18.7,14.5
Graham Pauley,LHB,MIA,Nolan McLean,R,33.4,,,44.2,14.4
Heriberto Hernandez,RHB,MIA,Nolan McLean,R,17.6,16,8.7,17.9,14.4
Ben Williamson,RHB,TB,Cole Winn,R,26.1,8.6,11,21.3,14.2
Max Schuemann,RHB,NYY,Sean Burke,R,33.6,9.5,,29.7,14.1
Ceddanne Rafaela,RHB,BOS,Mason Barnett,R,28.5,10.9,10.9,16.6,14.1
Keibert Ruiz,SHB,WSH,Grant Holmes,R,14.4,6.3,8.7,31.4,14.1
Luisangel Acuna,RHB,CWS,Ryan Weathers,L,23,7.2,,37.3,14.1
Jakob Marsee,LHB,MIA,Nolan McLean,R,28.5,3.7,,39.4,14
Javier Sanoja,RHB,MIA,Nolan McLean,R,19.3,9.2,16.6,15.1,13.9
Jhostynxon Garcia,RHB,PIT,Rhett Lowder,R,22.5,,,45.8,13.7
John Rave,LHB,KC,Bailey Ober,R,28.2,9.3,9.3,17.9,13.3
Esteury Ruiz,RHB,MIA,Nolan McLean,R,41.5,17.8,,10.6,13
Alex Call,RHB,LAD,Bryan Woo,R,15.6,9.2,,32.7,13
TJ Friedl,LHB,CIN,Yohan Ramirez,R,29.9,7.1,6.5,21.2,12.7
Victor Robles,RHB,SEA,Roki Sasaki,R,54.4,4,,22.9,12.6
Tyler Tolbert,RHB,KC,Bailey Ober,R,41.4,8.7,,21.8,12.6
Drew Romo,SHB,CWS,Ryan Weathers,L,23,7.2,7.2,22.5,12.6
Weston Wilson,RHB,SEA,Roki Sasaki,R,37.9,9.7,9.7,9.7,12.5
Josh Bell,SHB,MIN,Noah Cameron,L,18.7,9.6,8.5,18.7,12.5
Ezequiel Duran,RHB,TEX,Shane McClanahan,L,21.3,,,40.3,12.2
Luis Garcia Jr.,LHB,WSH,Grant Holmes,R,34.6,6.3,8,16.1,12.1
Tommy Edman,SHB,LAD,Bryan Woo,R,35,,,34.4,12.1
Carson Kelly,RHB,CHC,Andre Pallante,R,49.1,4.2,,22.4,12
Noelvi Marte,RHB,CIN,Yohan Ramirez,R,51.5,,,27.2,12
Chase Meidroth,RHB,CWS,Ryan Weathers,L,32.2,4,,29.2,11.9
Cameron Cauley,RHB,TEX,Shane McClanahan,L,20.8,,17.6,17.6,11.8
Braden Montgomery,SHB,CWS,Ryan Weathers,L,45.5,,,28.8,11.8
Brooks Lee,SHB,MIN,Noah Cameron,L,16.4,9.3,5.9,20.5,11.8
Masataka Yoshida,LHB,BOS,Mason Barnett,R,22.1,5.7,6.5,22.3,11.7
Connor Wong,RHB,BOS,Mason Barnett,R,35.9,,,32,11.6
Pedro Ramirez,SHB,CHC,Andre Pallante,R,21.6,,,37.5,11.5
Luis Torrens,RHB,NYM,Eury Perez,R,35.9,,8.7,21.2,11.5
Bo Bichette,RHB,NYM,Eury Perez,R,38.6,,,30.2,11.4
Colt Emerson,LHB,SEA,Roki Sasaki,R,30.7,16.9,,9.4,11.3
Carlos Cortes,LHB,ATH,Sonny Gray,R,30,4.2,,25.4,10.8
Heliot Ramos,RHB,SF,JP Sears,L,26.8,3.8,,26.8,10.7
Edwin Arroyo,SHB,CIN,Yohan Ramirez,R,23.3,,,32.9,10.6
Mookie Betts,RHB,LAD,Bryan Woo,R,58.2,,,18.3,10.4
Austin Martin,RHB,MIN,Noah Cameron,L,22,9.6,,19.4,10.4
Ryan Kreidler,RHB,MIN,Noah Cameron,L,18.7,,,34.3,10.4
Jacob Young,RHB,WSH,Grant Holmes,R,31.1,8.2,,17,10.2
Jim Jarvis,LHB,ATL,Jake Irvin,R,21.9,8.3,9.5,8.8,10.1
Jose Tena,LHB,WSH,Grant Holmes,R,26.5,9.1,,17.1,10.1
Jung Hoo Lee,LHB,SF,JP Sears,L,47.6,,,21.3,10.1
Nasim Nuñez,SHB,WSH,Grant Holmes,R,31.9,,,26.5,9.8
Sal Stewart,RHB,CIN,Yohan Ramirez,R,30.7,5,,19.3,9.6
Nico Hoerner,RHB,CHC,Andre Pallante,R,32.4,,,25.5,9.6
Jorge Polanco,SHB,NYM,Eury Perez,R,12,,,32.7,9.4
Dane Myers,RHB,CIN,Yohan Ramirez,R,22.8,,,27.2,9.1
Carlos Narvaez,RHB,BOS,Mason Barnett,R,30.4,,,23.4,8.9
Victor Caratini,SHB,MIN,Noah Cameron,L,42.8,6.2,,9.2,8.8
Jake Mangum,SHB,PIT,Rhett Lowder,R,13.2,,,27.6,8.2
Sam Antonacci,LHB,CWS,Ryan Weathers,L,11.3,8.6,,15.7,8.1
Andrew Benintendi,LHB,CWS,Ryan Weathers,L,30.8,,,19.9,8.1
Tommy White,RHB,ATH,Sonny Gray,R,19,10.2,,10.2,8
Luke Keaschall,RHB,MIN,Noah Cameron,L,32.2,,,18.7,7.9
Romy Gonzalez,RHB,BOS,Mason Barnett,R,41.8,,,13.1,7.5
Evan Carter,LHB,TEX,Shane McClanahan,L,25.8,,,19.7,7.5
Christian Koss,RHB,SF,JP Sears,L,36.2,,,15,7.4
Alejandro Osuna,LHB,TEX,Shane McClanahan,L,41.4,,,10.7,6.8
Chandler Simpson,LHB,TB,Cole Winn,R,27.3,,,15.4,6.6
Eli White,RHB,ATL,Jake Irvin,R,9.2,9.2,,9.2,6.4
Rob Refsnyder,RHB,SEA,Roki Sasaki,R,18.4,,,18.4,6.4
Josh Smith,LHB,TEX,Shane McClanahan,L,36.4,,,10.7,6.3
Justin Dean,RHB,CHC,Andre Pallante,R,39.8,,,8.6,6.1
Caleb Durbin,RHB,BOS,Mason Barnett,R,9.2,,4.5,14.5,5.9
Drew Gilbert,LHB,SF,JP Sears,L,27.5,,,12,5.8
Luis Arraez,LHB,SF,JP Sears,L,16.5,,,16,5.6
Nicky Lopez,LHB,TEX,Shane McClanahan,L,27.5,,,11.5,5.6
Nick Sogard,SHB,BOS,Mason Barnett,R,29.1,,,10.7,5.6
Austin Wynns,RHB,TEX,Shane McClanahan,L,20.6,,,13.3,5.4
Andruw Monasterio,RHB,BOS,Mason Barnett,R,24.1,,,9.8,4.9
Alex Jackson,RHB,MIN,Noah Cameron,L,24.4,,,9.4,4.8
Brian Serven,RHB,ATH,Sonny Gray,R,46.9,,,,4.7
Jesus Rodriguez,RHB,SF,JP Sears,L,37.4,,,,3.7
Jahmai Jones,RHB,BOS,Mason Barnett,R,9.8,,,9.8,3.4
Nelson Velazquez,RHB,STL,Javier Assad,R,9.6,,,9.6,3.4
Billy Cook,RHB,PIT,Rhett Lowder,R,34.4,,,,3.4
Tristan Gray,LHB,MIN,Noah Cameron,L,29.6,,,,3
Harry Ford,RHB,WSH,Grant Holmes,R,,,,9.9,2.5
Ali Sanchez,RHB,NYY,Sean Burke,R,25.3,,,,2.5
Tristan Peters,LHB,CWS,Ryan Weathers,L,15,,,,1.5
Colby Thomas,RHB,ATH,Sonny Gray,R,14.9,,,,1.5
Eliezer Alfonzo,SHB,LAD,Bryan Woo,R,13.5,,,,1.4
Ivan Johnson,SHB,CIN,Yohan Ramirez,R,12.6,,,,1.3
James Triantos,RHB,CHC,Andre Pallante,R,,,,,
Andres Chaparro,RHB,WSH,Grant Holmes,R,,,,,
Drew Cavanaugh,LHB,SF,JP Sears,L,,,,,
Luke Maile,RHB,KC,Bailey Ober,R,,,,,
Andrew Velazquez,SHB,KC,Bailey Ober,R,,,,,
Brian Navarreto,RHB,MIA,Nolan McLean,R,,,,,
Enrique Hernandez,RHB,LAD,Bryan Woo,R,,,,,
Eric Wagaman,RHB,NYM,Eury Perez,R,,,,,
Osleivis Basabe,RHB,SF,JP Sears,L,,,,,
Grant McCray,LHB,SF,JP Sears,L,,,,,
Alan Roden,LHB,MIN,Noah Cameron,L,,,,,
