Matchup,CIN @ SF
Pitcher,Chase Burns
Pitcher Team,CIN
Opposing Team,SF

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,136.0,547,0.208,0.271,0.337,0.129,1.11,13,0.86,8.8%,31.7%,29.1%,22.8%,15.5%,10.52,59.7%,6.5%,7.4%,37.2%,28.6%,12.4%,17.1%
vsLHB,81.1,348,0.221,0.303,0.381,0.160,1.30,11,1.22,10.9%,31.1%,29.0%,22.4%,15.0%,11.18,59.9%,6.1%,8.2%,35.6%,28.8%,16.7%,20.2%
vsRHB,52.1,199,0.185,0.217,0.265,0.079,0.86,2,0.34,5.0%,32.8%,29.1%,23.7%,16.6%,9.97,59.3%,7.4%,6.1%,39.7%,28.2%,5.4%,12.2%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Rafael Devers LHB,,+535,17,4.40,10,1,1,96.3,299.2,5,2,10.0%,-,10.0%,60.0%,10.0%,72.2,13.3%,60.0%,33.3%,100.0%,70.0%,70.0%,14.3%,-,20.0%,20.0%,60.0%,20.0%,14.3%
Drew Gilbert LHB,,+1100,9,2.60,10,1,2,87.9,298.6,3,3,30.0%,10.0%,20.0%,40.0%,40.0%,71.3,8.3%,50.0%,33.3%,92.3%,70.0%,60.0%,16.7%,10.0%,30.0%,40.0%,30.0%,30.0%,37.5%
Bryce Eldridge LHB,,+630,39,4.20,10,1,1,86.3,255.5,2,2,10.0%,10.0%,10.0%,30.0%,50.0%,71.8,16.7%,50.0%,8.3%,80.0%,70.0%,40.0%,25.0%,30.0%,30.0%,40.0%,30.0%,30.0%,66.7%
Willy Adames RHB,,+800,21,4.00,10,1,1,80.3,245.6,1,1,10.0%,-,30.0%,20.0%,30.0%,72.1,28.6%,21.4%,14.3%,87.5%,50.0%,40.0%,25.0%,10.0%,40.0%,60.0%,30.0%,10.0%,57.1%
Jung Hoo Lee LHB,,+1300,15,4.00,10,1,3,91.0,258.6,4,3,10.0%,10.0%,20.0%,30.0%,10.0%,70.0,18.8%,37.5%,6.2%,100.0%,60.0%,60.0%,16.7%,-,20.0%,20.0%,50.0%,30.0%,37.5%
Drew Cavanaugh LHB,,+1350,5,3.40,10,0,1,83.2,281.9,2,1,-,-,-,50.0%,50.0%,67.6,-,58.3%,25.0%,85.7%,60.0%,20.0%,0.0%,40.0%,30.0%,10.0%,40.0%,50.0%,80.0%
Victor Bericoto RHB,—,N/A,19,2.40,10,0,1,93.5,298.1,2,2,10.0%,-,20.0%,50.0%,40.0%,73.1,41.7%,75.0%,16.7%,100.0%,70.0%,30.0%,0.0%,40.0%,30.0%,30.0%,60.0%,10.0%,33.3%
Christian Koss RHB,,+1850,6,3.60,10,0,0,87.4,269.3,2,1,10.0%,-,20.0%,50.0%,50.0%,72.0,9.1%,36.4%,36.4%,84.6%,50.0%,10.0%,0.0%,40.0%,50.0%,40.0%,30.0%,30.0%,50.0%
Osleivis Basabe RHB,,+1150,20,4.00,10,0,1,86.6,246.3,3,2,-,-,30.0%,40.0%,30.0%,72.5,8.3%,58.3%,8.3%,92.3%,60.0%,40.0%,0.0%,20.0%,20.0%,40.0%,40.0%,20.0%,42.9%
Turner Hill LHB,,+1734,8,2.20,6,0,0,85.6,272.3,2,0,-,-,33.3%,33.3%,66.7%,64.2,-,62.5%,-,100.0%,66.7%,16.7%,0.0%,50.0%,16.7%,33.3%,50.0%,16.7%,0.0%
Andrew Knizner RHB,—,N/A,-,3.20,2,0,0,97.0,-,0,0,-,-,-,50.0%,-,69.8,-,100.0%,50.0%,100.0%,-,-,-,-,100.0%,100.0%,-,-,0.0%
Buddy Kennedy RHB,,+1500,5,2.60,2,0,0,102.1,332.2,1,1,50.0%,-,-,100.0%,100.0%,75.2,50.0%,50.0%,50.0%,100.0%,100.0%,50.0%,0.0%,50.0%,-,-,100.0%,-,0.0%
Jonah Cox RHB,—,N/A,-,3.20,1,0,0,35.6,-,0,0,-,-,-,-,-,-,-,-,-,0.0%,-,-,-,-,-,-,-,100.0%,100.0%
