Split,Season
Range,L10
Dates,="6/19/2026"
Games,14

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
8:40 PM,Kyle Freeland,vs,50.1,236,5.98,0.338,0.416,1.73,0.269,0.607,14,2.50,133,22.0%,17.4%,16.6%,11.4%,7.33,13,5.5%,63.7%,6.4%,180,44.4%,18,10.0%,30.6%,23.6%,18.9%
9:40 PM,Jeffrey Springs,vs,49.2,224,6.34,0.295,0.390,1.51,0.290,0.585,15,2.72,121,20.1%,18.3%,15.8%,9.8%,7.43,14,6.2%,59.6%,6.5%,167,37.7%,16,9.6%,32.9%,18.2%,16.2%
8:15 PM,Seth Lugo,vs,54.0,241,4.17,0.290,0.352,1.52,0.186,0.475,7,1.17,105,17.1%,18.7%,17.2%,8.1%,7.50,18,7.5%,69.5%,8.6%,177,43.5%,22,12.4%,33.9%,11.7%,16.4%
6:40 PM,Erick Fedde,@,44.0,202,6.44,0.283,0.366,1.59,0.228,0.511,11,2.25,92,15.4%,13.9%,11.3%,6.3%,5.73,19,9.4%,66.8%,6.3%,154,38.3%,13,8.4%,28.6%,22.7%,20.8%
8:05 PM,Randy Vasquez,@,52.1,223,5.24,0.273,0.339,1.34,0.200,0.473,10,1.72,97,18.9%,14.8%,11.5%,9.4%,5.68,14,6.3%,63.8%,9.0%,174,44.8%,20,11.5%,32.8%,15.8%,19.5%
9:40 PM,Jose Soriano,@,53.0,240,4.91,0.261,0.333,1.57,0.130,0.391,8,1.36,81,33.0%,21.7%,19.2%,15.8%,8.83,29,12.1%,57.7%,6.6%,155,40.0%,12,7.7%,22.6%,22.9%,13.5%
10:10 PM,Trey Gibson,@,21.1,96,6.38,0.259,0.351,1.59,0.173,0.432,4,1.69,35,17.3%,12.5%,12.8%,7.1%,5.06,13,13.5%,52.6%,7.9%,70,41.4%,8,11.4%,20.0%,28.6%,14.3%
7:10 PM,PJ Poulin,@,8.2,40,6.45,0.250,0.369,1.85,0.188,0.438,1,1.04,14,14.5%,10.0%,9.5%,5.1%,4.15,8,20.0%,47.5%,6.3%,28,50.0%,4,14.3%,28.6%,12.5%,25.0%
7:10 PM,Landen Roupp,@,51.1,223,3.35,0.250,0.322,1.44,0.153,0.403,4,0.70,79,27.2%,25.6%,18.8%,11.3%,9.99,25,11.2%,56.2%,5.1%,140,31.4%,7,5.0%,20.7%,13.8%,16.4%
8:15 PM,Michael McGreevy,@,55.1,228,4.44,0.250,0.306,1.25,0.156,0.406,8,1.30,86,21.4%,17.1%,15.1%,9.9%,6.34,16,7.0%,59.6%,6.5%,173,41.6%,13,7.5%,24.9%,16.3%,13.9%
