Matchup,ATH @ TB
Pitcher,Griffin Jax
Pitcher Team,TB
Opposing Team,ATH

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,13.1,1.05,="11-49",.224,.469,0.245,4,0,0,8,24.1,3,.264,.733
Batting Second,12.0,1.33,="12-46",.261,.478,0.217,3,1,0,6,21.2,4,.327,.805
Batting Third,12.1,1.14,="10-45",.222,.378,0.156,2,1,0,6,28.0,4,.280,.658
Batting Fourth,11.1,1.41,="10-41",.244,.488,0.244,2,4,0,5,18.8,6,.354,.842
Batting Fifth,8.0,2.50,="16-40",.400,.625,0.225,2,3,0,4,27.3,4,.455,1.080
Batting Sixth,10.1,1.35,="10-39",.256,.359,0.103,1,1,0,3,30.2,4,.326,.685
Batting Seventh,11.2,0.86,="9-39",.231,.359,0.128,1,2,0,7,28.6,1,.238,.597
Batting Eighth,11.0,0.73,="5-38",.132,.158,0.026,0,1,0,6,28.6,3,.195,.353
Batting Ninth,9.0,1.22,="7-31",.226,.258,0.032,0,1,0,3,18.4,4,.306,.564

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Henry Bolte RHB,Batting First ​,="47-162",.290,.457,0.167,6,7,1,16,29.7,17,.375,.832
Jeff McNeil LHB,Batting Second ​,="23-88",.261,.341,0.080,1,4,0,9,13.3,2,.278,.619
Shea Langeliers RHB,Batting Third ​,="37-153",.242,.458,0.216,8,9,0,22,24.0,12,.305,.763
Lawrence Butler LHB,Batting Fourth ​,="24-69",.348,.594,0.246,4,5,0,16,32.1,11,.444,1.038
Zack Gelof RHB,Batting Fifth ​,="5-14",.357,.714,0.357,1,2,0,1,17.6,2,.471,1.185
Donovan Walton LHB,Batting Sixth ​,="10-37",.270,.514,0.244,2,3,0,5,13.3,5,.400,.914
Carlos Cortes LHB,Batting Seventh ​,="4-29",.138,.138,0.000,0,0,0,0,10.0,1,.167,.305
Jonah Heim SHB,Batting Eighth ​,="12-52",.231,.423,0.192,2,4,0,10,15.8,5,.298,.721
Alika Williams RHB,Batting Ninth ​,="28-109",.257,.450,0.193,3,12,0,10,23.9,6,.302,.752
