Split,Season
Range,L10
Dates,="6/11/2026"
Games,20

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
3:10 PM,Edward Cabrera,@,50.1,227,5.33,0.294,0.367,1.59,0.201,0.495,11,1.97,101,26.6%,20.7%,18.8%,12.7%,8.40,20,8.8%,58.5%,6.5%,158,43.0%,22,13.9%,23.4%,27.0%,22.8%
1:10 PM,Merrill Kelly,@,57.0,258,6.19,0.270,0.363,1.53,0.252,0.522,13,2.05,120,23.5%,14.3%,14.9%,11.2%,5.84,25,9.7%,62.7%,5.5%,194,44.8%,32,16.5%,29.9%,17.2%,19.1%
6:40 PM,Mitch Keller,vs,54.0,236,3.93,0.259,0.319,1.35,0.142,0.401,5,0.83,85,21.2%,18.2%,16.5%,10.3%,7.17,18,7.6%,59.3%,8.8%,170,38.8%,14,8.2%,22.4%,13.2%,15.9%
7:05 PM,Kyle Bradish,vs,54.1,241,4.44,0.258,0.332,1.51,0.164,0.423,7,1.16,90,26.1%,21.2%,19.6%,11.5%,8.45,27,11.2%,55.6%,5.3%,162,35.2%,16,9.9%,21.6%,20.0%,10.5%
1:10 PM,Tyler Phillips,vs,26.2,114,3.36,0.250,0.293,1.35,0.096,0.346,1,0.34,36,24.7%,15.8%,18.0%,11.9%,6.07,10,8.8%,65.5%,5.6%,86,27.9%,3,3.5%,23.3%,5.0%,11.6%
2:10 PM,Michael Wacha,vs,59.2,253,4.32,0.243,0.317,1.29,0.187,0.430,8,1.21,99,21.8%,19.8%,20.6%,10.5%,7.54,21,8.3%,62.8%,7.3%,180,36.1%,12,6.7%,27.8%,14.0%,17.8%
7:05 PM,Bryan Woo,@,58.2,238,3.24,0.236,0.272,1.07,0.129,0.364,7,1.07,82,23.9%,24.4%,20.2%,12.9%,8.90,10,4.2%,72.7%,7.9%,169,46.2%,12,7.1%,26.6%,13.3%,15.4%
2:10 PM,Kumar Rocker,@,50.1,218,3.99,0.229,0.295,1.33,0.115,0.344,4,0.72,66,22.5%,18.8%,17.3%,10.5%,7.33,23,10.6%,53.6%,6.8%,152,43.4%,13,8.6%,22.4%,8.8%,12.5%
3:10 PM,Ryan Feltner,vs,31.2,130,4.74,0.227,0.315,1.17,0.218,0.445,5,1.42,53,24.3%,17.7%,20.5%,11.9%,6.54,10,7.7%,57.3%,9.8%,96,44.8%,12,12.5%,30.2%,17.2%,14.6%
1:10 PM,Keider Montero,vs,55.1,226,4.62,0.226,0.297,1.10,0.183,0.409,8,1.30,85,16.3%,15.0%,15.4%,7.9%,5.53,14,6.2%,63.7%,8.6%,176,41.5%,19,10.8%,28.4%,16.0%,21.6%
1:10 PM,Zebby Matthews,@,29.2,122,4.55,0.223,0.298,1.11,0.179,0.402,5,1.52,45,23.8%,21.3%,19.8%,10.8%,7.89,8,6.6%,65.6%,8.5%,86,38.4%,10,11.6%,32.6%,17.9%,16.3%
1:10 PM,Christian Scott,vs,35.2,156,3.10,0.218,0.287,1.32,0.068,0.286,1,0.25,38,22.0%,26.3%,19.2%,10.5%,10.35,18,11.5%,58.0%,7.1%,92,31.5%,3,3.3%,26.1%,4.2%,17.4%
1:10 PM,Hunter Dobbins,@,13.0,53,3.56,0.217,0.292,1.31,0.109,0.326,1,0.69,15,24.2%,26.4%,23.3%,11.0%,9.69,7,13.2%,60.4%,6.4%,32,50.0%,5,15.6%,15.6%,20.0%,21.9%
6:40 PM,Justin Wrobleski,@,65.1,257,3.30,0.212,0.249,0.98,0.095,0.307,4,0.55,74,17.0%,16.3%,14.9%,8.4%,5.79,13,5.1%,64.3%,7.7%,200,44.0%,15,7.5%,31.5%,6.3%,10.0%
7:40 PM,Martin Perez,@,42.2,172,3.97,0.204,0.292,1.10,0.178,0.382,5,1.05,58,23.9%,23.8%,21.4%,10.3%,8.65,16,9.3%,64.0%,7.2%,113,43.4%,11,9.7%,25.7%,17.2%,20.4%
