Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-08-21,Coors Field,CLE @ COL,8:40,+20%,+26%,+17%,+32%,+0.45,+0.91,+1.85,+2.79,+21%,+31%,+16%,+34%,+0.47,+1.10,+1.73,+2.96,-1%,-5%,+1%,-2%,-0.02,-0.19,+0.12,-0.16
2026-08-21,Dodger Stadium,PIT @ LAD,10:10,+21%,+0%,-2%,+6%,+0.48,+0.02,-0.17,+0.52,+18%,-3%,-5%,+0%,+0.40,-0.12,-0.56,+0.04,+4%,+4%,+4%,+6%,+0.08,+0.13,+0.38,+0.49
2026-08-21,Kauffman Stadium,DET @ KC,8:10,+12%,+4%,-1%,+4%,+0.27,+0.15,-0.13,+0.39,+10%,+3%,-1%,+3%,+0.22,+0.09,-0.06,+0.28,+2%,+2%,-1%,+1%,+0.05,+0.06,-0.07,+0.10
2026-08-21,Citizens Bank Park,STL @ PHI,6:40,+11%,-1%,-2%,+4%,+0.24,-0.04,-0.21,+0.34,+15%,-4%,-2%,+5%,+0.35,-0.12,-0.16,+0.45,-5%,+2%,0%,-1%,-0.11,+0.08,-0.05,-0.11
2026-08-21,Rate Field,NYM @ CHW,7:40,+1%,-1%,+3%,+3%,+0.02,-0.05,+0.35,+0.29,-5%,-8%,+3%,-3%,-0.11,-0.28,+0.29,-0.22,+6%,+7%,+1%,+6%,+0.13,+0.23,+0.06,+0.51
2026-08-21,Oriole Park,TB  @ BAL,7:15,-7%,+12%,+3%,+2%,-0.16,+0.42,+0.28,+0.22,-5%,+7%,+6%,+4%,-0.11,+0.26,+0.64,+0.36,-2%,+5%,-3%,-2%,-0.04,+0.16,-0.37,-0.14
2026-08-21,Chase Field,CIN @ ARI,9:40,-9%,+12%,+0%,+0%,-0.21,+0.42,+0.03,+0.03,-9%,+14%,+0%,+1%,-0.20,+0.48,+0.04,+0.12,-1%,-2%,0%,-1%,-0.01,-0.06,0.00,-0.09
2026-08-21,American Family Fld,ATL @ MIL,4:10,+5%,-2%,-7%,0%,+0.10,-0.08,-0.70,0.00,-2%,-11%,-9%,-8%,-0.05,-0.37,-0.93,-0.69,+7%,+8%,+2%,+8%,+0.15,+0.30,+0.24,+0.69
2026-08-21,Yankee Stadium,TOR @ NYY,7:05,+12%,-9%,-7%,-1%,+0.28,-0.33,-0.73,-0.11,+5%,-11%,-5%,-3%,+0.12,-0.37,-0.52,-0.28,+7%,+1%,-2%,+2%,+0.16,+0.04,-0.21,+0.17
2026-08-21,T-Mobile Park,CHC @ SEA,10:10,+4%,-10%,-5%,-4%,+0.08,-0.34,-0.58,-0.38,0%,-15%,-6%,-8%,0.00,-0.52,-0.65,-0.73,+4%,+5%,+1%,+4%,+0.08,+0.17,+0.07,+0.36
2026-08-21,Daikin Park,ATH @ HOU,8:10,+5%,-11%,-4%,-5%,+0.11,-0.38,-0.43,-0.41,+5%,-11%,-4%,-5%,+0.12,-0.40,-0.45,-0.43,0%,+0%,+0%,+0%,-0.01,+0.02,+0.03,+0.02
2026-08-21,LoanDepot Park,WAS @ MIA,7:10,-13%,+2%,-2%,-5%,-0.28,+0.07,-0.21,-0.43,-12%,+1%,-1%,-4%,-0.27,+0.05,-0.12,-0.38,-1%,+1%,-1%,-1%,-0.02,+0.02,-0.09,-0.05
2026-08-21,Petco Park,MIN @ SD,9:40,+6%,-19%,-4%,-6%,+0.13,-0.67,-0.46,-0.57,-3%,-11%,-5%,-7%,-0.08,-0.39,-0.50,-0.62,+9%,-8%,+0%,+1%,+0.21,-0.27,+0.04,+0.05
2026-08-21,Globe Life Field,LAA @ TEX,8:15,-12%,-6%,-1%,-7%,-0.26,-0.22,-0.12,-0.61,-11%,-7%,-1%,-7%,-0.25,-0.23,-0.09,-0.60,0%,+0%,0%,0%,-0.01,+0.01,-0.02,-0.02
2026-08-21,Fenway Park,SF  @ BOS,7:10,-17%,+6%,0%,-7%,-0.38,+0.19,-0.02,-0.63,-10%,+24%,+6%,+8%,-0.22,+0.83,+0.59,+0.72,-7%,-18%,-6%,-15%,-0.16,-0.63,-0.61,-1.35
