Matchup,NYY @ LAA
Pitcher,Cam Schlittler
Pitcher Team,NYY
Opposing Team,LAA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,163.2,649,0.196,0.251,0.314,0.119,0.97,14,0.77,6.5%,28.9%,30.8%,24.2%,15.0%,11.00,61.8%,7.8%,7.7%,38.9%,26.7%,9.3%,11.5%
vsLHB,100.0,398,0.198,0.257,0.324,0.126,1.00,8,0.72,7.0%,30.1%,33.7%,24.8%,15.7%,12.06,59.8%,8.2%,8.2%,43.3%,31.8%,8.1%,10.7%
vsRHB,63.1,251,0.192,0.242,0.299,0.107,0.93,6,0.85,5.6%,27.0%,26.3%,23.0%,14.0%,9.38,65.1%,7.3%,7.1%,32.7%,19.6%,12.1%,12.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jose Siri RHB,,+620,17,3.20,8,1,1,84.0,279.5,2,1,12.5%,-,-,25.0%,37.5%,74.4,41.7%,33.3%,8.3%,100.0%,50.0%,25.0%,50.0%,25.0%,37.5%,12.5%,75.0%,12.5%,42.9%
Josh Lowe LHB,,+870,21,3.40,8,1,2,91.2,275.6,3,1,-,-,25.0%,25.0%,37.5%,72.5,33.3%,50.0%,8.3%,80.0%,75.0%,50.0%,25.0%,25.0%,12.5%,25.0%,25.0%,50.0%,33.3%
Zach Neto RHB,,+547,23,4.40,8,1,1,95.7,281.4,2,1,12.5%,12.5%,50.0%,62.5%,62.5%,72.9,20.0%,40.0%,20.0%,100.0%,75.0%,25.0%,50.0%,50.0%,25.0%,62.5%,25.0%,12.5%,33.3%
Christian Moore RHB,,+920,15,4.20,8,1,2,92.4,289.5,3,2,25.0%,12.5%,37.5%,37.5%,37.5%,69.1,-,33.3%,8.3%,80.0%,75.0%,62.5%,20.0%,12.5%,12.5%,37.5%,37.5%,25.0%,28.6%
Travis d'Arnaud RHB,—,N/A,14,2.20,8,0,0,89.3,193.0,0,0,-,-,12.5%,50.0%,12.5%,69.0,-,54.5%,9.1%,91.7%,12.5%,-,-,12.5%,87.5%,37.5%,50.0%,12.5%,50.0%
Mike Trout RHB,,+470,23,4.40,8,0,0,85.4,265.2,2,1,25.0%,12.5%,12.5%,50.0%,50.0%,73.2,38.5%,30.8%,23.1%,100.0%,62.5%,25.0%,0.0%,37.5%,25.0%,25.0%,37.5%,37.5%,14.3%
Denzer Guzman RHB,,+731,25,4.00,8,0,0,70.9,197.4,0,0,-,-,12.5%,25.0%,50.0%,73.1,33.3%,16.7%,8.3%,92.3%,25.0%,-,-,25.0%,50.0%,25.0%,37.5%,37.5%,57.1%
Tyler Heineman SHB,,+1458,13,3.20,8,0,0,78.9,257.1,1,0,-,-,12.5%,25.0%,50.0%,64.0,-,60.0%,10.0%,90.9%,50.0%,12.5%,0.0%,37.5%,37.5%,37.5%,62.5%,-,75.0%
Adam Frazier LHB,—,N/A,19,1.80,8,0,1,86.9,291.3,3,1,12.5%,-,25.0%,50.0%,62.5%,66.9,-,53.8%,15.4%,92.9%,62.5%,12.5%,0.0%,50.0%,25.0%,50.0%,37.5%,12.5%,42.9%
Oswald Peraza RHB,,+1060,25,3.20,8,0,0,96.1,295.0,1,0,-,-,-,87.5%,25.0%,72.3,20.0%,70.0%,30.0%,100.0%,25.0%,12.5%,0.0%,12.5%,75.0%,25.0%,37.5%,37.5%,40.0%
Wade Meckler LHB,,+1300,15,4.40,8,0,0,92.7,286.2,2,0,-,-,12.5%,50.0%,37.5%,68.2,-,54.5%,9.1%,100.0%,50.0%,25.0%,0.0%,25.0%,50.0%,37.5%,37.5%,25.0%,25.0%
Vaughn Grissom RHB,,+910,43,4.40,8,0,1,92.3,308.7,2,1,25.0%,12.5%,25.0%,62.5%,62.5%,72.4,16.7%,41.7%,25.0%,100.0%,62.5%,12.5%,0.0%,50.0%,37.5%,37.5%,50.0%,12.5%,60.0%
Moisés Ballesteros LHB,,+900,19,3.80,8,0,0,88.1,283.2,1,0,-,-,-,12.5%,12.5%,71.4,33.3%,41.7%,8.3%,80.0%,37.5%,37.5%,0.0%,-,62.5%,25.0%,37.5%,37.5%,75.0%
