Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-06-19,Coors Field,PIT @ COL,8:40,+28%,+21%,+22%,+37%,+0.63,+0.72,+2.33,+3.23,+20%,+31%,+16%,+33%,+0.45,+1.09,+1.68,+2.87,+8%,-11%,+6%,+4%,+0.18,-0.37,+0.65,+0.36
2026-06-19,Sutter Health Park,LAA @ ATH,9:40,+36%,+14%,+2%,+22%,+0.81,+0.49,+0.20,+1.95,+32%,+14%,+1%,+20%,+0.72,+0.48,+0.15,+1.77,+4%,+0%,+0%,+2%,+0.09,+0.01,+0.05,+0.18
2026-06-19,Comerica Park,CHW @ DET,6:40,-1%,+4%,+4%,+3%,-0.02,+0.15,+0.42,+0.23,-10%,+2%,+6%,-1%,-0.23,+0.06,+0.66,-0.07,+9%,+3%,-2%,+3%,+0.20,+0.09,-0.24,+0.30
2026-06-19,Truist Park,MIL @ ATL,7:15,+3%,-2%,+2%,+1%,+0.06,-0.08,+0.16,+0.08,-4%,-6%,+1%,-4%,-0.10,-0.21,+0.11,-0.36,+7%,+4%,+0%,+5%,+0.16,+0.13,+0.05,+0.44
2026-06-19,Chase Field,MIN @ ARI,9:45,-8%,+11%,+0%,+0%,-0.18,+0.40,+0.01,+0.04,-8%,+13%,+0%,+1%,-0.17,+0.46,+0.02,+0.13,0%,-2%,0%,-1%,-0.01,-0.06,-0.01,-0.09
2026-06-19,Kauffman Stadium,STL @ KC,8:15,+8%,+5%,-7%,-2%,+0.17,+0.17,-0.77,-0.19,+12%,+3%,-1%,+4%,+0.27,+0.09,-0.11,+0.35,-5%,+2%,-6%,-6%,-0.10,+0.07,-0.67,-0.54
2026-06-19,Daikin Park,CLE @ HOU,8:10,+5%,-11%,-4%,-4%,+0.12,-0.38,-0.42,-0.39,+6%,-11%,-4%,-5%,+0.13,-0.39,-0.47,-0.41,-1%,+0%,+0%,+0%,-0.01,+0.01,+0.05,+0.02
2026-06-19,LoanDepot Park,SF  @ MIA,7:10,-13%,+1%,-2%,-5%,-0.29,+0.04,-0.20,-0.47,-12%,+0%,-1%,-5%,-0.28,+0.02,-0.10,-0.43,0%,+1%,-1%,0%,-0.01,+0.02,-0.09,-0.04
2026-06-19,Tropicana Field,WAS @ TB,7:10,-3%,-6%,-8%,-6%,-0.06,-0.22,-0.82,-0.49,-4%,-6%,-8%,-6%,-0.08,-0.21,-0.83,-0.52,+1%,0%,+0%,+0%,+0.02,-0.01,+0.02,+0.02
2026-06-19,T-Mobile Park,BOS @ SEA,10:10,+2%,-13%,-7%,-7%,+0.04,-0.44,-0.72,-0.62,+0%,-15%,-6%,-8%,+0.01,-0.52,-0.63,-0.71,+1%,+2%,-1%,+1%,+0.03,+0.08,-0.09,+0.09
2026-06-19,Globe Life Field,SD  @ TEX,8:05,-11%,-7%,-1%,-7%,-0.25,-0.24,-0.13,-0.62,-10%,-7%,-1%,-7%,-0.23,-0.25,-0.11,-0.60,-1%,+0%,0%,0%,-0.01,+0.01,-0.02,-0.02
2026-06-19,Yankee Stadium,CIN @ NYY,7:05,+8%,-18%,-8%,-7%,+0.18,-0.64,-0.83,-0.62,+4%,-12%,-5%,-4%,+0.10,-0.41,-0.58,-0.39,+4%,-6%,-2%,-3%,+0.09,-0.22,-0.25,-0.23
2026-06-19,Dodger Stadium,BAL @ LAD,10:10,+5%,-10%,-6%,-8%,+0.11,-0.33,-0.61,-0.67,+18%,-3%,-6%,+0%,+0.40,-0.11,-0.59,+0.02,-13%,-6%,0%,-8%,-0.28,-0.22,-0.02,-0.70
2026-06-19,Wrigley Field,TOR @ CHC,2:20,-17%,-16%,-4%,-16%,-0.38,-0.57,-0.42,-1.44,-2%,-10%,-3%,-6%,-0.03,-0.36,-0.33,-0.55,-15%,-6%,-1%,-10%,-0.34,-0.20,-0.09,-0.89
