Matchup,BAL @ BOS
Pitcher,Eduardo Rivera
Pitcher Team,BOS
Opposing Team,BAL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,9.1,36,0.156,0.230,0.250,0.094,0.96,1,0.96,11.1%,23.7%,25.0%,15.8%,10.7%,8.68,50.0%,7.1%,4.3%,39.1%,21.7%,20.0%,17.4%
vsLHB,5.0,17,-,0.122,-,-,0.60,0,-,17.6%,34.3%,29.4%,22.7%,15.6%,9.00,35.3%,9.1%,-,22.2%,11.1%,-,22.2%
vsRHB,4.1,19,0.278,0.327,0.444,0.167,1.38,1,2.08,5.3%,14.6%,21.1%,11.4%,6.5%,8.31,63.2%,5.4%,7.1%,50.0%,28.6%,25.0%,14.3%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Coby Mayo RHB,,+500,32,3.00,10,3,3,98.9,373.1,4,3,40.0%,30.0%,30.0%,60.0%,20.0%,76.8,66.7%,75.0%,50.0%,92.3%,50.0%,40.0%,75.0%,10.0%,50.0%,80.0%,-,20.0%,20.0%
Tyler O'Neill RHB,,+525,29,2.60,10,2,2,95.2,336.7,5,3,30.0%,10.0%,10.0%,50.0%,40.0%,73.6,50.0%,58.3%,25.0%,92.3%,70.0%,50.0%,40.0%,20.0%,30.0%,30.0%,20.0%,50.0%,50.0%
Leody Taveras SHB,,+870,16,3.00,10,1,1,85.0,411.9,1,1,10.0%,10.0%,10.0%,30.0%,10.0%,71.9,20.0%,33.3%,20.0%,93.8%,10.0%,10.0%,100.0%,-,80.0%,30.0%,50.0%,20.0%,50.0%
Samuel Basallo LHB,—,N/A,15,3.60,10,1,1,91.0,293.8,3,1,20.0%,20.0%,20.0%,50.0%,30.0%,74.0,38.9%,38.9%,16.7%,94.7%,30.0%,20.0%,50.0%,10.0%,60.0%,60.0%,20.0%,20.0%,66.7%
Pete Alonso RHB,,+360,26,4.80,10,1,1,99.6,269.1,4,3,20.0%,-,40.0%,80.0%,40.0%,76.8,70.6%,52.9%,47.1%,85.0%,70.0%,50.0%,20.0%,20.0%,20.0%,50.0%,50.0%,-,80.0%
Jackson Holliday LHB,,+699,14,2.40,8,1,1,85.6,284.6,3,1,12.5%,12.5%,12.5%,25.0%,50.0%,71.6,11.1%,33.3%,11.1%,100.0%,75.0%,37.5%,0.0%,37.5%,25.0%,25.0%,50.0%,25.0%,71.4%
Christian Encarnacion-Strand RHB,,+600,19,4.00,2,1,1,103.2,395.3,1,1,50.0%,-,-,100.0%,-,75.1,33.3%,66.7%,66.7%,100.0%,50.0%,50.0%,100.0%,-,50.0%,50.0%,50.0%,-,0.0%
Dylan Beavers LHB,—,N/A,10,3.40,10,0,0,78.1,206.2,2,0,-,-,20.0%,10.0%,10.0%,71.5,8.3%,33.3%,-,85.7%,40.0%,40.0%,0.0%,-,20.0%,30.0%,40.0%,30.0%,44.4%
Taylor Ward RHB,,+610,13,4.80,10,0,0,88.0,244.5,3,2,10.0%,-,20.0%,20.0%,50.0%,69.8,-,43.8%,6.2%,94.1%,60.0%,40.0%,0.0%,20.0%,20.0%,40.0%,30.0%,30.0%,33.3%
Jeremiah Jackson RHB,,+890,23,2.00,10,0,1,81.6,305.3,2,1,20.0%,-,10.0%,30.0%,40.0%,73.7,35.7%,35.7%,14.3%,87.5%,40.0%,10.0%,0.0%,30.0%,50.0%,40.0%,40.0%,20.0%,57.1%
Gunnar Henderson LHB,,+600,14,4.80,10,0,0,85.3,262.1,3,0,-,-,-,50.0%,40.0%,74.1,40.0%,40.0%,13.3%,88.2%,50.0%,20.0%,0.0%,30.0%,40.0%,10.0%,50.0%,40.0%,83.3%
Colton Cowser LHB,,+431,16,2.80,9,0,0,86.8,227.5,1,0,-,-,22.2%,33.3%,44.4%,75.5,76.9%,30.8%,15.4%,86.7%,55.5%,33.3%,0.0%,22.2%,33.3%,33.3%,44.4%,22.2%,28.6%
Chadwick Tromp RHB,—,N/A,4,2.40,5,0,0,86.0,271.4,1,1,-,-,-,20.0%,60.0%,70.2,-,30.0%,-,90.9%,80.0%,40.0%,0.0%,40.0%,20.0%,20.0%,40.0%,40.0%,60.0%
Sam Huff RHB,,+725,10,3.20,2,0,0,80.4,-,0,0,-,-,-,50.0%,-,70.0,-,33.3%,33.3%,100.0%,-,-,-,-,100.0%,100.0%,-,-,0.0%
