Matchup,PHI @ LAD
Pitcher,Justin Wrobleski
Pitcher Team,LAD
Opposing Team,PHI

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,6.0,1.67,="9-27",.333,.407,0.074,0,2,0,3,10.7,1,.357,.764
Batting Second,7.1,0.82,="3-24",.125,.292,0.167,1,1,0,2,14.3,3,.250,.542
Batting Third,7.2,0.52,="3-26",.115,.231,0.116,1,0,0,3,11.1,1,.148,.379
Batting Fourth,6.2,0.90,="4-23",.174,.391,0.217,1,2,0,2,24.0,2,.240,.631
Batting Fifth,5.1,2.06,="10-25",.400,.520,0.120,0,3,0,6,15.4,1,.423,.943
Batting Sixth,6.2,1.05,="5-24",.208,.250,0.042,0,1,0,0,15.4,2,.269,.519
Batting Seventh,5.1,1.13,="6-23",.261,.261,0.000,0,0,0,1,20.8,0,.292,.553
Batting Eighth,6.1,0.63,="3-20",.150,.200,0.050,0,1,0,1,4.5,1,.182,.382
Batting Ninth,4.1,1.85,="5-18",.278,.278,0.000,0,0,0,0,4.8,3,.381,.659

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Trea Turner RHB,Batting First ​,="47-213",.221,.329,0.108,5,8,0,16,22.2,16,.274,.603
Kyle Schwarber LHB,Batting Second ​,="45-182",.247,.654,0.407,21,9,1,37,32.4,30,.366,1.020
Bryce Harper LHB,Batting Third ​,="52-184",.283,.554,0.271,13,9,1,33,16.7,29,.375,.929
Alec Bohm RHB,Batting Fourth ​,="17-83",.205,.313,0.108,2,3,0,10,11.1,6,.267,.580
Adolis Garcia RHB,Batting Fourth ​,="20-87",.230,.333,0.103,1,4,1,8,25.5,10,.306,.639
Edmundo Sosa RHB,Batting Fifth ​,="8-24",.333,.375,0.042,0,1,0,6,19.2,2,.385,.760
Brandon Marsh LHB,Batting Fifth ​,="31-88",.352,.511,0.159,3,5,0,13,18.9,6,.389,.900
Bryson Stott LHB,Batting Sixth ​,="13-57",.228,.404,0.176,2,0,2,11,19.0,5,.286,.690
J.T. Realmuto RHB,Batting Eighth ​,="12-42",.286,.405,0.119,1,2,0,4,18.8,4,.375,.780
Garrett Stubbs LHB,Batting Ninth ​,="2-10",.200,.200,0.000,0,0,0,1,14.3,1,.357,.557
Rafael Marchan SHB,Batting Ninth ​,="4-36",.111,.194,0.083,1,0,0,2,17.9,1,.179,.373
Justin Crawford LHB,Batting Ninth ​,="22-92",.239,.348,0.109,1,5,1,6,22.3,10,.320,.668
Otto Kemp RHB,Batting Ninth ​,="1-13",.077,.077,0.000,0,0,0,0,28.6,0,.143,.220
