Matchup,CIN @ WSH
Pitcher,Chase Petty
Pitcher Team,CIN
Opposing Team,WSH

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,4.0,0.75,="3-15",.200,.400,0.200,1,0,0,1,18.8,0,.250,.650
Batting Second,4.1,0.69,="3-16",.188,.375,0.187,1,0,0,1,5.9,0,.235,.610
Batting Third,3.0,2.67,="6-15",.400,.533,0.133,0,2,0,0,5.6,2,.500,1.033
Batting Fourth,2.2,3.00,="5-11",.455,.909,0.454,1,2,0,5,20.0,3,.533,1.442
Batting Fifth,2.2,1.88,="3-11",.273,.545,0.272,1,0,0,3,7.7,2,.385,.930
Batting Sixth,3.0,0.67,="2-10",.200,.500,0.300,1,0,0,3,18.2,0,.182,.682
Batting Seventh,2.1,1.29,="2-10",.200,.300,0.100,0,1,0,0,9.1,1,.273,.573
Batting Eighth,4.1,0.23,="1-14",.071,.143,0.072,0,1,0,0,0.0,0,.071,.214
Batting Ninth,3.2,1.09,="4-15",.267,.333,0.066,0,1,0,0,13.3,0,.267,.600

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
CJ Abrams LHB,Batting First ​,="3-5",.600,1.000,0.400,0,0,1,3,16.7,0,.667,1.667
Abimelec Ortiz LHB,Batting Second ​,="2-9",.222,.556,0.334,1,0,0,1,22.2,0,.222,.778
Brady House RHB,Batting Third ​,="31-131",.237,.420,0.183,6,6,0,20,29.4,5,.265,.685
Daylen Lile LHB,Batting Fourth ​,="21-74",.284,.351,0.067,0,5,0,6,17.7,4,.329,.680
Dylan Crews RHB,Batting Fifth ​,="26-120",.217,.425,0.208,7,4,0,14,23.3,11,.293,.718
Harry Ford RHB,Batting Sixth ​,="3-8",.375,.875,0.500,1,1,0,4,30.0,1,.500,1.375
Nasim Nuñez SHB,Batting Seventh ​,="14-91",.154,.165,0.011,0,1,0,12,27.9,9,.235,.400
Jose Tena LHB,Batting Eighth ​,="12-41",.293,.390,0.097,0,4,0,6,33.3,1,.310,.700
Jacob Young RHB,Batting Ninth ​,="19-71",.268,.465,0.197,2,6,1,12,17.5,8,.338,.803
