Matchup,SEA @ TEX
Pitcher,Logan Gilbert
Pitcher Team,SEA
Opposing Team,TEX

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,120.0,472,0.211,0.275,0.380,0.168,0.98,15,1.12,5.3%,30.3%,27.3%,20.3%,15.5%,9.68,68.7%,7.5%,10.5%,42.8%,29.4%,15.2%,21.1%
vsLHB,67.2,269,0.190,0.261,0.355,0.165,0.95,9,1.20,6.3%,31.9%,32.3%,22.4%,16.1%,11.57,68.1%,7.7%,8.6%,41.1%,30.1%,18.4%,18.4%
vsRHB,51.2,203,0.240,0.294,0.411,0.172,1.05,6,1.05,3.9%,28.0%,20.7%,17.1%,14.6%,7.32,69.5%,7.2%,12.7%,44.7%,28.7%,11.6%,24.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jake Burger RHB,,+440,30,4.20,10,2,3,96.4,295.9,4,4,30.0%,10.0%,30.0%,70.0%,20.0%,76.5,71.4%,64.3%,35.7%,100.0%,60.0%,50.0%,20.0%,10.0%,30.0%,50.0%,40.0%,10.0%,44.4%
Joc Pederson LHB,,+383,30,4.00,10,1,1,93.5,281.4,4,1,10.0%,10.0%,30.0%,40.0%,50.0%,72.3,7.1%,57.1%,21.4%,93.3%,70.0%,40.0%,25.0%,30.0%,20.0%,40.0%,50.0%,10.0%,37.5%
Ezequiel Duran RHB,,+990,27,4.00,10,1,1,93.2,289.7,5,2,20.0%,-,30.0%,50.0%,70.0%,71.7,15.8%,42.1%,26.3%,95.0%,70.0%,20.0%,50.0%,50.0%,30.0%,50.0%,20.0%,30.0%,66.7%
Wyatt Langford RHB,,+568,29,4.00,10,1,3,92.2,257.8,3,3,10.0%,10.0%,30.0%,60.0%,50.0%,72.2,30.8%,61.5%,23.1%,100.0%,60.0%,20.0%,50.0%,40.0%,30.0%,50.0%,20.0%,30.0%,44.4%
Evan Carter LHB,,+610,24,3.00,10,1,1,89.2,297.0,2,2,-,-,10.0%,40.0%,10.0%,71.4,40.0%,40.0%,30.0%,76.9%,20.0%,20.0%,50.0%,-,70.0%,60.0%,20.0%,20.0%,33.3%
Alejandro Osuna LHB,,+667,28,2.80,10,1,1,88.8,300.1,4,2,10.0%,10.0%,20.0%,40.0%,40.0%,72.0,21.4%,35.7%,21.4%,100.0%,50.0%,30.0%,0.0%,20.0%,40.0%,30.0%,50.0%,20.0%,14.3%
Elias Diaz RHB,,+840,11,3.80,10,0,1,84.5,282.3,3,1,-,-,10.0%,40.0%,30.0%,76.0,58.3%,58.3%,25.0%,85.7%,80.0%,50.0%,0.0%,30.0%,10.0%,10.0%,20.0%,70.0%,33.3%
Brandon Nimmo LHB,,+368,25,4.00,10,0,0,95.6,287.7,5,1,-,-,40.0%,60.0%,60.0%,77.0,58.3%,50.0%,25.0%,100.0%,80.0%,20.0%,0.0%,60.0%,20.0%,60.0%,20.0%,20.0%,44.4%
Nicky Lopez LHB,,+2200,17,3.20,10,0,0,80.0,231.1,1,0,-,-,10.0%,-,20.0%,67.4,-,23.5%,-,100.0%,40.0%,20.0%,0.0%,20.0%,50.0%,50.0%,20.0%,30.0%,30.0%
Josh Smith LHB,,+1020,33,4.20,10,0,0,88.2,235.0,1,0,-,-,10.0%,30.0%,40.0%,68.1,-,44.4%,11.1%,90.0%,50.0%,20.0%,0.0%,30.0%,40.0%,40.0%,20.0%,40.0%,0.0%
Justin Foscue RHB,—,N/A,28,2.40,10,0,1,85.6,250.4,1,1,-,-,20.0%,20.0%,30.0%,70.7,-,38.5%,7.7%,92.9%,50.0%,30.0%,0.0%,20.0%,50.0%,50.0%,30.0%,20.0%,16.7%
Cameron Cauley RHB,—,N/A,3,2.60,8,0,0,93.1,260.7,3,0,-,-,12.5%,25.0%,50.0%,71.5,30.0%,60.0%,10.0%,100.0%,62.5%,12.5%,0.0%,50.0%,25.0%,37.5%,37.5%,25.0%,66.7%
Austin Wynns RHB,—,N/A,10,3.00,5,0,0,91.8,250.9,1,0,-,-,20.0%,60.0%,80.0%,73.4,33.3%,50.0%,16.7%,100.0%,80.0%,20.0%,0.0%,60.0%,20.0%,40.0%,40.0%,20.0%,100.0%
