Matchup,STL @ LAD
Pitcher,Tarik Skubal
Pitcher Team,LAD
Opposing Team,STL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,126.2,495,0.209,0.259,0.346,0.137,0.94,12,0.85,4.2%,31.9%,30.9%,24.4%,17.1%,10.87,67.9%,7.6%,7.6%,36.1%,25.3%,12.5%,15.8%
vsLHB,28.1,118,0.278,0.321,0.461,0.183,1.24,4,1.27,2.5%,31.4%,33.9%,26.7%,17.7%,12.71,77.3%,11.9%,6.7%,40.0%,13.3%,30.0%,20.0%
vsRHB,98.1,377,0.187,0.239,0.309,0.122,0.85,8,0.73,4.8%,32.0%,30.0%,23.7%,16.9%,10.34,65.0%,6.4%,7.9%,34.9%,29.0%,10.0%,14.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Joshua Baez RHB,,+560,34,3.00,8,2,2,91.5,296.0,4,3,12.5%,-,25.0%,37.5%,37.5%,80.4,90.9%,27.3%,9.1%,91.7%,62.5%,50.0%,50.0%,12.5%,25.0%,50.0%,37.5%,12.5%,50.0%
Ramon Urias RHB,,+790,10,2.60,8,2,2,96.8,306.3,5,3,25.0%,12.5%,12.5%,75.0%,37.5%,71.0,7.7%,53.8%,38.5%,92.9%,62.5%,50.0%,50.0%,12.5%,25.0%,12.5%,62.5%,25.0%,28.6%
Nolan Gorman LHB,,+525,24,3.20,8,1,3,94.1,340.1,3,3,37.5%,-,12.5%,62.5%,37.5%,71.7,18.2%,54.5%,45.5%,91.7%,50.0%,50.0%,25.0%,-,50.0%,50.0%,25.0%,25.0%,20.0%
Jose Fermin RHB,,+810,19,4.20,8,1,2,89.2,282.3,3,2,12.5%,12.5%,50.0%,50.0%,25.0%,67.0,-,46.2%,15.4%,100.0%,50.0%,37.5%,33.3%,12.5%,37.5%,75.0%,-,25.0%,42.9%
Jordan Walker RHB,,+483,30,4.40,8,1,1,91.7,317.4,2,2,12.5%,-,-,62.5%,37.5%,79.4,66.7%,41.7%,33.3%,100.0%,50.0%,25.0%,50.0%,25.0%,50.0%,25.0%,37.5%,37.5%,16.7%
Thomas Saggese RHB,,+890,24,3.60,8,1,1,85.9,258.7,2,1,12.5%,-,12.5%,37.5%,37.5%,71.2,8.3%,33.3%,25.0%,92.3%,50.0%,12.5%,100.0%,37.5%,37.5%,37.5%,25.0%,37.5%,28.6%
Bryan Torres LHB,—,N/A,6,2.40,8,0,0,76.6,270.1,1,0,-,-,-,12.5%,37.5%,65.1,-,62.5%,-,88.9%,37.5%,12.5%,0.0%,25.0%,50.0%,25.0%,50.0%,25.0%,14.3%
Nathan Church LHB,,+1160,24,4.00,8,0,0,65.0,278.8,1,1,12.5%,-,-,12.5%,25.0%,65.8,-,33.3%,16.7%,75.0%,25.0%,12.5%,0.0%,12.5%,37.5%,12.5%,50.0%,37.5%,28.6%
Ivan Herrera RHB,,+670,18,4.60,8,0,0,88.0,220.7,2,0,-,-,12.5%,25.0%,37.5%,72.2,41.7%,41.7%,8.3%,92.3%,50.0%,12.5%,0.0%,37.5%,37.5%,25.0%,25.0%,50.0%,50.0%
Alec Burleson LHB,,+710,31,4.60,8,0,0,84.3,262.0,1,0,-,-,25.0%,37.5%,12.5%,69.5,22.2%,33.3%,-,90.0%,37.5%,25.0%,0.0%,12.5%,62.5%,50.0%,25.0%,25.0%,42.9%
Pedro Pages RHB,—,N/A,12,3.20,8,0,0,88.8,210.3,1,1,-,-,-,37.5%,37.5%,73.4,44.4%,55.6%,22.2%,100.0%,37.5%,25.0%,0.0%,12.5%,37.5%,25.0%,50.0%,25.0%,25.0%
Victor Scott II LHB,—,N/A,15,3.20,8,0,0,70.1,157.8,0,0,-,-,-,12.5%,25.0%,65.6,-,50.0%,12.5%,72.7%,37.5%,-,-,37.5%,37.5%,37.5%,25.0%,37.5%,42.9%
Leonardo Bernal SHB,,+1000,-,4.50,3,0,1,101.1,319.5,1,1,-,-,-,100.0%,33.3%,75.3,80.0%,60.0%,20.0%,100.0%,66.6%,33.3%,0.0%,33.3%,33.3%,33.3%,33.3%,33.3%,66.7%
César Prieto LHB,—,N/A,-,2.20,2,0,0,81.1,59.6,0,0,-,-,-,50.0%,-,69.0,-,50.0%,50.0%,100.0%,-,-,-,-,50.0%,-,50.0%,50.0%,50.0%
