Split,Season
Range,L3
Dates,="6/12/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
7:40 PM,Andrew Painter,@,14.0,67,6.67,0.344,0.426,1.86,0.262,0.607,4,2.57,37,23.6%,14.9%,13.0%,11.4%,6.43,5,7.5%,59.7%,9.8%,51,29.4%,4,7.8%,29.4%,26.7%,17.6%
8:10 PM,Kyle Leahy,@,13.2,64,4.20,0.305,0.348,1.61,0.136,0.441,2,1.32,26,22.3%,20.3%,21.7%,10.2%,8.56,4,6.2%,57.8%,10.7%,46,50.0%,5,10.9%,28.3%,15.4%,23.9%
10:15 PM,Landen Roupp,vs,15.0,69,4.50,0.305,0.388,1.80,0.203,0.508,2,1.20,30,29.1%,23.2%,18.8%,11.8%,9.60,9,13.0%,62.3%,7.0%,44,43.2%,3,6.8%,31.8%,14.3%,11.4%
6:40 PM,Braxton Ashcraft,vs,17.2,76,2.87,0.300,0.333,1.25,0.129,0.429,2,1.02,30,29.8%,27.6%,25.9%,17.2%,10.70,1,1.3%,72.4%,8.4%,51,43.1%,3,5.9%,23.5%,16.7%,15.7%
7:15 PM,Nick Lodolo,vs,17.0,78,5.75,0.300,0.362,1.53,0.171,0.471,4,2.12,33,21.9%,17.9%,16.9%,10.9%,7.41,5,6.4%,63.7%,5.5%,57,36.8%,4,7.0%,28.1%,25.0%,14.0%
6:40 PM,Sandy Alcantara,@,18.1,82,5.45,0.293,0.356,1.31,0.173,0.467,4,1.96,35,16.2%,18.3%,19.0%,8.6%,7.36,2,2.4%,63.1%,9.3%,59,39.0%,7,11.9%,25.4%,20.0%,22.0%
7:10 PM,Sonny Gray,vs,15.1,70,4.53,0.290,0.363,1.63,0.177,0.468,2,1.17,29,22.8%,20.0%,23.0%,11.4%,8.22,7,10.0%,60.0%,8.5%,48,39.6%,2,4.2%,16.7%,25.0%,25.0%
7:40 PM,Anthony Kay,vs,15.0,67,5.97,0.290,0.366,1.47,0.226,0.516,4,2.40,32,20.2%,17.9%,14.5%,9.8%,7.20,4,6.0%,55.2%,8.3%,50,46.0%,6,12.0%,30.0%,26.7%,16.0%
7:10 PM,Tanner Bibee,vs,16.1,67,7.08,0.270,0.371,1.22,0.317,0.587,6,3.31,37,22.7%,16.4%,19.6%,11.3%,6.06,3,4.5%,62.7%,9.2%,53,49.1%,9,17.0%,34.0%,27.8%,18.9%
7:10 PM,Jack Flaherty,@,15.2,68,1.06,0.270,0.297,1.34,0.127,0.397,0,-,25,35.5%,32.4%,24.4%,15.7%,12.64,4,5.9%,62.7%,8.4%,42,52.4%,3,7.1%,26.2%,-,19.0%
