Matchup,COL @ ATL
Pitcher,Tomoyuki Sugano
Pitcher Team,COL
Opposing Team,ATL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,121.2,516,0.275,0.357,0.531,0.256,1.32,26,1.92,5.4%,18.1%,13.8%,12.9%,8.4%,5.25,59.2%,7.9%,13.0%,43.6%,30.4%,17.5%,18.3%
vsLHB,66.0,287,0.273,0.380,0.588,0.315,1.41,19,2.59,7.0%,20.5%,13.2%,13.5%,9.6%,5.18,55.7%,7.4%,14.4%,41.0%,32.8%,22.7%,17.0%
vsRHB,55.0,229,0.277,0.328,0.460,0.183,1.22,7,1.15,3.5%,15.1%,14.4%,12.2%,6.9%,5.40,63.5%,8.5%,11.3%,46.8%,27.4%,9.8%,19.9%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Drake Baldwin LHB,—,N/A,33,4.20,8,1,2,94.5,281.8,3,2,25.0%,25.0%,25.0%,62.5%,37.5%,76.9,81.2%,37.5%,18.8%,94.1%,50.0%,25.0%,50.0%,25.0%,37.5%,37.5%,37.5%,25.0%,50.0%
Mike Yastrzemski LHB,—,N/A,21,2.20,8,0,0,96.7,267.6,2,0,-,-,25.0%,50.0%,37.5%,72.4,-,70.0%,30.0%,100.0%,50.0%,25.0%,0.0%,25.0%,50.0%,62.5%,25.0%,12.5%,28.6%
Lane Thomas RHB,—,N/A,23,2.40,8,0,1,84.5,224.8,1,1,-,-,25.0%,12.5%,12.5%,74.2,27.3%,27.3%,9.1%,84.6%,37.5%,25.0%,0.0%,12.5%,37.5%,50.0%,12.5%,37.5%,37.5%
Mauricio Dubon RHB,—,N/A,16,4.00,8,0,0,80.4,193.0,0,0,-,-,12.5%,12.5%,12.5%,70.5,-,18.2%,9.1%,91.7%,37.5%,25.0%,0.0%,12.5%,50.0%,25.0%,50.0%,25.0%,42.9%
Matt Olson LHB,—,N/A,26,4.20,8,0,1,98.5,315.8,3,1,12.5%,-,25.0%,75.0%,25.0%,76.3,55.6%,77.8%,55.6%,81.8%,75.0%,62.5%,0.0%,12.5%,25.0%,37.5%,12.5%,50.0%,80.0%
Ozzie Albies SHB,—,N/A,15,4.20,8,0,0,90.4,209.0,1,0,-,-,50.0%,25.0%,62.5%,69.9,-,42.9%,7.1%,100.0%,75.0%,25.0%,0.0%,50.0%,-,50.0%,12.5%,37.5%,37.5%
Ronald Acuna Jr. RHB,—,N/A,25,4.60,8,0,0,90.5,164.1,0,0,-,-,-,50.0%,12.5%,75.3,58.3%,25.0%,25.0%,85.7%,12.5%,12.5%,0.0%,-,75.0%,25.0%,25.0%,50.0%,37.5%
Sean Murphy RHB,—,N/A,11,3.60,8,0,0,80.4,228.4,1,0,-,-,12.5%,25.0%,50.0%,71.7,30.0%,40.0%,20.0%,100.0%,37.5%,-,-,37.5%,62.5%,37.5%,62.5%,-,71.4%
Ha-Seong Kim RHB,—,N/A,16,2.00,8,0,0,82.1,233.1,0,0,-,-,25.0%,12.5%,25.0%,72.2,17.6%,5.9%,5.9%,94.4%,37.5%,12.5%,0.0%,25.0%,50.0%,75.0%,25.0%,-,25.0%
Austin Riley RHB,—,N/A,21,3.80,8,0,1,91.1,284.7,4,1,-,-,37.5%,25.0%,37.5%,77.6,57.1%,28.6%,14.3%,100.0%,75.0%,50.0%,0.0%,25.0%,12.5%,50.0%,25.0%,25.0%,50.0%
Michael Harris II LHB,—,N/A,16,4.20,8,0,1,91.1,307.1,2,2,25.0%,-,-,37.5%,25.0%,74.5,38.5%,38.5%,23.1%,100.0%,37.5%,12.5%,0.0%,25.0%,62.5%,25.0%,37.5%,37.5%,50.0%
Dominic Smith LHB,—,N/A,14,2.40,8,0,0,85.3,246.3,0,0,-,-,12.5%,12.5%,-,71.9,36.4%,45.5%,-,100.0%,25.0%,25.0%,0.0%,-,75.0%,50.0%,50.0%,-,28.6%
Brewer Hicklen RHB,—,N/A,10,2.80,8,0,0,91.5,301.9,3,1,12.5%,-,12.5%,37.5%,37.5%,73.5,25.0%,41.7%,25.0%,92.3%,50.0%,25.0%,0.0%,25.0%,50.0%,37.5%,62.5%,-,62.5%
