Matchup,MIN @ TEX
Pitcher,Mike Paredes
Pitcher Team,MIN
Opposing Team,TEX

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,10.1,44,0.139,0.250,0.250,0.111,1.06,1,0.87,13.6%,19.7%,18.2%,16.3%,8.7%,6.97,66.7%,5.8%,-,37.9%,37.9%,9.1%,17.2%
vsLHB,6.2,28,0.130,0.243,0.261,0.130,0.90,1,1.35,10.7%,12.8%,7.1%,8.3%,6.2%,2.70,71.4%,5.2%,-,36.4%,36.4%,12.5%,18.2%
vsRHB,3.2,16,0.154,0.262,0.231,0.077,1.36,0,-,18.8%,31.0%,37.5%,24.0%,11.8%,14.73,58.8%,6.6%,-,42.9%,42.9%,-,14.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Corey Seager LHB,—,N/A,31,26,4.40,1,2,0.167,0.231,0.292,0.125,0.236,3.8%,26.1%,26.9%,14.1%,90.1,294.6,6,5,17.6%,-,11.8%,29.4%,35.3%,72.1,13.6%,22.7%,11.4%,95.7%,47.1%,12.5%,23.5%,29.4%,23.5%,52.9%,23.5%,61.5%
Brandon Nimmo LHB,,+420,10,25,4.00,0,0,0.292,0.320,0.333,0.042,0.293,-,31.9%,36.0%,17.4%,94.4,255.8,3,2,-,-,6.7%,53.3%,20.0%,72.5,16.2%,29.7%,18.9%,84.1%,33.3%,0.0%,33.3%,33.3%,20.0%,60.0%,20.0%,28.6%
Alejandro Osuna LHB,,+756,25,25,3.60,0,1,0.130,0.200,0.130,-,0.162,4.0%,17.1%,8.0%,8.0%,84.9,234.9,3,1,-,-,19.0%,19.0%,19.0%,71.9,28.9%,31.6%,10.5%,97.4%,9.5%,0.0%,19.0%,61.9%,42.9%,33.3%,23.8%,20.8%
Ezequiel Duran RHB,,+820,14,21,4.40,0,0,0.263,0.333,0.263,-,0.277,4.8%,27.5%,23.8%,15.5%,75.4,214.6,0,0,-,-,-,14.3%,14.3%,71.3,24.3%,13.5%,5.4%,92.5%,14.3%,0.0%,14.3%,50.0%,50.0%,35.7%,14.3%,53.3%
Nicky Lopez LHB,,+1300,18,20,3.60,0,0,0.150,0.150,0.150,-,0.134,-,23.5%,25.0%,12.3%,83.5,246.7,3,0,-,-,13.3%,20.0%,26.7%,65.9,-,33.3%,6.7%,88.2%,20.0%,0.0%,26.7%,53.3%,26.7%,60.0%,13.3%,50.0%
Wyatt Langford RHB,,+520,22,18,4.80,0,0,0.235,0.278,0.294,0.059,0.255,5.6%,27.9%,22.2%,14.1%,87.5,250.2,3,0,-,-,23.1%,30.8%,23.1%,71.6,16.2%,21.6%,10.8%,92.5%,38.5%,0.0%,23.1%,30.8%,30.8%,38.5%,30.8%,55.6%
Jake Burger RHB,,+490,15,17,4.00,0,0,0.214,0.353,0.214,-,0.272,17.6%,26.7%,23.5%,13.3%,89.8,330.8,2,0,10.0%,10.0%,10.0%,50.0%,20.0%,75.1,65.5%,20.7%,13.8%,96.7%,10.0%,0.0%,10.0%,80.0%,80.0%,10.0%,10.0%,37.5%
Joc Pederson LHB,,+490,10,16,2.60,0,1,0.250,0.250,0.375,0.125,0.270,-,21.7%,6.2%,9.4%,93.9,256.6,4,2,-,-,6.7%,53.3%,20.0%,72.0,26.1%,52.2%,34.8%,100.0%,6.7%,0.0%,26.7%,53.3%,26.7%,26.7%,46.7%,5.9%
Justin Foscue RHB,—,N/A,22,15,2.80,0,1,0.077,0.133,0.077,-,0.103,6.7%,26.9%,40.0%,13.5%,91.1,267.5,2,2,-,-,25.0%,37.5%,25.0%,70.2,4.2%,29.2%,4.2%,96.0%,37.5%,0.0%,25.0%,25.0%,37.5%,37.5%,25.0%,23.1%
Kyle Higashioka RHB,,+630,17,14,3.60,0,0,0.308,0.357,0.385,0.077,0.328,7.1%,25.0%,28.6%,10.2%,86.6,246.7,1,0,-,-,22.2%,33.3%,55.6%,70.2,5.0%,25.0%,10.0%,83.3%,22.2%,0.0%,55.6%,-,22.2%,66.7%,11.1%,0.0%
Josh Jung RHB,,+730,19,12,4.80,0,0,0.091,0.167,0.091,-,0.134,-,26.9%,25.0%,13.0%,89.5,270.8,2,0,-,-,25.0%,25.0%,50.0%,70.1,-,25.0%,-,92.3%,25.0%,0.0%,50.0%,25.0%,50.0%,25.0%,25.0%,38.5%
Elias Diaz RHB,—,N/A,24,6,2.60,0,0,0.167,0.167,0.167,-,0.148,-,36.4%,33.3%,20.0%,93.5,263.5,1,0,-,-,50.0%,50.0%,-,75.5,45.5%,18.2%,18.2%,100.0%,25.0%,0.0%,-,50.0%,100.0%,-,-,33.3%
Cody Freeman RHB,—,N/A,6,4,3.67,0,0,0.333,0.500,0.333,-,0.385,25.0%,16.7%,25.0%,5.9%,89.9,166.9,0,0,-,-,-,-,50.0%,64.8,-,33.3%,-,100.0%,-,-,50.0%,50.0%,-,50.0%,50.0%,0.0%
