Matchup,LAD @ COL
Pitcher,Tomoyuki Sugano
Pitcher Team,COL
Opposing Team,LAD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,113.2,474,0.264,0.348,0.518,0.255,1.25,24,1.90,5.5%,18.2%,13.9%,13.4%,8.4%,5.23,59.2%,7.8%,13.7%,43.4%,31.3%,16.8%,18.9%
vsLHB,60.0,257,0.264,0.373,0.582,0.318,1.35,17,2.55,7.0%,20.6%,13.2%,14.5%,9.5%,5.10,56.0%,7.3%,15.1%,42.0%,33.7%,21.7%,18.5%
vsRHB,53.0,217,0.264,0.317,0.443,0.179,1.15,7,1.19,3.7%,15.5%,14.7%,12.3%,7.1%,5.43,62.8%,8.4%,12.0%,45.1%,28.6%,10.0%,19.4%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Max Muncy LHB,,+250,30,3.00,10,1,1,91.0,271.3,3,1,10.0%,-,10.0%,50.0%,40.0%,71.1,-,50.0%,28.6%,77.8%,50.0%,20.0%,50.0%,30.0%,40.0%,40.0%,40.0%,20.0%,37.5%
Kyle Tucker LHB,,+420,17,4.00,10,1,1,83.9,278.6,2,1,-,-,-,30.0%,20.0%,70.8,11.1%,33.3%,5.6%,100.0%,50.0%,40.0%,25.0%,10.0%,50.0%,20.0%,60.0%,20.0%,20.0%
Hunter Feduccia LHB,,+650,19,2.20,10,1,1,93.1,263.6,3,1,10.0%,-,20.0%,60.0%,60.0%,73.0,25.0%,50.0%,41.7%,100.0%,80.0%,30.0%,33.3%,50.0%,20.0%,30.0%,50.0%,20.0%,22.2%
Shohei Ohtani LHB,,+185,28,4.00,10,0,1,95.4,266.5,3,1,-,-,10.0%,60.0%,30.0%,77.8,83.3%,38.9%,16.7%,100.0%,50.0%,20.0%,0.0%,30.0%,40.0%,50.0%,30.0%,20.0%,66.7%
Freddie Freeman LHB,,+382,24,4.00,10,0,0,83.9,238.6,2,1,10.0%,-,-,30.0%,40.0%,70.0,15.4%,30.8%,15.4%,100.0%,60.0%,30.0%,0.0%,30.0%,20.0%,10.0%,30.0%,60.0%,33.3%
Mookie Betts RHB,,+450,13,3.40,10,0,0,86.4,251.4,2,0,-,-,20.0%,30.0%,60.0%,67.8,-,50.0%,10.0%,90.9%,80.0%,40.0%,0.0%,40.0%,10.0%,20.0%,60.0%,20.0%,37.5%
Teoscar Hernandez RHB,,+379,19,3.40,10,0,0,92.5,198.1,0,0,-,-,20.0%,60.0%,10.0%,72.5,25.0%,58.3%,41.7%,100.0%,20.0%,10.0%,0.0%,10.0%,70.0%,40.0%,20.0%,40.0%,33.3%
Alex Call RHB,—,N/A,16,2.20,10,0,0,87.1,189.6,0,0,-,-,10.0%,10.0%,30.0%,63.9,-,64.3%,-,87.5%,30.0%,-,-,30.0%,60.0%,20.0%,60.0%,20.0%,20.0%
Miguel Rojas RHB,—,N/A,18,2.20,10,0,0,82.5,261.9,2,1,10.0%,-,10.0%,40.0%,40.0%,71.3,10.0%,40.0%,40.0%,90.9%,50.0%,10.0%,0.0%,40.0%,30.0%,40.0%,50.0%,10.0%,50.0%
Tommy Edman SHB,,+560,17,3.20,10,0,0,87.2,218.5,1,0,-,-,10.0%,20.0%,-,69.7,-,38.5%,7.7%,92.9%,50.0%,50.0%,0.0%,-,30.0%,30.0%,40.0%,30.0%,60.0%
Andy Pages RHB,,+378,24,4.00,10,0,0,76.8,208.4,0,0,-,-,-,10.0%,20.0%,71.4,7.7%,15.4%,7.7%,86.7%,40.0%,20.0%,0.0%,20.0%,50.0%,10.0%,20.0%,70.0%,20.0%
Enrique Hernandez RHB,—,N/A,-,2.40,4,0,0,89.7,351.7,1,1,-,-,-,25.0%,-,69.8,25.0%,100.0%,25.0%,100.0%,25.0%,25.0%,0.0%,-,75.0%,25.0%,50.0%,25.0%,25.0%
Ben Rortvedt LHB,—,N/A,-,2.20,3,0,0,89.1,324.5,1,0,-,-,-,-,-,70.5,-,100.0%,-,100.0%,33.3%,33.3%,0.0%,-,66.7%,33.3%,66.7%,-,50.0%
