Matchup,HOU @ KC
Pitcher,Luinder Avila
Pitcher Team,KC
Opposing Team,HOU

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,31.1,134,0.272,0.353,0.430,0.158,1.60,2,0.57,14.2%,23.4%,20.9%,17.2%,9.8%,8.04,53.7%,6.7%,8.0%,31.0%,25.3%,9.1%,13.8%
vsLHB,18.1,78,0.294,0.371,0.485,0.191,1.58,2,0.98,11.5%,26.0%,20.5%,18.6%,11.9%,7.85,55.7%,7.6%,9.4%,32.1%,30.2%,12.5%,13.2%
vsRHB,12.2,56,0.239,0.328,0.348,0.109,1.66,0,-,17.9%,19.1%,21.4%,15.6%,7.2%,8.53,50.9%,5.6%,5.9%,29.4%,17.6%,-,14.7%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Yordan Alvarez LHB,,+345,34,29,4.00,2,3,0.435,0.552,0.739,0.304,0.540,17.2%,18.9%,17.2%,8.3%,96.5,264.3,3,3,11.1%,5.6%,22.2%,61.1%,44.4%,75.9,58.0%,24.0%,18.0%,94.3%,27.8%,40.0%,38.9%,27.8%,38.9%,33.3%,27.8%,39.3%
Isaac Paredes RHB,,+540,26,25,4.40,2,2,0.381,0.440,0.857,0.476,0.523,8.0%,13.6%,12.0%,6.3%,93.3,278.8,7,3,15.8%,15.8%,47.4%,68.4%,52.6%,67.9,10.3%,41.4%,17.2%,85.3%,26.3%,40.0%,36.8%,26.3%,68.4%,10.5%,21.1%,22.2%
Christian Walker RHB,,+470,26,27,4.00,1,1,0.375,0.444,0.708,0.333,0.485,7.4%,28.9%,22.2%,13.3%,96.0,275.9,4,1,11.1%,-,16.7%,55.6%,33.3%,74.3,43.6%,33.3%,17.9%,92.9%,27.8%,20.0%,22.2%,44.4%,38.9%,22.2%,38.9%,34.8%
Jose Altuve RHB,,+710,23,27,3.20,1,1,0.125,0.185,0.250,0.125,0.192,7.4%,30.0%,33.3%,12.8%,90.0,260.9,4,1,-,-,18.8%,43.8%,43.8%,70.0,8.6%,25.7%,11.4%,97.2%,25.0%,25.0%,37.5%,31.2%,43.8%,43.8%,12.5%,30.4%
Jeremy Pena RHB,,+880,15,26,4.20,0,0,0.364,0.462,0.455,0.091,0.403,15.4%,21.2%,7.7%,10.0%,84.7,247.4,0,0,-,-,10.0%,35.0%,20.0%,72.0,15.2%,21.7%,10.9%,88.5%,10.0%,0.0%,20.0%,70.0%,65.0%,10.0%,25.0%,35.7%
Taylor Trammell LHB,,+820,16,25,2.00,0,1,0.208,0.240,0.250,0.042,0.219,4.0%,45.5%,44.0%,21.5%,88.8,258.3,2,1,7.7%,-,15.4%,38.5%,23.1%,72.2,24.4%,14.6%,9.8%,97.6%,23.1%,0.0%,23.1%,53.8%,61.5%,15.4%,23.1%,26.3%
Joey Loperfido LHB,,+980,11,23,3.40,0,0,0.263,0.391,0.368,0.105,0.342,13.0%,39.6%,39.1%,17.6%,90.4,315.5,1,0,-,-,-,30.0%,20.0%,71.4,22.0%,17.1%,2.4%,87.2%,-,-,10.0%,90.0%,40.0%,30.0%,30.0%,43.5%
Jake Meyers RHB,,+875,12,19,3.40,0,0,0.412,0.474,0.529,0.118,0.436,10.5%,16.2%,21.1%,8.0%,91.6,239.7,0,0,-,-,15.4%,53.8%,23.1%,66.7,3.2%,22.6%,6.5%,91.2%,15.4%,0.0%,23.1%,53.8%,38.5%,46.2%,15.4%,20.0%
Brice Matthews RHB,—,N/A,15,18,1.80,0,1,0.188,0.278,0.188,-,0.220,11.1%,30.8%,16.7%,12.9%,89.8,274.5,3,2,7.7%,-,7.7%,53.8%,15.4%,74.4,43.5%,30.4%,21.7%,95.8%,38.5%,0.0%,15.4%,46.2%,46.2%,38.5%,15.4%,16.7%
Cam Smith RHB,,+730,39,17,4.20,0,0,0.267,0.353,0.400,0.133,0.330,11.8%,32.4%,29.4%,15.8%,100.6,295.5,1,1,20.0%,10.0%,10.0%,70.0%,30.0%,76.0,61.8%,29.4%,20.6%,91.9%,20.0%,0.0%,30.0%,50.0%,40.0%,30.0%,30.0%,31.8%
Christian Vazquez RHB,,+1050,13,15,3.20,0,0,0.143,0.200,0.143,-,0.162,6.7%,10.3%,6.7%,4.9%,81.7,239.5,4,1,-,-,-,15.4%,30.8%,65.1,-,20.8%,-,85.7%,30.8%,0.0%,15.4%,30.8%,15.4%,30.8%,53.8%,25.0%
Collin Price RHB,—,N/A,-,7,2.75,0,0,0.167,0.286,0.333,0.167,0.274,14.3%,50.0%,28.6%,24.0%,94.8,334.7,2,0,-,-,-,50.0%,25.0%,73.7,33.3%,33.3%,-,100.0%,50.0%,0.0%,-,50.0%,25.0%,25.0%,50.0%,42.9%
