Matchup,CWS @ KC
Pitcher,Anthony Kay
Pitcher Team,CWS
Opposing Team,KC

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,21.1,0.98,="17-80",.213,.250,0.037,0,3,0,5,19.1,4,.273,.523
Batting Second,19.0,1.37,="19-76",.250,.368,0.118,2,3,0,6,12.8,7,.326,.694
Batting Third,18.2,1.50,="22-74",.297,.432,0.135,2,2,1,11,17.6,6,.365,.797
Batting Fourth,17.2,1.58,="23-72",.319,.528,0.209,3,6,0,11,16.0,5,.383,.911
Batting Fifth,15.1,1.63,="15-59",.254,.424,0.170,3,1,0,9,15.5,10,.371,.795
Batting Sixth,15.2,1.21,="14-60",.233,.433,0.200,2,4,1,4,26.5,5,.324,.757
Batting Seventh,13.2,1.46,="13-53",.245,.585,0.340,5,3,0,12,21.9,7,.375,.960
Batting Eighth,13.0,1.46,="15-57",.263,.439,0.176,2,2,1,9,11.1,4,.333,.772
Batting Ninth,14.1,1.12,="11-50",.220,.380,0.160,1,3,1,5,24.2,5,.328,.708

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Maikel Garcia RHB,Batting First ​,="57-220",.259,.377,0.118,3,15,1,20,14.6,18,.313,.690
Carter Jensen LHB,Batting First ​,="73-305",.239,.511,0.272,19,22,2,50,28.5,38,.326,.837
Bobby Witt Jr. RHB,Batting Second ​,="149-534",.279,.440,0.161,18,30,1,54,17.3,66,.359,.799
Vinnie Pasquantino LHB,Batting Third ​,="59-251",.235,.386,0.151,8,10,2,35,15.4,36,.325,.711
Jac Caglianone LHB,Batting Third ​,="77-251",.307,.550,0.243,15,14,1,49,21.3,11,.345,.895
Salvador Perez RHB,Batting Fourth ​,="93-411",.226,.372,0.146,14,16,1,59,18.8,15,.265,.637
Michael Massey LHB,Batting Fifth ​,="36-129",.279,.457,0.178,6,5,0,14,16.5,7,.314,.771
Nick Loftin RHB,Batting Sixth ​,="30-111",.270,.441,0.171,3,10,0,12,16.7,18,.374,.815
John Rave LHB,Batting Seventh ​,="14-68",.206,.426,0.220,3,4,1,4,26.3,7,.280,.706
Isaac Collins SHB,Batting Seventh ​,="31-131",.237,.344,0.107,1,11,0,14,20.6,31,.382,.726
Luke Maile RHB,Batting Eighth ​,="5-22",.227,.455,0.228,1,2,0,4,26.9,4,.346,.801
Josh Rojas LHB,Batting Eighth ​,="12-52",.231,.308,0.077,1,1,0,8,10.5,3,.273,.581
Kyle Isbel LHB,Batting Ninth ​,="59-259",.228,.340,0.112,6,9,1,24,21.3,15,.276,.616
Tyler Tolbert RHB,Batting Ninth ​,="18-54",.333,.500,0.167,2,3,0,6,18.3,2,.351,.851
