Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Adley Rutschman","BOS","Chris Bassitt","BAL","16","0.313","0.45","0.19","0.50","2","3","0","0","3","2","8","31.3","0.353","1"
"LaMonte Wade Jr.","HOU","Brandon Pfaadt","ARI","10","0.300","0.29","0.40","0.70","1","1","0","1","2","1","7","20.0","0.300","0"
"William Contreras","MIL","Andrew Abbott","CIN","20","0.300","0.38","0.20","0.50","4","1","0","1","2","2","10","30.0","0.333","1"
"Trea Turner","PHI","Martin Perez","ATL","17","0.294","0.25","0.29","0.59","2","2","0","1","3","4","10","0.0","0.333","1"
"Spencer Torkelson","DET","Parker Messick","CLE","7","0.286","0.50","0.43","0.71","1","0","0","1","1","2","5","57.1","0.375","1"
"Randy Arozarena","SEA","Jeffrey Springs","ATH","14","0.286","0.30","0.21","0.50","3","0","0","1","1","1","7","21.4","0.333","1"
"Nathaniel Lowe","CLE","Framber Valdez","DET","32","0.281","0.33","0.19","0.47","5","3","0","1","4","4","15","21.9","0.361","4"
"Jo Adell","CLE","Framber Valdez","DET","25","0.280","0.31","0.40","0.68","2","2","1","2","5","4","17","28.0","0.308","0"
"Isiah Kiner-Falefa","BOS","Chris Bassitt","BAL","18","0.278","0.38","0.06","0.33","4","1","0","0","1","1","6","27.8","0.316","1"
"Austin Riley","ATL","Zack Wheeler","PHI","53","0.264","0.37","0.21","0.47","5","8","0","1","9","7","25","32.1","0.304","3"
"Bryce Harper","PHI","Martin Perez","ATL","19","0.263","0.33","0.16","0.42","3","1","1","0","2","0","8","21.1","0.333","2"
"Austin Wells","NYY","Robbie Ray","SD","4","0.250","0.33","0.25","0.50","0","1","0","0","1","1","2","25.0","0.250","0"
"Colson Montgomery","CWS","Taj Bradley","MIN","8","0.250","0.00","0.75","1.00","0","0","0","2","2","6","8","37.5","0.300","1"
"Vinnie Pasquantino","KC","Max Scherzer","TOR","8","0.250","0.25","0.13","0.38","1","1","0","0","1","1","3","0.0","0.333","1"
"Edmundo Sosa","PHI","Martin Perez","ATL","8","0.250","0.33","0.13","0.38","1","1","0","0","1","0","3","25.0","0.250","0"
"Christian Yelich","MIL","Andrew Abbott","CIN","24","0.250","0.38","0.13","0.38","5","0","0","1","1","2","9","41.7","0.250","0"
"Jarren Duran","BOS","Chris Bassitt","BAL","21","0.238","0.36","0.05","0.29","4","1","0","0","1","0","6","33.3","0.333","3"
"Julio Rodriguez","SEA","Jeffrey Springs","ATH","17","0.235","0.25","0.35","0.59","2","0","0","2","2","2","10","41.2","0.235","0"
"Ronald Acuna Jr.","ATL","Zack Wheeler","PHI","56","0.232","0.25","0.29","0.52","5","4","0","4","8","7","29","28.6","0.283","3"
"Sean Murphy","ATL","Zack Wheeler","PHI","13","0.231","0.25","0.31","0.54","1","1","0","1","2","4","7","30.8","0.231","0"
"Manny Machado","SD","Carlos Rodon","NYY","22","0.227","0.31","0.18","0.41","3","1","0","1","2","1","9","36.4","0.280","2"
"Lawrence Butler","ATH","George Kirby","SEA","9","0.222","0.29","0.11","0.33","1","1","0","0","1","0","3","22.2","0.222","0"
"Lane Thomas","ATL","Zack Wheeler","PHI","18","0.222","0.23","0.17","0.39","3","0","0","1","1","4","7","22.2","0.263","1"
"Matt Olson","ATL","Zack Wheeler","PHI","38","0.211","0.25","0.21","0.42","4","2","0","2","4","3","16","31.6","0.286","4"
"Vladimir Guerrero Jr.","TOR","Seth Lugo","KC","10","0.200","0.25","0.10","0.30","1","1","0","0","1","0","3","20.0","0.273","1"
"Ozzie Albies","ATL","Zack Wheeler","PHI","57","0.193","0.19","0.21","0.40","5","3","0","3","6","5","23","19.3","0.233","3"
"Jake Cronenworth","SD","Carlos Rodon","NYY","11","0.182","0.29","0.09","0.27","1","1","0","0","1","0","3","36.4","0.250","1"
"Taylor Ward","SEA","Jeffrey Springs","ATH","11","0.182","0.20","0.09","0.27","1","1","0","0","1","0","3","9.1","0.250","1"
"Willi Castro","COL","Matthew Liberatore","STL","6","0.167","0.20","0.17","0.33","0","1","0","0","1","0","2","16.7","0.286","1"
"Danny Jansen","TEX","Drew Rasmussen","TB","6","0.167","0.17","0.17","0.33","0","1","0","0","1","0","2","0.0","0.167","0"
"Ryan McMahon","NYY","Robbie Ray","SD","6","0.167","0.25","0.17","0.33","0","1","0","0","1","1","2","33.3","0.167","0"
"Joey Ortiz","MIL","Andrew Abbott","CIN","12","0.167","0.13","0.33","0.50","0","1","0","1","2","3","6","25.0","0.167","0"
"Ha-Seong Kim","ATL","Zack Wheeler","PHI","12","0.167","0.20","0.25","0.42","1","0","0","1","1","1","5","50.0","0.231","1"
"Dillon Dingler","DET","Parker Messick","CLE","7","0.143","0.17","0.14","0.29","0","1","0","0","1","1","2","14.3","0.143","0"
"Luis Arraez","PHI","Martin Perez","ATL","8","0.125","0.00","0.38","0.50","0","0","0","1","1","2","4","0.0","0.222","1"
"Paul Goldschmidt","NYY","Robbie Ray","SD","8","0.125","0.20","0.13","0.25","0","1","0","0","1","0","2","37.5","0.125","0"
"Jesus Sanchez","TOR","Seth Lugo","KC","11","0.091","0.00","0.27","0.36","0","0","0","1","1","2","4","54.5","0.154","1"
