Matchup,MIN @ ATH
Pitcher,Connor Prielipp
Pitcher Team,MIN
Opposing Team,ATH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,93.2,407,0.260,0.333,0.427,0.168,1.40,13,1.25,9.3%,24.0%,24.8%,19.2%,11.3%,9.70,64.5%,7.4%,8.0%,41.4%,26.6%,18.6%,15.2%
vsLHB,24.2,117,0.300,0.371,0.460,0.160,1.82,3,1.09,12.8%,25.6%,23.1%,15.9%,11.2%,9.85,66.7%,5.9%,10.7%,41.3%,33.3%,12.0%,14.7%
vsRHB,68.1,290,0.244,0.318,0.415,0.171,1.26,10,1.32,7.9%,23.4%,25.5%,20.7%,11.3%,9.75,63.7%,8.1%,6.9%,41.5%,23.9%,22.2%,15.4%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Lawrence Butler LHB,,+600,23,4.40,10,2,2,95.3,309.1,4,2,20.0%,10.0%,10.0%,70.0%,50.0%,74.4,40.0%,46.7%,33.3%,78.9%,70.0%,50.0%,40.0%,20.0%,30.0%,20.0%,50.0%,30.0%,30.0%
Henry Bolte RHB,,+569,26,4.60,10,1,1,87.8,282.4,2,1,10.0%,10.0%,20.0%,40.0%,40.0%,76.6,66.7%,40.0%,26.7%,88.2%,50.0%,10.0%,0.0%,40.0%,40.0%,40.0%,50.0%,10.0%,20.0%
Brian Serven RHB,—,N/A,9,3.80,10,1,2,80.4,299.7,4,2,20.0%,10.0%,20.0%,20.0%,40.0%,70.4,5.9%,29.4%,11.8%,94.4%,70.0%,50.0%,20.0%,20.0%,30.0%,50.0%,20.0%,30.0%,33.3%
Donovan Walton LHB,—,N/A,8,3.80,10,1,1,71.4,251.8,2,1,-,-,10.0%,30.0%,10.0%,67.9,-,41.7%,-,80.0%,40.0%,30.0%,33.3%,10.0%,30.0%,10.0%,50.0%,40.0%,75.0%
Max Muncy RHB,,+470,22,3.80,10,1,2,88.7,245.7,3,2,10.0%,-,40.0%,30.0%,40.0%,74.4,57.9%,26.3%,10.5%,86.4%,60.0%,40.0%,25.0%,20.0%,10.0%,40.0%,50.0%,10.0%,60.0%
Carlos Cortes LHB,—,N/A,5,3.60,10,0,0,81.3,207.8,0,0,-,-,10.0%,20.0%,20.0%,70.2,8.3%,16.7%,8.3%,92.3%,30.0%,10.0%,0.0%,20.0%,60.0%,50.0%,10.0%,40.0%,33.3%
Jeff McNeil LHB,,+1100,6,4.60,10,0,0,89.9,247.5,1,0,-,-,20.0%,40.0%,60.0%,69.0,-,42.9%,7.1%,93.3%,60.0%,20.0%,0.0%,40.0%,40.0%,40.0%,50.0%,10.0%,75.0%
Tommy White RHB,,+800,12,4.40,10,0,0,91.2,289.5,2,0,10.0%,10.0%,20.0%,50.0%,50.0%,68.7,12.5%,29.2%,16.7%,88.9%,50.0%,10.0%,0.0%,40.0%,50.0%,60.0%,30.0%,10.0%,66.7%
Jonah Heim SHB,,+500,26,4.00,10,0,1,93.0,311.7,5,2,20.0%,10.0%,10.0%,50.0%,60.0%,70.6,-,72.7%,36.4%,84.6%,70.0%,40.0%,0.0%,30.0%,30.0%,20.0%,70.0%,10.0%,30.0%
Alika Williams RHB,,+1060,12,2.00,10,0,0,76.1,235.9,0,0,-,-,-,20.0%,20.0%,68.5,-,11.1%,-,90.0%,40.0%,20.0%,0.0%,20.0%,40.0%,40.0%,30.0%,30.0%,40.0%
Zack Gelof RHB,,+450,18,4.40,10,0,0,83.5,316.3,3,2,10.0%,-,-,30.0%,10.0%,73.6,44.4%,33.3%,11.1%,90.0%,40.0%,40.0%,0.0%,-,50.0%,20.0%,70.0%,10.0%,33.3%
Darell Hernaiz RHB,,+1140,9,3.60,10,0,0,82.4,242.3,2,1,-,-,-,30.0%,60.0%,69.8,11.1%,33.3%,5.6%,100.0%,70.0%,10.0%,0.0%,60.0%,30.0%,10.0%,70.0%,20.0%,44.4%
Michael Stefanic RHB,—,N/A,-,2.50,3,0,0,88.5,228.9,0,0,-,-,-,-,33.3%,63.6,-,75.0%,-,100.0%,33.3%,-,-,33.3%,66.7%,-,33.3%,66.7%,33.3%
