Matchup,ATL @ NYM
Pitcher,Nolan McLean
Pitcher Team,NYM
Opposing Team,ATL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,72.1,299,0.202,0.282,0.335,0.133,1.11,8,1.00,9.0%,24.4%,27.4%,22.5%,10.5%,10.20,60.3%,6.8%,6.6%,35.7%,23.6%,18.6%,13.7%
vsLHB,41.0,177,0.219,0.301,0.368,0.148,1.27,5,1.10,10.2%,24.5%,26.0%,23.6%,10.8%,10.10,61.6%,7.9%,6.4%,40.0%,29.1%,15.6%,14.5%
vsRHB,30.2,122,0.176,0.254,0.287,0.111,0.91,3,0.88,7.4%,24.3%,29.5%,21.2%,10.2%,10.57,58.5%,5.3%,6.9%,29.2%,15.3%,27.3%,12.5%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ozzie Albies SHB,,+620,15,27,4.40,1,2,0.250,0.333,0.500,0.250,0.337,11.1%,16.7%,11.1%,8.1%,89.6,297.3,7,5,10.5%,-,36.8%,31.6%,42.1%,69.0,4.9%,29.3%,2.4%,91.1%,63.2%,8.3%,21.1%,15.8%,52.6%,26.3%,21.1%,35.7%
Matt Olson LHB,,+394,26,25,4.40,1,2,0.348,0.360,0.565,0.217,0.390,4.0%,22.6%,20.0%,10.8%,96.2,290.2,8,4,11.1%,-,22.2%,61.1%,50.0%,75.9,70.0%,28.0%,14.0%,96.2%,44.4%,12.5%,50.0%,5.6%,27.8%,50.0%,22.2%,26.9%
Michael Harris II LHB,,+440,29,22,4.00,1,2,0.350,0.409,0.550,0.200,0.414,9.1%,22.2%,13.6%,11.6%,94.7,270.9,5,4,17.6%,-,5.9%,52.9%,35.3%,76.0,62.2%,27.0%,18.9%,86.0%,11.8%,50.0%,35.3%,41.2%,23.5%,70.6%,5.9%,38.5%
Dominic Smith LHB,,+680,15,20,4.20,1,3,0.167,0.250,0.333,0.167,0.259,10.0%,8.1%,5.0%,4.2%,93.2,292.0,6,3,6.2%,-,12.5%,43.8%,37.5%,70.1,17.1%,40.0%,11.4%,94.6%,37.5%,16.7%,18.8%,37.5%,37.5%,56.2%,6.2%,38.9%
Jorge Mateo RHB,,+880,35,17,2.40,1,1,0.250,0.294,0.562,0.312,0.363,5.9%,16.7%,17.6%,8.8%,91.7,274.0,4,2,7.7%,7.7%,23.1%,46.2%,53.8%,74.4,42.9%,22.9%,17.1%,97.2%,23.1%,33.3%,38.5%,30.8%,38.5%,30.8%,30.8%,40.0%
Eli White RHB,—,N/A,9,16,1.40,1,2,0.250,0.250,0.438,0.188,0.298,-,19.2%,12.5%,10.0%,86.7,305.6,3,3,14.3%,7.1%,21.4%,50.0%,50.0%,74.8,61.9%,38.1%,23.8%,84.0%,14.3%,50.0%,21.4%,57.1%,50.0%,35.7%,14.3%,20.0%
Mike Yastrzemski LHB,,+740,14,27,3.80,0,0,0.217,0.333,0.261,0.043,0.278,11.1%,19.0%,18.5%,7.0%,89.8,266.5,3,1,-,-,5.6%,44.4%,27.8%,72.1,17.9%,33.3%,10.3%,92.9%,33.3%,0.0%,22.2%,44.4%,33.3%,50.0%,16.7%,12.5%
Austin Riley RHB,,+521,22,22,4.00,0,2,0.158,0.273,0.263,0.105,0.248,9.1%,25.9%,27.3%,10.1%,88.9,264.7,3,3,15.4%,-,23.1%,38.5%,15.4%,76.0,69.2%,19.2%,11.5%,100.0%,53.8%,0.0%,7.7%,23.1%,30.8%,23.1%,46.2%,29.4%
Mauricio Dubon RHB,,+1040,16,19,4.00,0,0,0.316,0.316,0.368,0.053,0.301,-,14.3%,15.8%,8.5%,80.0,206.1,1,0,6.7%,-,6.7%,13.3%,33.3%,68.1,-,20.0%,2.9%,83.3%,13.3%,0.0%,40.0%,40.0%,26.7%,33.3%,40.0%,41.2%
Sandy León SHB,—,N/A,6,18,2.40,0,0,0.056,0.056,0.056,-,0.049,-,25.0%,38.9%,12.5%,84.6,212.9,1,0,-,-,27.3%,27.3%,27.3%,69.4,3.7%,29.6%,-,87.1%,27.3%,0.0%,18.2%,36.4%,54.5%,36.4%,9.1%,25.0%
Austin Wynns RHB,,+990,13,17,3.60,0,0,0.067,0.176,0.067,-,0.129,11.8%,17.9%,17.6%,8.2%,84.3,232.8,1,0,-,-,25.0%,25.0%,33.3%,71.7,20.0%,16.0%,4.0%,92.6%,25.0%,0.0%,33.3%,33.3%,41.7%,25.0%,33.3%,37.5%
Ha-Seong Kim RHB,—,N/A,7,13,3.60,0,0,0.083,0.154,0.083,-,0.118,7.7%,19.4%,23.1%,10.3%,77.0,177.5,0,0,-,-,11.1%,-,11.1%,71.0,14.3%,3.6%,-,90.3%,11.1%,0.0%,11.1%,55.6%,44.4%,44.4%,11.1%,35.3%
