Matchup,CHC @ PIT
Pitcher,Jameson Taillon
Pitcher Team,CHC
Opposing Team,PIT

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,72.0,307,0.250,0.350,0.518,0.268,1.32,22,2.75,8.1%,26.2%,21.2%,19.5%,12.2%,8.12,56.7%,6.7%,14.4%,39.1%,39.1%,25.0%,22.8%
vsLHB,35.0,157,0.252,0.382,0.576,0.324,1.51,13,3.34,11.5%,25.1%,19.7%,17.3%,10.6%,7.97,52.5%,5.4%,15.7%,38.9%,44.4%,25.0%,23.1%
vsRHB,36.2,150,0.248,0.317,0.461,0.213,1.15,9,2.21,4.7%,27.4%,22.7%,21.9%,14.2%,8.35,61.1%,8.4%,13.1%,39.3%,33.6%,25.0%,22.4%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Esmerlyn Valdez RHB,,+389,37,4.20,10,2,2,95.1,295.2,4,2,20.0%,10.0%,10.0%,50.0%,40.0%,76.0,66.7%,33.3%,33.3%,88.2%,60.0%,30.0%,66.7%,30.0%,30.0%,30.0%,30.0%,40.0%,87.5%
Ryan O'Hearn LHB,,+490,21,3.80,10,1,1,89.2,278.5,1,1,10.0%,10.0%,20.0%,40.0%,30.0%,72.1,26.3%,21.1%,15.8%,100.0%,60.0%,40.0%,25.0%,20.0%,40.0%,40.0%,40.0%,20.0%,71.4%
Marcell Ozuna RHB,—,N/A,24,3.00,10,1,1,85.5,234.7,1,1,10.0%,-,20.0%,40.0%,60.0%,71.1,23.5%,23.5%,11.8%,100.0%,70.0%,20.0%,50.0%,50.0%,30.0%,30.0%,50.0%,20.0%,25.0%
Jacob Gonzalez LHB,,+630,8,2.80,10,1,1,79.0,248.8,2,0,-,-,40.0%,30.0%,70.0%,71.1,11.1%,22.2%,16.7%,85.7%,60.0%,20.0%,50.0%,40.0%,30.0%,50.0%,40.0%,10.0%,75.0%
Bryan Reynolds SHB,,+454,14,4.20,10,1,1,93.0,267.1,4,2,30.0%,20.0%,30.0%,60.0%,60.0%,71.3,16.7%,58.3%,41.7%,75.0%,60.0%,30.0%,33.3%,30.0%,20.0%,40.0%,30.0%,30.0%,50.0%
Nick Gonzales RHB,,+920,21,4.40,10,1,1,87.7,255.8,2,1,10.0%,-,10.0%,40.0%,30.0%,72.4,35.7%,50.0%,14.3%,82.4%,50.0%,20.0%,50.0%,30.0%,50.0%,30.0%,40.0%,30.0%,30.0%
Jared Triolo RHB,—,N/A,16,3.00,10,0,0,94.2,206.5,0,0,-,-,-,60.0%,30.0%,69.8,-,42.1%,15.8%,95.0%,40.0%,-,-,40.0%,60.0%,50.0%,10.0%,40.0%,40.0%
Jake Mangum SHB,,+1540,6,4.20,10,0,0,87.5,296.7,3,0,-,-,-,40.0%,20.0%,69.2,13.3%,53.3%,13.3%,93.8%,40.0%,30.0%,0.0%,10.0%,50.0%,20.0%,40.0%,40.0%,55.6%
Brandon Lowe LHB,,+317,23,4.20,10,0,2,89.5,276.3,4,2,10.0%,-,50.0%,40.0%,40.0%,74.7,50.0%,31.2%,18.8%,94.1%,70.0%,40.0%,0.0%,30.0%,20.0%,70.0%,20.0%,10.0%,42.9%
Henry Davis RHB,,+488,25,3.40,10,0,0,84.8,220.9,1,0,-,-,10.0%,40.0%,30.0%,70.6,11.8%,29.4%,17.6%,85.0%,50.0%,10.0%,0.0%,40.0%,40.0%,40.0%,50.0%,10.0%,66.7%
Tyler Callihan LHB,,+740,11,1.80,10,0,0,87.3,236.5,2,0,-,-,20.0%,20.0%,50.0%,71.0,5.9%,29.4%,5.9%,100.0%,80.0%,30.0%,0.0%,50.0%,-,20.0%,30.0%,50.0%,42.9%
Billy Cook RHB,—,N/A,1,2.00,6,0,0,82.7,179.4,0,0,-,-,-,16.7%,33.3%,74.0,33.3%,50.0%,16.7%,100.0%,33.4%,16.7%,0.0%,16.7%,33.3%,-,100.0%,-,50.0%
Shawn Ross RHB,—,N/A,-,1.00,1,0,0,82.6,299.8,0,0,-,-,-,-,100.0%,79.2,100.0%,-,-,100.0%,100.0%,100.0%,0.0%,-,-,-,100.0%,-,0.0%
