Matchup,SD @ STL
Pitcher,Kyle Leahy
Pitcher Team,STL
Opposing Team,SD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,64.0,290,0.295,0.359,0.464,0.169,1.59,9,1.27,8.6%,22.1%,17.9%,18.3%,9.9%,7.31,58.1%,8.6%,12.0%,50.2%,24.4%,17.6%,16.7%
vsLHB,32.2,157,0.336,0.401,0.529,0.193,1.96,6,1.65,10.8%,23.6%,17.8%,19.9%,10.1%,7.71,54.8%,9.5%,13.4%,59.8%,25.0%,21.4%,15.2%
vsRHB,30.2,133,0.248,0.309,0.388,0.140,1.24,3,0.88,6.0%,20.3%,18.0%,16.8%,9.6%,7.04,61.9%,7.6%,10.3%,39.2%,23.7%,13.0%,18.6%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
1 Fernando Tatis Jr. RHB,,+520,22,31,4.60,1,2,0.296,0.355,0.481,0.185,0.356,9.7%,17.8%,16.1%,7.3%,97.3,283.5,5,4,13.0%,4.3%,4.3%,65.2%,21.7%,75.6,68.3%,41.5%,24.4%,93.2%,30.4%,0.0%,21.7%,43.5%,21.7%,34.8%,43.5%,25.8%
9 Rodolfo Durán RHB,,+850,26,20,3.00,1,1,0.188,0.350,0.438,0.250,0.343,20.0%,17.2%,15.0%,6.1%,85.6,243.2,1,1,7.7%,-,23.1%,30.8%,38.5%,72.8,40.0%,16.0%,12.0%,89.3%,15.4%,50.0%,23.1%,46.2%,53.8%,38.5%,7.7%,10.5%
3 Jackson Merrill LHB,,+491,35,20,4.40,1,2,0.200,0.200,0.500,0.300,0.294,-,20.9%,20.0%,12.9%,88.9,339.2,7,5,18.8%,6.2%,12.5%,50.0%,37.5%,73.4,31.6%,28.9%,18.4%,95.0%,25.0%,25.0%,31.2%,37.5%,31.2%,31.2%,37.5%,47.4%
5 Gavin Sheets LHB,,+520,25,18,3.80,1,1,0.111,0.111,0.278,0.167,0.166,-,10.5%,16.7%,5.3%,80.7,200.1,1,1,-,-,13.3%,26.7%,20.0%,73.9,45.2%,12.9%,3.2%,83.8%,20.0%,33.3%,13.3%,53.3%,20.0%,40.0%,40.0%,21.1%
2 Samad Taylor RHB,,+860,17,17,4.00,1,1,0.200,0.294,0.467,0.267,0.327,11.8%,28.0%,29.4%,8.3%,78.2,276.9,1,1,10.0%,-,-,30.0%,30.0%,68.4,-,31.8%,4.5%,88.0%,10.0%,100.0%,20.0%,60.0%,20.0%,80.0%,-,13.0%
4 Manny Machado RHB,,+440,27,22,4.20,0,1,0.100,0.182,0.150,0.050,0.157,9.1%,27.9%,9.1%,13.5%,83.6,285.4,4,1,5.9%,-,17.6%,17.6%,29.4%,74.2,42.1%,13.2%,2.6%,90.5%,29.4%,0.0%,11.8%,52.9%,52.9%,29.4%,17.6%,33.3%
6 Xander Bogaerts RHB,,+680,27,21,3.60,0,1,0.056,0.190,0.056,-,0.142,4.8%,18.4%,28.6%,8.1%,87.5,269.7,4,1,8.3%,8.3%,16.7%,25.0%,16.7%,72.4,25.8%,22.6%,3.2%,93.9%,16.7%,0.0%,16.7%,50.0%,50.0%,41.7%,8.3%,21.7%
7 Ty France RHB,,+760,23,19,2.60,0,0,0.059,0.158,0.059,-,0.119,5.3%,42.0%,42.1%,19.8%,81.9,301.5,2,0,-,-,-,11.1%,44.4%,70.9,11.1%,8.9%,2.2%,90.0%,22.2%,0.0%,11.1%,66.7%,33.3%,44.4%,22.2%,17.4%
8 Will Wagner LHB,,+950,3,11,2.80,0,0,0.250,0.455,0.250,-,0.339,27.3%,10.5%,9.1%,3.4%,86.4,265.1,0,0,-,-,-,16.7%,33.3%,68.6,5.6%,22.2%,5.6%,94.7%,-,-,16.7%,83.3%,-,50.0%,50.0%,30.8%
