Matchup,ARI @ PIT
Pitcher,Jared Jones
Pitcher Team,PIT
Opposing Team,ARI

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,7.0,0.86,="6-26",.231,.577,0.346,2,1,1,4,42.3,0,.231,.808
Batting Second,5.1,1.50,="5-22",.227,.409,0.182,1,1,0,2,20.0,3,.320,.729
Batting Third,6.0,1.00,="6-23",.261,.478,0.217,1,2,0,2,39.1,0,.261,.739
Batting Fourth,5.0,0.60,="2-18",.111,.111,0.000,0,0,0,0,36.8,1,.158,.269
Batting Fifth,5.0,1.00,="4-18",.222,.500,0.278,1,2,0,3,36.8,1,.263,.763
Batting Sixth,5.1,0.56,="1-17",.059,.059,0.000,0,0,0,1,26.3,2,.158,.217
Batting Seventh,4.2,1.07,="3-17",.176,.235,0.059,0,1,0,1,21.1,2,.263,.498
Batting Eighth,4.2,0.64,="2-16",.125,.250,0.125,0,2,0,0,11.8,1,.176,.426
Batting Ninth,3.0,2.67,="5-13",.385,.692,0.307,1,1,0,6,17.6,3,.500,1.192

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Ketel Marte SHB,Batting First ​,="95-362",.262,.470,0.208,17,20,2,56,15.2,28,.316,.786
Corbin Carroll LHB,Batting Second ​,="62-205",.302,.590,0.288,10,13,8,31,20.0,32,.400,.990
Geraldo Perdomo SHB,Batting Third ​,="37-159",.233,.352,0.119,2,7,3,16,12.3,27,.339,.691
Gabriel Moreno RHB,Batting Fourth ​,="50-149",.336,.409,0.073,1,8,0,17,12.6,21,.414,.823
Adrian Del Castillo LHB,Batting Fourth ​,="14-77",.182,.299,0.117,2,3,0,11,31.3,2,.200,.499
Ildemaro Vargas SHB,Batting Fifth ​,="22-97",.227,.278,0.051,1,2,0,9,8.7,5,.272,.550
Max Kepler LHB,Batting Fifth ​,="12-41",.293,.463,0.170,1,4,0,10,24.5,6,.367,.830
Nolan Arenado RHB,Batting Sixth ​,="28-100",.280,.390,0.110,1,8,0,12,22.6,6,.321,.711
James McCann RHB,Batting Eighth ​,="12-45",.267,.422,0.155,2,1,0,8,23.9,1,.283,.705
Tyler Locklear RHB,Batting Eighth ​,="3-8",.375,.875,0.500,1,1,0,4,10.0,0,.400,1.275
Tim Tawa RHB,Batting Eighth ​,="9-38",.237,.395,0.158,1,3,0,7,25.0,4,.302,.697
Jorge Barrosa SHB,Batting Ninth ​,="17-82",.207,.354,0.147,0,10,1,6,26.3,9,.293,.647
Ryan Waldschmidt RHB,Batting Ninth ​,="24-78",.308,.449,0.141,1,8,0,10,28.4,7,.356,.805
