Date,Venue,Game,Time,HR %,2B/3B %,1B %,Runs %,HR #,2B/3B #,1B #,Runs #,HR % Stadium,2B/3B % Stadium,1B % Stadium,Runs % Stadium,HR # Stadium,2B/3B # Stadium,1B # Stadium,Runs # Stadium,HR % Weather,2B/3B % Weather,1B % Weather,Runs % Weather,HR # Weather,2B/3B # Weather,1B # Weather,Runs # Weather
2026-09-02 00:00:00,Coors Field,BAL @ COL,3:10,+24%,+18%,+24%,+36%,+0.55,+0.62,+2.55,+3.15,+21%,+29%,+16%,+32%,+0.47,+1.01,+1.69,+2.82,+4%,-11%,+8%,+4%,+0.08,-0.38,+0.85,+0.33
2026-09-02 00:00:00,Kauffman Stadium,MIA @ KC,7:40,+18%,+2%,+10%,+15%,+0.42,+0.07,+1.03,+1.30,+11%,+2%,-1%,+3%,+0.25,+0.08,-0.09,+0.31,+7%,0%,+10%,+11%,+0.16,-0.01,+1.12,+0.99
2026-09-02 00:00:00,Wrigley Field,MIL @ CHC,7:40,+29%,+1%,-3%,+13%,+0.66,+0.03,-0.31,+1.12,-1%,-11%,-3%,-6%,-0.03,-0.37,-0.35,-0.57,+31%,+12%,+0%,+19%,+0.69,+0.40,+0.04,+1.69
2026-09-02 00:00:00,Progressive Field,TOR @ CLE,6:40,+18%,+5%,-1%,+10%,+0.41,+0.16,-0.15,+0.87,-4%,+2%,-3%,-1%,-0.09,+0.09,-0.28,-0.07,+22%,+2%,+1%,+11%,+0.50,+0.07,+0.14,+0.94
2026-09-02 00:00:00,Great American BP,SD  @ CIN,12:40,+18%,-11%,+4%,+9%,+0.41,-0.37,+0.38,+0.79,+15%,+2%,-1%,+10%,+0.33,+0.08,-0.09,+0.86,+3%,-13%,+4%,-1%,+0.08,-0.45,+0.47,-0.07
2026-09-02 00:00:00,Nationals Park,ATL @ WAS,1:05,+11%,+1%,+5%,+6%,+0.26,+0.02,+0.48,+0.56,+3%,+4%,+4%,+4%,+0.07,+0.13,+0.39,+0.33,+8%,-3%,+1%,+3%,+0.18,-0.11,+0.09,+0.23
2026-09-02 00:00:00,PNC Park,SF  @ PIT,6:40,-1%,+12%,+1%,+6%,-0.02,+0.42,+0.08,+0.53,-14%,+10%,+1%,0%,-0.31,+0.36,+0.06,-0.02,+13%,+2%,+0%,+6%,+0.29,+0.05,+0.02,+0.55
2026-09-02 00:00:00,Target Field,DET @ MIN,7:40,-1%,+7%,+3%,+5%,-0.01,+0.24,+0.28,+0.48,-8%,+2%,+2%,+0%,-0.18,+0.07,+0.25,+0.03,+7%,+5%,+0%,+5%,+0.16,+0.17,+0.03,+0.46
2026-09-02 00:00:00,Fenway Park,SEA @ BOS,4:10,-16%,+22%,+6%,+5%,-0.37,+0.75,+0.61,+0.40,-8%,+22%,+6%,+8%,-0.19,+0.77,+0.66,+0.74,-8%,-1%,0%,-4%,-0.17,-0.02,-0.04,-0.34
2026-09-02 00:00:00,Dodger Stadium,STL @ LAD,10:10,+20%,-4%,-4%,+2%,+0.44,-0.14,-0.44,+0.15,+18%,-4%,-5%,+0%,+0.40,-0.14,-0.54,+0.03,+2%,0%,+1%,+1%,+0.04,0.00,+0.09,+0.12
2026-09-02 00:00:00,Chase Field,PHI @ ARI,3:40,-9%,+11%,+0%,+0%,-0.19,+0.39,+0.02,+0.02,-8%,+13%,+1%,+1%,-0.19,+0.45,+0.05,+0.12,0%,-2%,0%,-1%,0.00,-0.06,-0.03,-0.09
2026-09-02 00:00:00,Daikin Park,CHW @ HOU,8:10,+7%,-11%,-4%,-4%,+0.15,-0.39,-0.43,-0.35,+7%,-11%,-4%,-4%,+0.16,-0.39,-0.48,-0.37,0%,+0%,+0%,+0%,-0.01,+0.00,+0.05,+0.02
2026-09-02 00:00:00,Angel Stadium,NYY @ LAA,9:38,-10%,-6%,+2%,-4%,-0.22,-0.20,+0.24,-0.36,-8%,-5%,+1%,-4%,-0.19,-0.16,+0.15,-0.33,-1%,-1%,+1%,0%,-0.03,-0.04,+0.08,-0.03
2026-09-02 00:00:00,Tropicana Field,NYM @ TB,6:40,-3%,-7%,-8%,-6%,-0.08,-0.25,-0.81,-0.54,-4%,-7%,-8%,-6%,-0.09,-0.24,-0.81,-0.55,+1%,0%,0%,+0%,+0.01,-0.01,0.00,+0.01
2026-09-02 00:00:00,Globe Life Field,ATH @ TEX,2:35,-14%,-6%,-1%,-8%,-0.31,-0.21,-0.12,-0.69,-13%,-7%,-1%,-8%,-0.30,-0.23,-0.11,-0.68,-1%,+0%,0%,0%,-0.01,+0.01,-0.02,-0.01
