Matchup,STL @ CIN
Pitcher,Michael McGreevy
Pitcher Team,STL
Opposing Team,CIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,132.0,538,0.254,0.312,0.424,0.170,1.22,18,1.23,6.3%,19.2%,16.9%,14.6%,8.6%,6.20,58.4%,6.7%,10.2%,42.6%,27.6%,14.0%,14.8%
vsLHB,82.2,342,0.259,0.320,0.435,0.177,1.28,12,1.31,7.0%,19.1%,15.2%,13.7%,8.3%,5.66,54.7%,6.7%,10.9%,44.4%,28.6%,15.8%,16.2%
vsRHB,48.2,196,0.246,0.296,0.404,0.158,1.13,6,1.11,5.1%,19.2%,19.9%,16.0%,9.0%,7.21,64.8%,6.6%,8.8%,39.5%,25.9%,10.5%,12.2%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Tyler Stephenson RHB,,+467,29,2.60,10,2,2,91.8,279.2,4,2,20.0%,10.0%,10.0%,50.0%,40.0%,70.7,18.2%,54.5%,18.2%,100.0%,70.0%,40.0%,50.0%,30.0%,-,10.0%,30.0%,60.0%,55.6%
Jose Trevino RHB,—,N/A,9,3.00,10,1,2,86.8,300.6,2,0,-,-,20.0%,50.0%,20.0%,67.7,-,47.1%,11.8%,100.0%,50.0%,30.0%,33.3%,20.0%,50.0%,30.0%,40.0%,30.0%,22.2%
Matt McLain RHB,,+558,22,3.40,10,1,2,93.5,326.1,4,4,20.0%,10.0%,30.0%,60.0%,30.0%,71.6,17.6%,35.3%,23.5%,100.0%,60.0%,40.0%,0.0%,20.0%,40.0%,50.0%,40.0%,10.0%,25.0%
Ke'Bryan Hayes RHB,,+890,13,2.20,10,1,2,86.5,271.2,2,2,10.0%,10.0%,30.0%,20.0%,40.0%,70.0,-,43.8%,6.2%,94.1%,80.0%,50.0%,20.0%,30.0%,20.0%,40.0%,20.0%,40.0%,42.9%
Dane Myers RHB,,+940,14,3.20,10,1,1,86.2,286.9,2,1,-,-,10.0%,30.0%,40.0%,72.0,18.2%,27.3%,9.1%,91.7%,50.0%,20.0%,50.0%,30.0%,50.0%,20.0%,40.0%,40.0%,33.3%
Sal Stewart RHB,,+478,21,4.00,10,0,0,84.9,218.9,1,0,-,-,20.0%,10.0%,50.0%,69.0,11.1%,66.7%,-,90.0%,70.0%,30.0%,0.0%,40.0%,30.0%,50.0%,40.0%,10.0%,66.7%
Eugenio Suarez RHB,,+401,22,4.00,10,0,0,90.9,219.7,2,0,-,-,40.0%,40.0%,60.0%,73.7,46.2%,38.5%,23.1%,100.0%,70.0%,10.0%,0.0%,60.0%,20.0%,60.0%,30.0%,10.0%,50.0%
Héctor Rodríguez LHB,,+600,15,3.00,10,0,0,88.2,294.3,2,0,10.0%,-,-,20.0%,20.0%,73.2,37.5%,31.2%,12.5%,94.1%,30.0%,20.0%,0.0%,10.0%,70.0%,40.0%,30.0%,30.0%,57.1%
JJ Bleday LHB,,+390,18,3.20,10,0,0,94.5,231.8,1,1,-,-,40.0%,60.0%,30.0%,73.9,58.3%,58.3%,8.3%,92.3%,70.0%,40.0%,0.0%,30.0%,10.0%,50.0%,30.0%,20.0%,22.2%
Elly De La Cruz SHB,,+365,19,4.20,10,0,0,95.9,293.8,5,2,10.0%,-,10.0%,60.0%,30.0%,78.7,87.5%,31.2%,25.0%,88.9%,60.0%,40.0%,0.0%,20.0%,30.0%,10.0%,60.0%,30.0%,60.0%
TJ Friedl LHB,—,N/A,11,2.00,10,0,0,86.0,203.5,1,0,-,-,20.0%,20.0%,-,71.4,8.3%,41.7%,-,100.0%,50.0%,50.0%,0.0%,-,30.0%,50.0%,20.0%,30.0%,20.0%
Michael Toglia SHB,—,N/A,-,3.20,4,0,0,96.5,250.0,1,0,-,-,50.0%,75.0%,50.0%,73.6,66.7%,50.0%,33.3%,100.0%,75.0%,25.0%,0.0%,50.0%,25.0%,50.0%,50.0%,-,100.0%
