Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Mauricio Dubon","ATL","JP Sears","SD","17","0.294","0.27","0.29","0.59","2","2","0","1","3","2","10","5.9","0.294","0"
"Jose Tena","WSH","Aaron Nola","PHI","7","0.286","0.67","0.14","0.43","1","1","0","0","1","1","3","57.1","0.375","1"
"Michael Conforto","CHC","Sean Manaea","NYM","7","0.286","0.50","0.14","0.43","1","1","0","0","1","1","3","42.9","0.286","0"
"Trea Turner","PHI","Miles Mikolas","WSH","28","0.286","0.32","0.11","0.39","5","3","0","0","3","1","11","10.7","0.286","0"
"Rhys Hoskins","CLE","Erick Fedde","CWS","36","0.278","0.23","0.28","0.56","6","1","0","3","4","6","20","8.3","0.381","6"
"Garrett Stubbs","PHI","Miles Mikolas","WSH","8","0.250","0.29","0.13","0.38","1","1","0","0","1","2","3","12.5","0.250","0"
"Alex Bregman","CHC","Sean Manaea","NYM","42","0.238","0.21","0.21","0.45","7","0","0","3","3","4","19","11.9","0.333","5"
"Ian Happ","CHC","Sean Manaea","NYM","9","0.222","0.14","0.33","0.56","1","0","0","1","1","2","5","11.1","0.364","1"
"Austin Riley","ATL","JP Sears","SD","9","0.222","0.25","0.11","0.33","1","1","0","0","1","0","3","11.1","0.222","0"
"CJ Abrams","WSH","Aaron Nola","PHI","23","0.217","0.21","0.13","0.35","4","0","0","1","1","2","8","13.0","0.250","0"
"Nick Kurtz","ATH","Tyler Mahle","SF","5","0.200","0.00","0.60","0.80","0","0","0","1","1","3","4","80.0","0.200","0"
"Hunter Goodman","COL","Ranger Suarez","BOS","5","0.200","0.33","0.20","0.40","0","1","0","0","1","1","2","40.0","0.200","0"
"Brandon Lowe","PIT","Bryan Woo","SEA","5","0.200","0.25","0.20","0.40","0","1","0","0","1","0","2","20.0","0.333","1"
"Jake Mangum","PIT","Bryan Woo","SEA","5","0.200","0.33","0.20","0.40","0","1","0","0","1","0","2","40.0","0.200","0"
"Nico Hoerner","CHC","Sean Manaea","NYM","10","0.200","0.20","0.20","0.40","1","0","1","0","1","1","4","0.0","0.200","0"
"Ty France","SD","Martin Perez","ATL","17","0.176","0.25","0.06","0.24","2","1","0","0","1","0","4","29.4","0.300","1"
"Kyle Schwarber","PHI","Miles Mikolas","WSH","34","0.176","0.21","0.12","0.29","4","1","0","1","2","5","10","26.5","0.243","3"
"Jake McCarthy","COL","Ranger Suarez","BOS","6","0.167","0.25","0.17","0.33","0","1","0","0","1","1","2","33.3","0.167","0"
"Bryson Stott","PHI","Miles Mikolas","WSH","20","0.150","0.16","0.05","0.20","2","1","0","0","1","2","4","10.0","0.143","0"
"Kyle Tucker","LAD","Joe Ryan","MIN","7","0.143","0.00","0.43","0.57","0","0","0","1","1","1","4","28.6","0.455","4"
"Carson Kelly","CHC","Sean Manaea","NYM","21","0.143","0.13","0.19","0.33","1","1","0","1","2","2","7","19.0","0.217","2"
"Salvador Perez","KC","Griffin Jax","TB","17","0.118","0.15","0.06","0.18","1","1","0","0","1","2","3","23.5","0.211","1"
"Jorge Mateo","ATL","JP Sears","SD","12","0.083","0.00","0.25","0.33","0","0","0","1","1","1","4","25.0","0.154","1"
