Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Masyn Winn","STL","Shota Imanaga","CHC","12","0.333","0.43","0.25","0.58","3","0","0","1","1","2","7","33.3","0.333","0"
"Brent Rooker","ATH","Carlos Rodon","NYY","12","0.083","0.00","0.25","0.33","0","0","0","1","1","3","4","41.7","0.083","0"
"Starling Marte","KC","MacKenzie Gore","TEX","13","0.385","0.44","0.23","0.62","4","0","0","1","1","2","8","23.1","0.429","1"
"Amed Rosario","NYY","Luis Severino","ATH","16","0.188","0.22","0.19","0.38","2","0","0","1","1","1","6","37.5","0.188","0"
"Ezequiel Tovar","COL","Logan Webb","SF","21","0.333","0.43","0.14","0.48","6","0","0","1","1","4","10","28.6","0.333","0"
"Bryce Harper","PHI","Justin Wrobleski","LAD","1","1.000","1.00","1.00","2.00","0","1","0","0","1","2","2","0.0","1.000","0"
"Carlos Narvaez","BOS","Slade Cecconi","CLE","2","1.000","1.00","0.50","1.50","1","1","0","0","1","0","3","0.0","1.000","0"
"Zach McKinstry","DET","Erick Fedde","CWS","2","0.500","0.50","0.50","1.00","0","1","0","0","1","0","2","0.0","0.500","0"
"Eli White","ATL","Chris Paddack","CIN","2","0.500","1.00","1.00","1.50","0","0","1","0","1","1","3","50.0","0.500","0"
"Masataka Yoshida","BOS","Slade Cecconi","CLE","3","0.667","1.00","0.67","1.33","0","2","0","0","2","0","4","33.3","0.667","0"
"Owen Caissie","MIA","Freddy Peralta","NYM","5","0.200","1.00","0.20","0.40","0","1","0","0","1","2","2","80.0","0.200","0"
"Spencer Steer","CIN","Grant Holmes","ATL","5","0.200","0.25","0.20","0.40","0","1","0","0","1","2","2","20.0","0.333","1"
"Victor Robles","SEA","Zac Gallen","ARI","5","0.200","0.25","0.20","0.40","0","1","0","0","1","0","2","20.0","0.200","0"
"Spencer Horwitz","PIT","Taj Bradley","MIN","6","0.500","0.60","0.17","0.67","2","1","0","0","1","1","4","16.7","0.500","0"
"Mark Vientos","NYM","Max Meyer","MIA","6","0.500","0.50","0.17","0.67","2","1","0","0","1","1","4","0.0","0.625","1"
"Elly De La Cruz","CIN","Grant Holmes","ATL","7","0.429","0.50","0.14","0.57","2","1","0","0","1","0","4","14.3","0.429","0"
"Willy Adames","SF","Michael Lorenzen","COL","7","0.143","0.17","0.29","0.43","0","0","1","0","1","1","3","14.3","0.125","0"
"Alec Burleson","STL","Shota Imanaga","CHC","8","0.125","0.17","0.13","0.25","0","1","0","0","1","0","2","25.0","0.125","0"
"Seiya Suzuki","CHC","Andre Pallante","STL","8","0.500","0.50","0.25","0.75","2","2","0","0","2","0","6","0.0","0.556","1"
"Will Smith","LAD","Zack Wheeler","PHI","8","0.375","0.60","0.13","0.50","2","1","0","0","1","2","4","37.5","0.444","1"
"Shea Langeliers","ATH","Carlos Rodon","NYY","8","0.500","0.57","0.13","0.63","3","1","0","0","1","0","5","12.5","0.556","1"
"Matt Olson","ATL","Chris Paddack","CIN","9","0.222","0.22","0.22","0.44","1","0","1","0","1","3","4","11.1","0.273","1"
"Otto Lopez","MIA","Freddy Peralta","NYM","11","0.182","0.20","0.18","0.36","0","2","0","0","2","0","4","9.1","0.182","0"
"Christopher Morel","MIA","Freddy Peralta","NYM","11","0.182","0.50","0.09","0.27","1","1","0","0","1","0","3","63.6","0.438","5"
"Harrison Bader","SF","Michael Lorenzen","COL","11","0.364","0.57","0.09","0.45","3","1","0","0","1","3","5","36.4","0.462","2"
"Cody Bellinger","NYY","Luis Severino","ATH","12","0.333","0.40","0.08","0.42","3","1","0","0","1","1","5","16.7","0.333","0"
"Ian Happ","CHC","Andre Pallante","STL","13","0.385","0.42","0.15","0.54","3","2","0","0","2","2","7","7.7","0.529","4"
"Jake McCarthy","COL","Logan Webb","SF","25","0.320","0.36","0.12","0.44","6","1","1","0","2","4","11","12.0","0.346","1"
