Matchup,NYY @ BOS
Pitcher,Carlos Rodon
Pitcher Team,NYY
Opposing Team,BOS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,40.1,173,0.209,0.291,0.331,0.122,1.31,3,0.67,12.7%,27.8%,26.6%,21.0%,13.4%,10.26,58.6%,8.5%,5.8%,38.5%,24.0%,8.0%,20.2%
vsLHB,10.2,47,0.244,0.339,0.463,0.220,1.41,2,1.69,10.6%,21.2%,23.4%,16.7%,10.3%,9.28,59.6%,7.8%,9.7%,35.5%,16.1%,20.0%,12.9%
vsRHB,29.2,126,0.196,0.274,0.280,0.084,1.28,1,0.30,13.5%,30.3%,27.8%,22.9%,14.6%,10.62,58.3%,8.7%,4.1%,39.7%,27.4%,5.0%,23.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ceddanne Rafaela RHB,,+800,23,16,4.60,1,1,0.214,0.312,0.429,0.214,0.324,12.5%,26.2%,25.0%,18.3%,84.1,248.8,1,1,10.0%,10.0%,30.0%,20.0%,20.0%,69.0,5.9%,8.8%,5.9%,85.0%,30.0%,33.3%,10.0%,50.0%,50.0%,20.0%,30.0%,35.7%
Willson Contreras RHB,,+434,28,14,4.20,1,2,0.231,0.286,0.462,0.231,0.324,7.1%,27.6%,14.3%,14.3%,88.8,242.0,4,2,18.2%,9.1%,18.2%,45.5%,27.3%,78.6,80.8%,19.2%,19.2%,89.7%,18.2%,50.0%,18.2%,27.3%,45.5%,18.2%,36.4%,41.7%
Wilyer Abreu LHB,,+562,19,14,4.20,1,1,0.182,0.357,0.455,0.273,0.353,21.4%,23.1%,14.3%,9.1%,91.1,319.1,4,1,11.1%,-,11.1%,33.3%,11.1%,73.9,33.3%,25.0%,8.3%,92.3%,44.4%,25.0%,-,44.4%,22.2%,55.6%,22.2%,18.8%
Andruw Monasterio RHB,,+950,28,12,2.40,1,1,0.200,0.333,0.500,0.300,0.357,16.7%,25.0%,33.3%,11.6%,88.5,333.2,3,3,33.3%,16.7%,16.7%,50.0%,16.7%,71.9,20.0%,25.0%,15.0%,100.0%,50.0%,33.3%,-,33.3%,33.3%,50.0%,16.7%,28.6%
Caleb Durbin RHB,,+1000,17,11,3.80,1,2,0.222,0.273,0.556,0.333,0.331,9.1%,20.0%,18.2%,8.3%,89.4,233.6,2,1,25.0%,25.0%,37.5%,62.5%,12.5%,69.8,16.7%,50.0%,16.7%,85.7%,25.0%,50.0%,25.0%,50.0%,50.0%,12.5%,37.5%,36.4%
Connor Wong RHB,,+750,18,12,3.00,0,0,0.273,0.333,0.273,-,0.277,8.3%,11.1%,16.7%,5.4%,84.2,282.0,3,2,11.1%,-,22.2%,33.3%,44.4%,71.3,-,23.1%,7.7%,81.2%,33.3%,0.0%,44.4%,-,33.3%,44.4%,22.2%,22.2%
Jarren Duran LHB,,+870,16,11,4.20,0,1,0.182,0.182,0.182,-,0.162,-,42.9%,36.4%,22.5%,89.0,253.7,2,1,14.3%,-,-,28.6%,71.4%,74.3,50.0%,20.0%,10.0%,95.2%,42.9%,0.0%,28.6%,14.3%,14.3%,57.1%,28.6%,18.8%
Mickey Gasper SHB,—,N/A,4,10,3.20,0,0,0.100,0.100,0.100,-,0.089,-,26.3%,40.0%,12.5%,79.1,309.4,3,0,-,-,33.3%,-,33.3%,72.1,6.7%,20.0%,-,83.3%,16.7%,0.0%,33.3%,33.3%,50.0%,16.7%,33.3%,30.0%
Masataka Yoshida LHB,—,N/A,16,10,3.20,0,0,0.111,0.200,0.111,-,0.154,10.0%,11.8%,10.0%,5.3%,88.7,238.7,1,0,-,-,12.5%,37.5%,37.5%,70.1,-,33.3%,-,88.2%,12.5%,0.0%,37.5%,50.0%,37.5%,37.5%,25.0%,25.0%
Carlos Narvaez RHB,,+775,13,8,3.60,0,0,0.143,0.250,0.286,0.143,0.240,12.5%,29.4%,37.5%,12.2%,91.9,302.1,1,1,-,-,-,25.0%,50.0%,70.6,12.5%,25.0%,6.2%,94.1%,50.0%,0.0%,25.0%,25.0%,25.0%,25.0%,50.0%,22.2%
Anthony Seigler SHB,,+1220,-,5,3.80,0,0,0.500,0.600,0.750,0.250,0.562,20.0%,0.0%,-,-,97.8,277.9,2,1,-,-,50.0%,75.0%,75.0%,67.9,-,100.0%,75.0%,100.0%,-,-,75.0%,25.0%,50.0%,50.0%,-,25.0%
Nate Eaton RHB,,+600,-,5,3.00,0,1,0.500,0.600,0.750,0.250,0.562,20.0%,38.5%,20.0%,21.7%,95.0,320.8,2,1,-,-,66.7%,33.3%,100.0%,74.6,33.3%,25.0%,-,100.0%,-,-,100.0%,-,66.7%,33.3%,-,71.4%
Tsung-Che Cheng LHB,—,N/A,-,1,3.50,0,0,-,-,-,-,-,-,100.0%,100.0%,50.0%,-,-,0,0,-,-,-,-,-,69.1,-,-,-,50.0%,-,-,-,-,-,-,-,0.0%
