Matchup,LAA @ ARI
Pitcher,Ryne Nelson
Pitcher Team,ARI
Opposing Team,LAA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,76.1,325,0.242,0.329,0.475,0.232,1.23,17,2.00,6.8%,21.3%,17.5%,16.0%,11.4%,6.72,63.7%,7.5%,10.7%,43.8%,38.4%,18.3%,15.7%
vsLHB,41.1,177,0.230,0.324,0.478,0.248,1.16,10,2.18,6.2%,19.3%,14.7%,13.1%,10.1%,5.66,61.4%,7.1%,10.3%,40.4%,36.0%,20.4%,18.4%
vsRHB,35.0,148,0.257,0.334,0.471,0.213,1.31,7,1.80,7.4%,23.8%,20.9%,19.7%,13.1%,7.97,66.4%,8.0%,11.3%,48.1%,41.5%,15.9%,12.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Logan O'Hoppe RHB,,+599,26,14,3.40,2,2,0.286,0.286,0.714,0.429,0.427,-,23.5%,21.4%,11.1%,92.1,325.8,6,2,18.2%,18.2%,18.2%,45.5%,27.3%,74.2,42.9%,57.1%,35.7%,82.4%,63.6%,28.6%,9.1%,27.3%,36.4%,27.3%,36.4%,10.0%
Mike Trout RHB,,+340,27,19,4.80,1,1,0.176,0.263,0.353,0.176,0.273,10.5%,27.7%,42.1%,12.1%,101.1,344.6,3,3,22.2%,-,-,88.9%,33.3%,74.6,40.0%,17.8%,13.3%,95.7%,33.3%,33.3%,11.1%,55.6%,33.3%,44.4%,22.2%,13.8%
Zach Neto RHB,,+470,31,15,4.80,1,1,0.200,0.200,0.400,0.200,0.259,-,36.4%,40.0%,22.6%,90.0,299.7,3,1,11.1%,11.1%,33.3%,22.2%,33.3%,71.1,3.7%,25.9%,3.7%,84.4%,33.3%,33.3%,22.2%,44.4%,55.6%,22.2%,22.2%,46.7%
Wade Meckler LHB,,+1200,24,18,3.40,0,0,0.385,0.556,0.462,0.077,0.449,27.8%,25.0%,22.2%,7.7%,76.2,225.2,1,0,-,-,22.2%,11.1%,44.4%,69.2,-,28.6%,7.1%,73.7%,11.1%,0.0%,44.4%,33.3%,22.2%,33.3%,44.4%,30.0%
Jo Adell RHB,,+390,24,17,4.80,0,0,0.188,0.235,0.188,-,0.199,-,25.6%,29.4%,16.4%,79.6,247.7,1,1,-,-,-,30.0%,50.0%,76.4,58.8%,8.8%,5.9%,87.2%,-,-,20.0%,80.0%,20.0%,50.0%,30.0%,50.0%
Nolan Schanuel LHB,,+1200,29,15,3.40,0,0,0.231,0.333,0.308,0.077,0.295,6.7%,16.7%,13.3%,7.5%,85.8,180.4,0,0,-,-,27.3%,27.3%,9.1%,68.3,7.7%,26.9%,11.5%,89.7%,9.1%,0.0%,9.1%,54.5%,63.6%,18.2%,18.2%,36.4%
Donovan Walton LHB,,+1060,14,14,2.80,0,1,0.462,0.500,0.692,0.231,0.509,7.1%,16.1%,21.4%,7.6%,90.1,254.8,4,1,20.0%,10.0%,40.0%,70.0%,60.0%,68.1,-,27.6%,17.2%,96.7%,30.0%,0.0%,40.0%,10.0%,50.0%,30.0%,20.0%,30.4%
Oswald Peraza RHB,,+680,25,13,3.60,0,0,0.077,0.077,0.077,-,0.068,-,38.5%,23.1%,22.2%,85.9,271.2,1,0,-,-,-,40.0%,10.0%,71.9,20.0%,20.0%,8.0%,96.2%,10.0%,0.0%,10.0%,80.0%,30.0%,60.0%,10.0%,46.7%
Jose Siri RHB,—,N/A,10,12,3.80,0,0,0.333,0.500,0.333,-,0.391,16.7%,40.9%,8.3%,17.0%,78.3,195.2,1,1,12.5%,-,25.0%,25.0%,75.0%,72.7,38.9%,22.2%,11.1%,85.7%,12.5%,0.0%,62.5%,12.5%,25.0%,37.5%,37.5%,33.3%
Nick Madrigal RHB,,+1240,13,12,4.20,0,1,0.333,0.500,0.444,0.111,0.416,25.0%,13.8%,8.3%,7.3%,95.4,288.5,3,1,-,-,25.0%,62.5%,37.5%,66.2,4.5%,22.7%,13.6%,81.5%,12.5%,0.0%,37.5%,50.0%,25.0%,37.5%,37.5%,10.0%
Denzer Guzman RHB,,+820,-,6,4.40,0,0,0.333,0.333,0.333,-,0.297,-,20.0%,-,13.0%,84.1,260.6,1,0,-,-,33.3%,16.7%,50.0%,74.5,30.8%,15.4%,-,86.7%,16.7%,0.0%,50.0%,33.3%,50.0%,50.0%,-,42.9%
Trey Mancini RHB,—,N/A,-,3,2.80,0,0,-,-,-,-,-,-,9.1%,-,6.2%,85.9,98.8,0,0,-,-,-,33.3%,-,74.2,30.0%,10.0%,-,90.9%,-,-,33.3%,66.7%,33.3%,33.3%,33.3%,75.0%
