Matchup,KC @ TOR
Pitcher,Randy Dobnak
Pitcher Team,KC
Opposing Team,TOR

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,45.2,196,0.253,0.297,0.333,0.080,1.40,2,0.39,10.2%,20.4%,14.8%,12.1%,9.3%,5.72,59.6%,5.1%,3.4%,40.8%,19.7%,6.9%,19.0%
vsLHB,28.1,117,0.252,0.277,0.318,0.065,1.24,1,0.32,6.8%,15.2%,12.0%,10.4%,7.3%,4.45,53.8%,6.2%,3.2%,37.9%,22.1%,4.8%,16.8%
vsRHB,17.0,79,0.254,0.326,0.358,0.104,1.71,1,0.53,15.2%,28.3%,19.0%,14.4%,12.1%,7.94,68.4%,3.6%,3.8%,46.2%,15.4%,12.5%,23.1%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Nathan Lukes LHB,,+900,11,4.00,10,1,1,91.3,280.6,1,1,10.0%,10.0%,20.0%,50.0%,50.0%,66.6,-,43.8%,18.8%,94.1%,50.0%,20.0%,50.0%,30.0%,50.0%,30.0%,40.0%,30.0%,30.0%
Kazuma Okamoto RHB,,+397,21,4.40,10,0,0,89.1,216.1,2,1,10.0%,-,10.0%,40.0%,40.0%,70.9,11.8%,35.3%,17.6%,94.4%,40.0%,10.0%,0.0%,30.0%,40.0%,40.0%,30.0%,30.0%,33.3%
Brett Bateman LHB,,+1800,10,4.20,10,0,0,75.9,-,0,0,-,-,-,20.0%,10.0%,67.4,-,27.3%,-,91.7%,-,-,-,-,90.0%,40.0%,40.0%,20.0%,50.0%
Brandon Valenzuela SHB,—,N/A,15,3.20,10,0,1,85.9,301.0,4,2,-,-,30.0%,30.0%,40.0%,71.8,8.3%,50.0%,25.0%,85.7%,40.0%,10.0%,0.0%,30.0%,50.0%,70.0%,10.0%,20.0%,60.0%
George Springer RHB,,+560,17,3.20,10,0,0,85.5,233.9,1,0,-,-,20.0%,30.0%,50.0%,72.8,36.8%,26.3%,-,95.0%,60.0%,10.0%,0.0%,50.0%,30.0%,20.0%,40.0%,40.0%,57.1%
Charles McAdoo RHB,—,N/A,14,4.20,10,0,0,84.4,189.6,1,0,-,-,10.0%,40.0%,10.0%,73.6,50.0%,50.0%,16.7%,100.0%,50.0%,10.0%,0.0%,40.0%,50.0%,20.0%,50.0%,30.0%,33.3%
Myles Straw RHB,,+1800,8,3.40,10,0,0,85.5,225.4,1,1,-,-,10.0%,40.0%,20.0%,68.1,-,50.0%,25.0%,80.0%,30.0%,10.0%,0.0%,20.0%,60.0%,60.0%,20.0%,20.0%,57.1%
Vladimir Guerrero Jr. RHB,,+600,14,4.00,10,0,0,92.5,270.7,2,0,-,-,20.0%,50.0%,10.0%,78.5,75.0%,50.0%,41.7%,100.0%,40.0%,30.0%,0.0%,10.0%,50.0%,40.0%,40.0%,20.0%,25.0%
Andres Gimenez LHB,,+1060,12,3.80,10,0,1,83.5,258.0,2,1,-,-,30.0%,20.0%,40.0%,69.9,-,42.9%,7.1%,100.0%,70.0%,50.0%,0.0%,20.0%,-,40.0%,30.0%,30.0%,50.0%
Jesus Sanchez LHB,,+630,38,3.40,10,0,1,94.1,322.3,3,2,20.0%,10.0%,10.0%,60.0%,50.0%,73.3,30.0%,60.0%,30.0%,100.0%,50.0%,20.0%,0.0%,30.0%,50.0%,30.0%,10.0%,60.0%,28.6%
Alejandro Kirk RHB,,+830,16,4.00,10,0,0,86.2,250.8,1,0,-,-,-,50.0%,50.0%,72.2,8.3%,41.7%,8.3%,92.3%,60.0%,10.0%,0.0%,50.0%,40.0%,10.0%,30.0%,60.0%,42.9%
Ernie Clement RHB,,+1200,9,4.20,10,0,0,80.2,205.6,0,0,-,-,-,20.0%,40.0%,66.5,-,50.0%,-,100.0%,60.0%,20.0%,0.0%,40.0%,30.0%,10.0%,60.0%,30.0%,25.0%
