Matchup,BOS @ COL
Pitcher,Ranger Suarez
Pitcher Team,BOS
Opposing Team,COL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,76.2,310,0.220,0.270,0.323,0.103,1.12,4,0.47,7.7%,23.8%,24.2%,21.7%,10.9%,8.80,64.5%,6.3%,5.7%,32.1%,23.4%,8.2%,20.6%
vsLHB,19.2,85,0.266,0.314,0.405,0.139,1.27,2,0.92,4.7%,29.6%,30.6%,26.3%,14.2%,11.90,71.8%,7.2%,7.5%,32.1%,18.9%,20.0%,20.8%
vsRHB,57.0,225,0.202,0.253,0.291,0.089,1.07,2,0.32,8.9%,21.4%,21.8%,19.8%,9.6%,7.74,61.8%,5.9%,5.1%,32.1%,25.0%,5.1%,20.5%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Willi Castro SHB,,+680,20,22,4.20,1,0,0.350,0.409,0.550,0.200,0.414,9.1%,35.6%,22.7%,18.6%,86.5,184.4,1,0,-,-,21.4%,21.4%,14.3%,74.8,51.7%,17.2%,10.3%,90.6%,14.3%,0.0%,14.3%,50.0%,50.0%,35.7%,14.3%,31.6%
Cole Carrigg SHB,,+800,6,17,3.80,1,1,0.353,0.353,0.529,0.176,0.385,-,27.5%,23.5%,17.5%,83.7,241.9,2,2,7.7%,7.7%,30.8%,46.2%,38.5%,74.6,42.9%,28.6%,21.4%,82.4%,15.4%,50.0%,23.1%,46.2%,53.8%,38.5%,7.7%,36.8%
Hunter Goodman RHB,,+315,27,16,3.40,1,1,0.467,0.500,0.733,0.267,0.529,6.2%,29.0%,25.0%,18.0%,96.6,267.2,2,2,27.3%,9.1%,9.1%,63.6%,36.4%,74.7,40.0%,26.7%,26.7%,88.2%,18.2%,50.0%,27.3%,45.5%,45.5%,45.5%,9.1%,31.2%
Ezequiel Tovar RHB,,+720,11,19,3.40,0,1,0.167,0.211,0.278,0.111,0.215,5.3%,28.0%,36.8%,16.1%,82.9,261.5,2,1,-,-,9.1%,18.2%,36.4%,73.1,31.7%,4.9%,-,97.6%,63.6%,0.0%,18.2%,9.1%,9.1%,63.6%,27.3%,20.0%
Braxton Fulford RHB,,+740,7,18,2.60,0,1,0.333,0.389,0.533,0.200,0.383,11.1%,29.4%,38.9%,11.5%,92.5,257.8,3,1,22.2%,-,11.1%,44.4%,44.4%,71.8,28.0%,16.0%,12.0%,96.2%,22.2%,0.0%,22.2%,22.2%,22.2%,44.4%,33.3%,28.6%
Tyler Freeman RHB,,+980,20,16,4.20,0,0,0.312,0.312,0.312,-,0.278,-,24.2%,18.8%,13.8%,90.7,275.9,1,0,-,-,7.7%,23.1%,15.4%,69.6,7.4%,29.6%,-,96.4%,23.1%,0.0%,15.4%,53.8%,23.1%,23.1%,53.8%,44.4%
Kyle Karros RHB,,+960,18,15,3.00,0,1,0.231,0.333,0.308,0.077,0.290,13.3%,20.0%,13.3%,8.5%,95.4,271.5,3,1,-,-,-,72.7%,45.5%,70.1,13.3%,33.3%,20.0%,88.2%,18.2%,0.0%,18.2%,54.5%,45.5%,27.3%,27.3%,15.4%
TJ Rumfield LHB,,+790,15,13,4.00,0,0,-,0.154,-,-,0.100,15.4%,18.8%,23.1%,7.3%,63.8,122.2,0,0,-,-,-,-,-,66.5,-,33.3%,-,81.8%,-,-,-,75.0%,12.5%,37.5%,50.0%,46.2%
Brett Sullivan LHB,—,N/A,4,12,3.00,0,0,0.400,0.500,0.500,0.100,0.442,8.3%,23.5%,8.3%,11.1%,91.9,231.0,3,1,-,-,22.2%,55.6%,33.3%,65.4,-,35.7%,7.1%,93.3%,11.1%,0.0%,33.3%,44.4%,44.4%,44.4%,11.1%,58.3%
Mickey Moniak LHB,—,N/A,8,12,2.80,0,0,0.300,0.417,0.300,-,0.342,-,23.1%,25.0%,9.1%,78.6,203.9,0,0,-,-,14.3%,28.6%,14.3%,74.5,50.0%,16.7%,8.3%,92.3%,28.6%,0.0%,-,42.9%,42.9%,57.1%,-,9.1%
Jake McCarthy LHB,,+1260,13,11,4.40,0,0,0.364,0.364,0.636,0.273,0.425,-,19.0%,18.2%,11.1%,83.7,98.8,0,0,-,-,-,33.3%,-,71.2,20.0%,30.0%,10.0%,95.2%,-,-,-,77.8%,33.3%,33.3%,33.3%,35.7%
Troy Johnston LHB,—,N/A,13,8,3.00,0,1,0.286,0.375,0.571,0.286,0.399,12.5%,14.3%,-,6.1%,92.9,336.4,2,1,14.3%,-,-,71.4%,42.9%,70.3,-,50.0%,37.5%,88.9%,28.6%,0.0%,14.3%,57.1%,-,57.1%,42.9%,36.4%
Edouard Julien LHB,—,N/A,2,5,3.00,0,0,-,0.200,-,-,0.130,20.0%,20.0%,40.0%,5.0%,97.7,331.8,1,0,-,-,-,100.0%,-,68.0,-,50.0%,25.0%,80.0%,50.0%,0.0%,-,50.0%,-,50.0%,50.0%,25.0%
