Matchup,MIA @ CHC
Pitcher,Matthew Boyd
Pitcher Team,CHC
Opposing Team,MIA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,119.2,493,0.243,0.302,0.379,0.136,1.22,15,1.13,7.5%,22.6%,18.9%,15.7%,11.0%,6.99,66.3%,7.1%,8.1%,37.4%,24.4%,13.8%,21.1%
vsLHB,32.0,131,0.217,0.266,0.261,0.043,1.25,1,0.28,11.5%,26.3%,19.8%,19.0%,12.5%,7.31,64.4%,7.9%,4.5%,38.2%,13.5%,8.3%,18.0%
vsRHB,86.0,362,0.251,0.315,0.419,0.168,1.23,14,1.47,6.1%,21.4%,18.5%,14.8%,10.5%,7.01,67.0%,6.8%,9.4%,37.1%,28.1%,14.7%,22.1%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Griffin Conine LHB,,+840,12,3.80,8,1,1,93.6,318.7,3,2,37.5%,25.0%,37.5%,75.0%,75.0%,74.9,50.0%,41.7%,33.3%,85.7%,62.5%,25.0%,50.0%,37.5%,37.5%,37.5%,50.0%,12.5%,40.0%
Kyle Stowers LHB,,+630,29,4.80,8,1,3,94.0,296.7,3,3,37.5%,-,-,50.0%,37.5%,74.2,44.4%,27.8%,16.7%,94.7%,50.0%,37.5%,33.3%,12.5%,25.0%,25.0%,50.0%,25.0%,42.9%
Jakob Marsee LHB,—,N/A,26,4.00,8,0,0,77.4,201.7,0,0,-,-,-,25.0%,37.5%,68.8,-,71.4%,14.3%,77.8%,37.5%,-,-,37.5%,25.0%,12.5%,62.5%,25.0%,71.4%
Joe Mack LHB,—,N/A,18,2.80,8,0,0,85.7,137.7,0,0,-,-,12.5%,12.5%,12.5%,73.6,36.4%,36.4%,9.1%,91.7%,25.0%,12.5%,0.0%,12.5%,50.0%,50.0%,37.5%,12.5%,60.0%
Esteury Ruiz RHB,,+830,16,3.40,8,0,0,72.7,216.9,2,0,-,-,25.0%,12.5%,62.5%,69.7,17.6%,11.8%,-,94.4%,87.5%,37.5%,0.0%,50.0%,-,25.0%,37.5%,37.5%,57.1%
Xavier Edwards SHB,—,N/A,19,4.20,8,0,0,73.4,308.0,1,1,-,-,-,25.0%,12.5%,67.7,-,13.3%,-,93.8%,37.5%,37.5%,0.0%,-,62.5%,25.0%,37.5%,37.5%,28.6%
Otto Lopez RHB,,+900,23,4.80,8,0,0,88.0,232.2,1,0,-,-,12.5%,12.5%,25.0%,72.0,54.5%,36.4%,9.1%,84.6%,50.0%,25.0%,0.0%,25.0%,50.0%,37.5%,-,62.5%,0.0%
Heriberto Hernandez RHB,,+390,41,4.80,8,0,0,99.2,333.4,4,1,-,-,25.0%,75.0%,25.0%,73.6,30.8%,61.5%,38.5%,86.7%,50.0%,37.5%,0.0%,12.5%,50.0%,62.5%,37.5%,-,42.9%
Agustin Ramirez RHB,,+730,27,3.40,8,0,0,91.0,294.0,1,0,-,-,12.5%,37.5%,25.0%,77.1,69.2%,38.5%,23.1%,92.9%,37.5%,25.0%,0.0%,12.5%,62.5%,62.5%,25.0%,12.5%,40.0%
Javier Sanoja RHB,,+1100,9,4.40,8,0,0,80.0,221.1,1,0,-,-,25.0%,-,25.0%,72.3,-,37.5%,-,88.9%,50.0%,25.0%,0.0%,25.0%,37.5%,37.5%,37.5%,25.0%,28.6%
Brian Navarreto RHB,—,N/A,21,2.00,7,0,0,89.5,196.7,1,1,14.3%,14.3%,28.6%,42.9%,28.6%,71.8,20.0%,40.0%,30.0%,90.9%,42.9%,-,-,42.9%,28.6%,57.1%,28.6%,14.3%,25.0%
Deyvison De Los Santos RHB,,+870,11,2.60,6,0,0,89.6,289.0,2,1,16.7%,-,16.7%,50.0%,66.7%,75.9,54.5%,36.4%,18.2%,84.6%,50.0%,16.7%,0.0%,33.3%,50.0%,33.3%,50.0%,16.7%,16.7%
Graham Pauley LHB,—,N/A,2,2.00,3,0,0,75.0,99.4,0,0,-,-,33.3%,-,-,73.5,28.6%,-,-,100.0%,-,-,-,-,33.3%,66.7%,-,33.3%,33.3%
Jared Serna RHB,,+760,-,1.80,3,0,0,87.6,116.5,0,0,-,-,66.7%,33.3%,33.3%,72.7,-,16.7%,16.7%,100.0%,33.3%,-,-,33.3%,33.3%,100.0%,-,-,50.0%
