Matchup,MIL @ CHC
Pitcher,Robert Gasser
Pitcher Team,MIL
Opposing Team,CHC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,82.1,357,0.253,0.325,0.432,0.179,1.29,13,1.42,6.7%,22.4%,21.8%,17.5%,11.2%,8.53,66.8%,8.4%,6.1%,33.2%,29.1%,16.7%,21.5%
vsLHB,28.2,116,0.176,0.267,0.324,0.147,1.05,2,0.63,10.3%,28.4%,25.0%,18.1%,13.5%,9.10,68.1%,9.2%,4.1%,32.9%,27.4%,10.0%,20.5%
vsRHB,53.1,241,0.288,0.354,0.482,0.194,1.42,11,1.86,5.0%,19.5%,20.3%,17.2%,10.0%,8.27,66.1%,8.0%,6.9%,33.3%,29.9%,19.2%,21.8%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Alex Bregman RHB,,+474,19,5.00,8,2,2,87.5,247.0,3,2,25.0%,12.5%,25.0%,25.0%,37.5%,69.4,-,33.3%,6.7%,88.2%,75.0%,62.5%,40.0%,12.5%,-,25.0%,25.0%,50.0%,50.0%
Miguel Amaya RHB,,+600,15,3.60,8,1,2,88.2,265.3,2,2,12.5%,-,25.0%,37.5%,37.5%,72.8,41.7%,41.7%,16.7%,100.0%,50.0%,25.0%,50.0%,25.0%,37.5%,50.0%,37.5%,12.5%,60.0%
Carson Kelly RHB,,+570,32,4.40,8,1,1,92.0,303.9,1,1,-,-,12.5%,50.0%,25.0%,69.5,7.7%,46.2%,23.1%,100.0%,50.0%,25.0%,50.0%,25.0%,50.0%,25.0%,50.0%,25.0%,25.0%
Tyrone Taylor RHB,,+521,20,4.00,8,1,1,85.3,245.0,1,1,12.5%,12.5%,50.0%,50.0%,62.5%,72.3,45.5%,36.4%,36.4%,91.7%,75.0%,37.5%,33.3%,37.5%,25.0%,62.5%,25.0%,12.5%,25.0%
Nico Hoerner RHB,,+1140,21,4.40,8,1,1,82.8,290.6,2,1,12.5%,12.5%,12.5%,37.5%,37.5%,68.7,-,35.7%,14.3%,100.0%,37.5%,25.0%,50.0%,12.5%,50.0%,25.0%,50.0%,25.0%,50.0%
Seiya Suzuki RHB,,+310,30,5.20,8,1,1,88.8,245.3,3,1,12.5%,-,25.0%,37.5%,62.5%,72.0,44.4%,66.7%,22.2%,100.0%,75.0%,25.0%,50.0%,50.0%,25.0%,50.0%,37.5%,12.5%,0.0%
Michael Busch LHB,,+477,27,5.00,8,1,1,89.6,338.0,4,2,12.5%,12.5%,12.5%,50.0%,12.5%,68.5,12.5%,87.5%,37.5%,88.9%,62.5%,62.5%,20.0%,-,37.5%,25.0%,37.5%,37.5%,14.3%
Pete Crow-Armstrong LHB,,+290,31,5.00,8,1,2,92.1,278.2,2,2,12.5%,-,37.5%,50.0%,50.0%,76.3,61.5%,23.1%,15.4%,100.0%,62.5%,37.5%,33.3%,25.0%,25.0%,50.0%,25.0%,25.0%,71.4%
Michael Conforto LHB,—,N/A,-,2.80,4,1,1,96.6,245.8,1,1,25.0%,-,-,50.0%,50.0%,72.3,50.0%,50.0%,16.7%,100.0%,50.0%,-,-,50.0%,25.0%,25.0%,75.0%,-,25.0%
Pedro Ramirez SHB,,+710,16,4.00,8,0,0,76.1,204.8,1,0,-,-,-,25.0%,-,71.4,16.7%,33.3%,16.7%,92.3%,12.5%,12.5%,0.0%,-,75.0%,62.5%,12.5%,25.0%,60.0%
Ian Happ SHB,—,N/A,25,3.40,8,0,0,87.0,256.1,1,0,-,-,25.0%,25.0%,12.5%,73.1,38.5%,38.5%,7.7%,100.0%,62.5%,50.0%,0.0%,12.5%,37.5%,50.0%,25.0%,25.0%,20.0%
Gabriel Arias RHB,—,N/A,15,2.40,8,0,0,82.0,290.8,2,1,-,-,12.5%,12.5%,37.5%,73.7,38.5%,23.1%,7.7%,100.0%,37.5%,25.0%,0.0%,12.5%,50.0%,25.0%,62.5%,12.5%,57.1%
Matt Shaw RHB,,+710,13,2.00,8,0,0,87.4,240.1,1,0,-,-,12.5%,37.5%,12.5%,70.9,-,23.5%,11.8%,100.0%,37.5%,25.0%,0.0%,12.5%,50.0%,25.0%,37.5%,37.5%,33.3%
