Matchup,NYY @ LAA
Pitcher,Reid Detmers
Pitcher Team,LAA
Opposing Team,NYY

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,155.0,625,0.214,0.273,0.347,0.133,1.07,17,0.99,7.0%,29.0%,27.8%,21.2%,14.2%,10.10,65.3%,7.9%,7.7%,37.4%,29.7%,11.7%,14.4%
vsLHB,40.2,169,0.230,0.280,0.329,0.099,1.16,4,0.89,7.1%,30.2%,24.3%,20.8%,14.7%,9.07,68.0%,8.4%,8.0%,42.5%,28.3%,6.2%,8.8%
vsRHB,113.2,456,0.208,0.270,0.354,0.146,1.05,13,1.03,7.0%,28.6%,29.2%,21.3%,14.1%,10.53,64.3%,7.7%,7.6%,35.4%,30.2%,13.6%,16.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jazz Chisholm Jr. LHB,,+630,15,4.00,8,1,2,90.5,311.1,2,2,12.5%,-,12.5%,37.5%,50.0%,70.5,-,50.0%,20.0%,100.0%,62.5%,25.0%,50.0%,37.5%,37.5%,25.0%,37.5%,37.5%,42.9%
Heliot Ramos RHB,,+450,10,2.60,8,1,1,99.4,334.1,3,2,25.0%,12.5%,12.5%,87.5%,25.0%,74.3,47.1%,41.2%,29.4%,100.0%,62.5%,62.5%,20.0%,-,37.5%,37.5%,25.0%,37.5%,20.0%
Ali Sanchez RHB,,+1060,6,1.60,8,1,1,78.0,266.9,2,1,12.5%,12.5%,12.5%,50.0%,25.0%,71.6,22.2%,44.4%,33.3%,81.8%,25.0%,25.0%,50.0%,-,50.0%,50.0%,12.5%,37.5%,60.0%
Ben Rice LHB,,+430,24,4.40,8,1,1,90.3,263.8,2,1,12.5%,-,-,62.5%,75.0%,72.1,8.3%,50.0%,33.3%,92.3%,87.5%,37.5%,33.3%,50.0%,12.5%,-,75.0%,25.0%,33.3%
Paul Goldschmidt RHB,,+450,19,3.80,8,0,0,88.0,289.8,4,1,12.5%,12.5%,12.5%,37.5%,50.0%,71.4,20.0%,33.3%,13.3%,93.8%,62.5%,50.0%,0.0%,12.5%,25.0%,12.5%,62.5%,25.0%,42.9%
Spencer Jones LHB,,+550,22,3.20,8,0,0,94.1,209.4,1,0,12.5%,-,12.5%,37.5%,50.0%,77.1,63.6%,36.4%,27.3%,78.6%,62.5%,12.5%,0.0%,50.0%,25.0%,25.0%,50.0%,25.0%,71.4%
Ryan McMahon LHB,—,N/A,15,3.00,8,0,1,83.9,261.2,2,1,12.5%,-,25.0%,50.0%,37.5%,74.8,54.5%,45.5%,9.1%,91.7%,50.0%,25.0%,0.0%,25.0%,25.0%,50.0%,12.5%,37.5%,28.6%
Amed Rosario RHB,,+650,17,3.20,8,0,1,88.2,322.9,2,1,12.5%,-,12.5%,37.5%,12.5%,75.7,66.7%,33.3%,25.0%,92.3%,37.5%,37.5%,0.0%,-,62.5%,62.5%,37.5%,-,75.0%
Cody Bellinger LHB,,+600,24,4.00,8,0,1,94.4,266.1,3,1,12.5%,-,50.0%,50.0%,25.0%,69.4,8.3%,66.7%,8.3%,92.3%,75.0%,50.0%,0.0%,25.0%,25.0%,50.0%,50.0%,-,16.7%
Trent Grisham LHB,,+480,25,4.20,8,0,0,89.2,293.7,2,1,12.5%,-,12.5%,37.5%,62.5%,71.1,12.5%,62.5%,25.0%,88.9%,75.0%,50.0%,0.0%,25.0%,25.0%,12.5%,87.5%,-,0.0%
Austin Wells LHB,—,N/A,24,2.80,8,0,0,84.6,173.3,1,0,-,-,25.0%,12.5%,25.0%,72.2,20.0%,30.0%,-,100.0%,37.5%,12.5%,0.0%,25.0%,-,25.0%,37.5%,37.5%,40.0%
Luis Garcia Jr. LHB,—,N/A,29,3.80,8,0,1,83.1,252.1,1,1,25.0%,12.5%,25.0%,25.0%,37.5%,72.6,31.2%,18.8%,12.5%,80.0%,37.5%,25.0%,0.0%,12.5%,37.5%,50.0%,37.5%,12.5%,71.4%
Jose Caballero RHB,,+900,11,3.80,8,0,0,78.3,177.1,0,0,-,-,37.5%,12.5%,37.5%,68.0,-,13.3%,6.7%,100.0%,50.0%,25.0%,0.0%,25.0%,25.0%,50.0%,25.0%,25.0%,71.4%
George Lombard Jr. RHB,—,N/A,1,3.40,3,0,1,84.1,414.8,1,1,33.3%,-,-,33.3%,33.3%,72.2,20.0%,20.0%,20.0%,100.0%,33.3%,33.3%,0.0%,-,66.7%,33.3%,66.7%,-,0.0%
