Matchup,PIT @ LAD
Pitcher,Tarik Skubal
Pitcher Team,LAD
Opposing Team,PIT

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,113.2,446,0.212,0.263,0.350,0.138,0.96,12,0.95,4.5%,31.9%,30.3%,24.2%,17.1%,10.69,68.9%,7.6%,7.3%,36.4%,25.9%,13.5%,16.1%
vsLHB,26.1,110,0.280,0.315,0.439,0.159,1.25,4,1.37,2.7%,30.8%,32.7%,25.7%,17.5%,12.30,78.4%,11.2%,5.6%,39.4%,12.7%,33.3%,19.7%
vsRHB,87.1,336,0.188,0.246,0.319,0.131,0.87,8,0.82,5.1%,32.2%,29.5%,23.6%,17.0%,10.20,65.8%,6.5%,7.9%,35.3%,30.2%,10.8%,14.9%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Rafael Flores RHB,,+583,3,3.40,10,1,2,89.9,308.3,2,2,10.0%,-,30.0%,40.0%,10.0%,74.9,50.0%,43.8%,25.0%,100.0%,40.0%,40.0%,25.0%,-,60.0%,70.0%,10.0%,20.0%,50.0%
Jake Mangum SHB,,+1400,16,3.20,10,1,1,85.5,281.6,3,1,10.0%,-,-,30.0%,30.0%,69.2,-,50.0%,14.3%,100.0%,50.0%,40.0%,25.0%,10.0%,40.0%,10.0%,30.0%,60.0%,50.0%
Brandon Lowe LHB,,+532,42,4.40,10,1,1,90.9,269.3,2,1,10.0%,10.0%,10.0%,50.0%,20.0%,74.6,41.7%,66.7%,25.0%,100.0%,40.0%,30.0%,33.3%,10.0%,50.0%,20.0%,50.0%,30.0%,44.4%
Spencer Horwitz LHB,—,N/A,26,4.80,10,1,1,92.9,253.6,1,1,10.0%,-,-,50.0%,10.0%,69.7,7.7%,69.2%,38.5%,92.9%,40.0%,20.0%,50.0%,20.0%,60.0%,20.0%,50.0%,30.0%,0.0%
Esmerlyn Valdez RHB,,+488,24,4.40,10,0,2,94.8,310.3,4,2,10.0%,10.0%,30.0%,50.0%,30.0%,75.3,52.6%,47.4%,21.1%,100.0%,70.0%,60.0%,0.0%,10.0%,30.0%,60.0%,10.0%,30.0%,28.6%
Oneil Cruz LHB,,+547,45,4.00,10,0,1,100.8,317.1,2,2,20.0%,10.0%,10.0%,80.0%,20.0%,77.3,71.4%,64.3%,57.1%,93.3%,20.0%,-,-,20.0%,70.0%,50.0%,40.0%,10.0%,71.4%
Bryan Reynolds SHB,,+529,22,4.40,10,0,1,98.2,280.2,1,1,20.0%,10.0%,20.0%,70.0%,40.0%,74.4,42.9%,64.3%,42.9%,100.0%,40.0%,10.0%,0.0%,30.0%,60.0%,60.0%,40.0%,-,55.6%
Jared Triolo RHB,,+1060,11,3.60,10,0,0,88.5,240.2,2,1,-,-,10.0%,40.0%,40.0%,70.5,7.7%,53.8%,23.1%,92.9%,50.0%,10.0%,0.0%,40.0%,50.0%,40.0%,40.0%,20.0%,40.0%
Henry Davis RHB,,+600,17,2.80,10,0,0,92.3,234.2,2,0,-,-,10.0%,30.0%,30.0%,74.7,56.2%,43.8%,12.5%,88.9%,40.0%,10.0%,0.0%,30.0%,30.0%,30.0%,50.0%,20.0%,75.0%
Nick Gonzales RHB,,+940,11,4.20,10,0,0,88.4,289.4,2,0,-,-,-,20.0%,50.0%,70.0,-,50.0%,6.2%,88.9%,60.0%,20.0%,0.0%,40.0%,40.0%,-,80.0%,20.0%,16.7%
Nick Yorke RHB,—,N/A,7,3.20,10,0,0,89.9,257.3,0,0,10.0%,10.0%,20.0%,50.0%,40.0%,74.7,50.0%,42.9%,28.6%,100.0%,40.0%,-,-,40.0%,60.0%,70.0%,20.0%,10.0%,37.5%
Billy Cook RHB,—,N/A,9,2.00,10,0,1,79.1,244.5,2,0,-,-,-,30.0%,10.0%,73.9,33.3%,40.0%,6.7%,88.2%,30.0%,20.0%,0.0%,10.0%,40.0%,40.0%,10.0%,50.0%,60.0%
Jacob Gonzalez LHB,—,N/A,14,2.80,7,0,0,92.0,340.2,3,3,14.3%,-,-,42.9%,57.1%,72.9,25.0%,33.3%,8.3%,100.0%,57.2%,28.6%,0.0%,28.6%,42.9%,28.6%,57.1%,14.3%,50.0%
