Matchup,CWS @ CLE
Pitcher,Parker Messick
Pitcher Team,CLE
Opposing Team,CWS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,172.1,685,0.207,0.263,0.340,0.133,1.03,16,0.84,6.9%,25.8%,26.0%,21.5%,12.4%,9.30,60.6%,6.9%,4.8%,32.2%,22.1%,15.8%,14.0%
vsLHB,44.1,187,0.249,0.305,0.399,0.150,1.26,5,1.02,7.0%,25.1%,23.5%,19.7%,12.3%,8.93,67.6%,8.4%,4.7%,31.0%,25.6%,15.2%,14.0%
vsRHB,127.1,498,0.192,0.247,0.318,0.126,0.96,11,0.78,6.8%,26.1%,26.9%,22.2%,12.4%,9.47,58.0%,6.4%,4.9%,32.6%,20.7%,16.2%,14.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Colson Montgomery LHB,,+471,24,4.00,8,2,2,94.7,266.4,4,3,37.5%,25.0%,37.5%,50.0%,37.5%,77.3,100.0%,38.5%,30.8%,92.9%,75.0%,37.5%,0.0%,37.5%,-,37.5%,25.0%,37.5%,16.7%
Chase Meidroth RHB,,+1120,24,4.40,8,2,2,87.9,322.1,2,2,25.0%,12.5%,25.0%,37.5%,37.5%,65.7,-,54.5%,27.3%,84.6%,50.0%,37.5%,66.7%,12.5%,50.0%,37.5%,37.5%,25.0%,40.0%
Tristan Peters LHB,—,N/A,5,4.20,8,1,1,84.7,322.6,4,2,12.5%,-,25.0%,50.0%,37.5%,71.0,11.1%,55.6%,22.2%,100.0%,62.5%,62.5%,20.0%,-,25.0%,50.0%,37.5%,12.5%,42.9%
Miguel Vargas RHB,,+514,19,4.80,8,1,2,97.8,294.5,3,2,25.0%,25.0%,37.5%,75.0%,37.5%,74.0,45.5%,63.6%,36.4%,100.0%,75.0%,50.0%,25.0%,25.0%,12.5%,37.5%,50.0%,12.5%,25.0%
Brenton Doyle RHB,,+1040,19,1.80,8,1,2,81.7,289.4,2,2,12.5%,-,-,25.0%,25.0%,73.8,30.8%,38.5%,15.4%,92.9%,62.5%,50.0%,25.0%,12.5%,25.0%,25.0%,50.0%,25.0%,85.7%
Jake Rogers RHB,,+760,24,2.20,8,1,1,91.8,345.3,3,3,25.0%,-,-,50.0%,37.5%,71.1,7.7%,53.8%,15.4%,100.0%,50.0%,37.5%,33.3%,12.5%,50.0%,12.5%,87.5%,-,60.0%
Edgar Quero SHB,,+1460,14,2.40,8,1,1,96.4,306.2,3,2,12.5%,12.5%,50.0%,75.0%,37.5%,70.1,11.1%,38.9%,22.2%,100.0%,62.5%,37.5%,33.3%,25.0%,37.5%,62.5%,25.0%,12.5%,40.0%
Sam Antonacci LHB,,+1410,12,3.60,8,0,0,77.5,234.0,0,0,-,-,-,25.0%,50.0%,65.7,-,36.4%,-,84.6%,50.0%,12.5%,0.0%,37.5%,50.0%,-,62.5%,37.5%,25.0%
Braden Montgomery SHB,,+1140,11,3.00,8,0,0,87.9,266.1,1,0,-,-,-,12.5%,12.5%,69.0,6.7%,40.0%,6.7%,100.0%,25.0%,12.5%,0.0%,12.5%,75.0%,62.5%,-,37.5%,25.0%
Randal Grichuk RHB,,+610,15,3.20,8,0,0,98.4,261.0,1,0,-,-,25.0%,75.0%,62.5%,76.5,70.0%,70.0%,50.0%,90.9%,87.5%,25.0%,0.0%,62.5%,12.5%,37.5%,12.5%,50.0%,40.0%
Munetaka Murakami LHB,,+432,26,4.00,8,0,1,98.3,302.4,3,1,12.5%,12.5%,62.5%,62.5%,50.0%,71.7,23.1%,53.8%,23.1%,100.0%,62.5%,37.5%,0.0%,25.0%,37.5%,75.0%,25.0%,-,33.3%
Andrew Benintendi LHB,—,N/A,12,2.80,8,0,0,89.9,283.0,1,1,12.5%,-,25.0%,37.5%,37.5%,70.2,-,55.6%,11.1%,81.8%,37.5%,12.5%,0.0%,25.0%,62.5%,62.5%,25.0%,12.5%,40.0%
Luisangel Acuna RHB,,+1650,11,3.20,8,0,0,87.5,249.2,1,0,-,-,12.5%,12.5%,50.0%,74.4,44.4%,44.4%,11.1%,100.0%,50.0%,12.5%,0.0%,37.5%,50.0%,62.5%,25.0%,12.5%,50.0%
Kyle Teel LHB,—,N/A,7,3.60,8,0,0,76.6,199.7,0,0,12.5%,-,25.0%,50.0%,37.5%,70.1,14.3%,28.6%,14.3%,100.0%,37.5%,-,-,37.5%,50.0%,50.0%,25.0%,25.0%,50.0%
