Split,vsRHB
Range,L10
Dates,="7/20/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
8:40 PM,Kyle Freeland,vs,39.1,176,5.24,0.325,0.411,1.55,0.314,0.639,10,2.29,108,20.9%,18.2%,19.4%,10.7%,7.32,6,3.4%,65.9%,7.8%,138,50.7%,21,15.2%,37.7%,19.2%,18.1%
9:40 PM,George Kirby,vs,27.0,121,2.21,0.322,0.354,1.59,0.148,0.470,2,0.67,54,24.3%,28.1%,21.1%,12.9%,11.33,6,5.0%,60.3%,7.1%,81,42.0%,9,11.1%,18.5%,13.3%,7.4%
7:15 PM,Bryce Elder,vs,18.0,86,7.10,0.321,0.407,1.83,0.256,0.577,6,3.00,45,20.7%,17.4%,17.6%,9.6%,7.50,8,9.3%,64.4%,6.8%,63,50.8%,6,9.5%,20.6%,46.2%,20.6%
7:10 PM,Cristopher Sanchez,vs,43.1,195,4.65,0.301,0.357,1.52,0.191,0.492,9,1.87,90,31.0%,22.1%,21.7%,16.1%,8.93,11,5.6%,60.0%,6.2%,140,50.7%,15,10.7%,21.4%,30.0%,17.1%
9:40 PM,Jeffrey Springs,@,32.2,151,8.55,0.301,0.432,1.65,0.382,0.684,15,4.13,93,24.3%,18.5%,15.1%,11.8%,7.71,13,8.6%,53.3%,7.6%,110,39.1%,16,14.5%,37.3%,29.3%,20.0%
7:15 PM,JP Sears,@,15.0,68,5.43,0.290,0.354,1.60,0.177,0.468,3,1.80,29,21.2%,16.2%,16.7%,9.3%,6.60,6,8.8%,52.9%,8.1%,51,45.1%,4,7.8%,37.3%,15.8%,15.7%
7:40 PM,Freddy Peralta,@,16.2,79,3.88,0.290,0.362,1.68,0.159,0.449,1,0.54,31,19.7%,19.0%,14.0%,9.5%,8.10,8,10.1%,63.3%,6.6%,54,33.3%,1,1.9%,11.1%,16.7%,18.5%
7:07 PM,Nick Martinez,@,26.1,108,3.59,0.279,0.302,1.18,0.125,0.404,2,0.68,42,15.1%,10.2%,12.9%,7.9%,3.76,2,1.9%,58.3%,7.4%,94,34.0%,6,6.4%,19.1%,11.1%,18.1%
10:10 PM,Jose Soriano,vs,19.1,89,2.89,0.269,0.330,1.55,0.115,0.385,1,0.47,30,35.1%,28.1%,17.9%,17.2%,11.64,9,10.1%,67.8%,6.8%,53,34.0%,4,7.5%,13.2%,14.3%,18.9%
8:05 PM,Jack Flaherty,@,21.1,91,3.10,0.259,0.316,1.22,0.200,0.459,3,1.27,39,29.1%,29.7%,18.8%,14.5%,11.39,4,4.4%,63.3%,6.9%,59,50.8%,5,8.5%,30.5%,11.1%,20.3%
8:40 PM,Andrew Alvarez,@,27.0,125,3.14,0.257,0.327,1.59,0.105,0.362,1,0.33,38,27.5%,26.4%,22.3%,12.1%,11.00,16,12.8%,51.2%,5.7%,74,43.2%,2,2.7%,13.5%,10.0%,14.9%
7:10 PM,Shane Baz,@,27.0,114,3.03,0.252,0.286,1.30,0.068,0.320,0,-,33,23.1%,14.0%,13.1%,11.9%,5.33,9,7.9%,66.7%,6.6%,88,45.5%,7,8.0%,21.6%,-,19.3%
7:05 PM,Braxton Ashcraft,@,23.1,97,2.89,0.250,0.282,1.16,0.109,0.359,2,0.77,33,20.9%,23.7%,21.7%,11.7%,8.87,4,4.1%,69.1%,6.5%,69,33.3%,2,2.9%,17.4%,16.7%,14.5%
7:05 PM,Ryan Weathers,vs,41.0,171,4.05,0.248,0.311,1.22,0.172,0.420,7,1.54,66,25.6%,25.7%,22.8%,11.7%,9.66,11,6.4%,53.8%,7.4%,114,41.2%,9,7.9%,20.2%,26.1%,21.1%
7:40 PM,Michael Wacha,vs,29.2,119,4.04,0.248,0.319,1.18,0.193,0.440,3,0.91,48,20.1%,16.0%,14.6%,9.3%,5.76,8,6.7%,63.0%,8.0%,91,38.5%,4,4.4%,22.0%,10.0%,16.5%
