Matchup,LAD @ ARI
Pitcher,Brandon Pfaadt
Pitcher Team,ARI
Opposing Team,LAD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,78.2,333,0.253,0.307,0.391,0.138,1.26,8,0.92,6.6%,20.1%,15.6%,16.4%,9.8%,5.95,67.3%,7.9%,8.2%,36.5%,21.6%,14.5%,12.9%
vsLHB,42.2,182,0.281,0.337,0.455,0.174,1.36,7,1.48,6.0%,19.9%,15.4%,16.7%,9.8%,5.91,65.4%,6.9%,7.7%,34.5%,21.1%,23.3%,14.1%
vsRHB,36.0,151,0.219,0.271,0.314,0.095,1.14,1,0.25,7.3%,20.4%,15.9%,16.0%,9.8%,6.00,69.5%,9.2%,8.8%,38.9%,22.1%,4.0%,11.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Teoscar Hernandez RHB,,+600,18,3.20,10,1,1,89.5,225.8,2,1,10.0%,-,10.0%,30.0%,10.0%,69.7,-,46.2%,-,100.0%,20.0%,20.0%,50.0%,-,60.0%,50.0%,30.0%,20.0%,22.2%
Kyle Tucker LHB,,+630,18,3.80,10,1,1,90.7,282.2,1,1,-,-,20.0%,50.0%,20.0%,72.7,33.3%,46.7%,20.0%,88.2%,60.0%,40.0%,25.0%,20.0%,40.0%,40.0%,30.0%,30.0%,33.3%
Shohei Ohtani LHB,,+262,24,4.40,10,0,0,90.0,243.9,2,0,10.0%,-,10.0%,40.0%,50.0%,76.0,68.8%,37.5%,25.0%,84.2%,60.0%,20.0%,0.0%,40.0%,30.0%,40.0%,40.0%,20.0%,40.0%
Max Muncy LHB,,+373,22,3.80,10,0,0,90.6,237.2,3,0,10.0%,10.0%,20.0%,40.0%,30.0%,72.1,18.8%,43.8%,6.2%,84.2%,40.0%,20.0%,0.0%,20.0%,40.0%,60.0%,-,40.0%,55.6%
Freddie Freeman LHB,,+568,23,3.60,10,0,0,90.7,242.4,1,0,-,-,-,50.0%,40.0%,69.7,7.1%,50.0%,14.3%,93.3%,30.0%,-,-,30.0%,60.0%,30.0%,60.0%,10.0%,20.0%
Mookie Betts RHB,,+600,10,4.00,10,0,0,93.5,270.8,3,0,-,-,20.0%,50.0%,50.0%,71.4,23.1%,53.8%,7.7%,92.9%,80.0%,30.0%,0.0%,50.0%,20.0%,30.0%,40.0%,30.0%,33.3%
Alex Call RHB,—,N/A,17,1.00,10,0,0,82.5,213.5,0,0,-,-,10.0%,10.0%,20.0%,66.0,-,53.8%,-,92.9%,40.0%,20.0%,0.0%,20.0%,50.0%,30.0%,60.0%,10.0%,10.0%
Miguel Rojas RHB,—,N/A,18,2.60,10,0,0,79.9,278.3,2,1,10.0%,-,-,30.0%,30.0%,72.2,10.0%,30.0%,20.0%,100.0%,50.0%,30.0%,0.0%,20.0%,40.0%,30.0%,70.0%,-,33.3%
Tommy Edman SHB,,+870,12,4.00,10,0,1,88.1,280.3,1,1,-,-,10.0%,20.0%,10.0%,70.2,10.0%,60.0%,-,100.0%,50.0%,40.0%,0.0%,10.0%,50.0%,40.0%,40.0%,20.0%,11.1%
Hunter Feduccia LHB,—,N/A,15,2.60,10,0,0,75.3,288.1,2,1,-,-,30.0%,20.0%,30.0%,71.7,33.3%,33.3%,-,85.7%,50.0%,20.0%,0.0%,30.0%,40.0%,60.0%,40.0%,-,44.4%
Andy Pages RHB,,+520,25,4.20,10,0,0,88.7,226.9,1,0,-,-,-,20.0%,20.0%,72.0,12.0%,32.0%,4.0%,92.6%,10.0%,10.0%,0.0%,-,80.0%,50.0%,20.0%,30.0%,0.0%
Enrique Hernandez RHB,—,N/A,-,2.00,3,0,0,93.0,351.7,1,1,-,-,-,33.3%,-,72.1,33.3%,100.0%,33.3%,100.0%,33.3%,33.3%,0.0%,-,66.7%,33.3%,33.3%,33.3%,50.0%
Ben Rortvedt LHB,,+1100,-,2.00,2,0,0,89.1,-,0,0,-,-,-,-,-,69.5,-,100.0%,-,100.0%,-,-,-,-,100.0%,50.0%,50.0%,-,0.0%
