Matchup,TEX @ MIA
Pitcher,Jose Corniell
Pitcher Team,TEX
Opposing Team,MIA

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Owen Caissie LHB,,+307,41,22,3.60,2,2,0.286,0.273,0.667,0.381,0.387,-,36.4%,27.3%,20.0%,86.1,273.4,4,3,18.8%,6.2%,25.0%,43.8%,25.0%,75.8,65.6%,28.1%,12.5%,97.0%,43.8%,28.6%,6.2%,31.2%,37.5%,50.0%,12.5%,38.5%
Heriberto Hernandez RHB,,+325,-,34,4.00,1,3,0.250,0.294,0.406,0.156,0.306,5.9%,50.0%,35.3%,24.2%,97.1,283.4,5,4,5.0%,5.0%,30.0%,70.0%,50.0%,74.8,51.0%,37.3%,21.6%,82.3%,35.0%,14.3%,30.0%,35.0%,50.0%,45.0%,5.0%,44.1%
Kyle Stowers LHB,,+177,40,21,4.20,1,1,0.278,0.381,0.500,0.222,0.380,14.3%,29.4%,38.1%,13.7%,89.2,247.6,2,1,10.0%,10.0%,10.0%,60.0%,20.0%,75.8,57.1%,21.4%,10.7%,87.5%,20.0%,50.0%,10.0%,50.0%,50.0%,30.0%,20.0%,50.0%
Joe Mack LHB,,+329,27,10,3.40,1,1,0.444,0.500,0.889,0.444,0.580,10.0%,16.7%,10.0%,7.5%,92.5,266.3,2,2,12.5%,-,25.0%,50.0%,50.0%,76.3,76.2%,14.3%,14.3%,87.5%,25.0%,50.0%,37.5%,25.0%,37.5%,50.0%,12.5%,45.5%
Griffin Conine LHB,,+273,32,10,3.00,1,1,0.222,0.300,0.667,0.444,0.402,10.0%,45.0%,40.0%,20.5%,73.9,285.2,1,1,20.0%,20.0%,40.0%,40.0%,40.0%,74.9,44.4%,11.1%,5.6%,90.0%,20.0%,100.0%,20.0%,60.0%,80.0%,-,20.0%,40.0%
Otto Lopez RHB,,+380,-,40,4.20,0,0,0.314,0.400,0.371,0.057,0.345,12.5%,24.2%,5.0%,9.9%,86.5,224.5,4,1,3.0%,-,6.1%,48.5%,27.3%,72.0,28.8%,32.7%,19.2%,89.7%,15.2%,0.0%,21.2%,54.5%,33.3%,36.4%,30.3%,17.5%
Javier Sanoja RHB,—,N/A,-,29,4.00,0,0,0.148,0.172,0.222,0.074,0.171,3.4%,7.1%,-,3.9%,81.9,236.8,4,2,-,-,17.9%,21.4%,28.6%,69.1,5.3%,36.8%,10.5%,90.5%,17.9%,0.0%,25.0%,39.3%,50.0%,35.7%,14.3%,34.5%
Connor Norby RHB,,+364,-,26,2.60,0,3,0.208,0.269,0.250,0.042,0.236,7.7%,43.1%,34.6%,25.6%,89.2,271.2,5,2,6.7%,-,26.7%,46.7%,13.3%,71.0,6.7%,20.0%,6.7%,90.0%,60.0%,0.0%,6.7%,26.7%,33.3%,26.7%,40.0%,53.8%
Leo Jimenez RHB,—,N/A,-,26,3.00,0,0,0.091,0.231,0.091,-,0.174,7.7%,37.0%,26.9%,16.3%,92.5,293.8,2,1,-,-,-,42.9%,14.3%,71.2,11.4%,22.9%,11.4%,83.3%,21.4%,0.0%,7.1%,71.4%,28.6%,64.3%,7.1%,15.4%
Jakob Marsee LHB,,+375,24,20,4.40,0,0,0.263,0.300,0.368,0.105,0.293,5.0%,14.3%,25.0%,6.6%,79.2,207.5,0,0,-,-,21.4%,42.9%,35.7%,68.6,3.4%,20.7%,6.9%,87.9%,7.1%,0.0%,42.9%,21.4%,28.6%,28.6%,42.9%,19.0%
Esteury Ruiz RHB,—,N/A,-,17,3.40,0,0,0.286,0.412,0.429,0.143,0.377,5.9%,20.5%,23.5%,10.7%,88.0,244.8,3,0,-,-,50.0%,30.0%,80.0%,70.3,8.6%,20.0%,2.9%,89.7%,10.0%,0.0%,70.0%,10.0%,60.0%,10.0%,30.0%,16.7%
Xavier Edwards SHB,,+600,24,14,4.20,0,0,0.273,0.357,0.273,-,0.283,14.3%,24.0%,14.3%,10.7%,83.5,259.0,1,0,-,-,-,20.0%,30.0%,67.8,4.5%,22.7%,4.5%,91.7%,20.0%,0.0%,10.0%,70.0%,40.0%,40.0%,20.0%,20.0%
