Matchup,ATH @ TEX
Pitcher,Cody Bradford
Pitcher Team,TEX
Opposing Team,ATH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,26.1,114,0.321,0.346,0.434,0.113,1.52,1,0.34,5.3%,19.0%,11.4%,11.6%,9.4%,4.44,70.2%,7.9%,9.6%,39.4%,33.0%,3.2%,22.3%
vsLHB,8.0,44,0.436,0.463,0.590,0.154,2.62,1,1.12,9.1%,6.7%,4.5%,6.2%,2.6%,2.25,72.7%,9.3%,7.9%,47.4%,36.8%,7.1%,21.1%
vsRHB,17.2,70,0.254,0.274,0.343,0.090,1.08,0,-,2.9%,24.3%,15.7%,13.8%,13.3%,5.60,68.6%,7.1%,10.7%,33.9%,30.4%,-,23.2%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Brian Serven RHB,,+391,16,3.40,8,1,2,81.6,296.3,4,1,12.5%,12.5%,25.0%,12.5%,37.5%,70.2,6.2%,31.2%,6.2%,100.0%,75.0%,50.0%,25.0%,25.0%,25.0%,50.0%,25.0%,25.0%,60.0%
Lawrence Butler LHB,,+590,36,4.40,8,1,1,94.0,351.2,2,1,12.5%,12.5%,12.5%,75.0%,25.0%,74.1,50.0%,70.0%,40.0%,90.9%,25.0%,12.5%,100.0%,12.5%,75.0%,25.0%,50.0%,25.0%,33.3%
Max Muncy RHB,,+515,22,3.40,8,1,1,90.1,238.1,2,1,12.5%,-,25.0%,25.0%,37.5%,74.1,57.1%,35.7%,7.1%,87.5%,50.0%,25.0%,50.0%,25.0%,25.0%,37.5%,37.5%,25.0%,42.9%
Henry Bolte RHB,,+590,19,5.00,8,0,0,89.8,267.7,1,1,-,-,12.5%,25.0%,50.0%,77.0,72.7%,36.4%,18.2%,84.6%,50.0%,12.5%,0.0%,37.5%,50.0%,37.5%,50.0%,12.5%,33.3%
Carlos Cortes LHB,—,N/A,8,3.20,8,0,0,84.0,207.8,0,0,-,-,12.5%,25.0%,25.0%,70.0,-,33.3%,11.1%,90.0%,37.5%,12.5%,0.0%,25.0%,50.0%,62.5%,-,37.5%,0.0%
Jeff McNeil LHB,,+1160,8,4.80,8,0,0,85.2,248.6,0,0,-,-,25.0%,12.5%,37.5%,68.7,-,62.5%,-,100.0%,75.0%,37.5%,0.0%,37.5%,25.0%,37.5%,50.0%,12.5%,100.0%
Tommy White RHB,,+740,7,3.80,8,0,0,92.8,289.5,2,0,12.5%,12.5%,25.0%,50.0%,50.0%,69.7,17.6%,35.3%,17.6%,89.5%,62.5%,12.5%,0.0%,50.0%,37.5%,50.0%,50.0%,-,50.0%
Denzel Clarke RHB,,+920,12,2.20,8,0,0,83.1,-,0,0,-,-,-,50.0%,-,75.5,72.7%,27.3%,9.1%,84.6%,-,-,-,-,87.5%,50.0%,12.5%,37.5%,40.0%
Jonah Heim SHB,,+584,22,3.40,8,0,0,85.7,267.3,2,1,-,-,-,37.5%,50.0%,69.4,-,50.0%,10.0%,90.9%,62.5%,25.0%,0.0%,37.5%,37.5%,25.0%,50.0%,25.0%,50.0%
Alika Williams RHB,,+1240,13,3.20,8,0,0,81.7,220.9,0,0,-,-,-,12.5%,37.5%,68.9,-,23.1%,-,92.9%,50.0%,12.5%,0.0%,37.5%,37.5%,25.0%,25.0%,50.0%,50.0%
Zack Gelof RHB,,+530,20,4.40,8,0,0,93.2,302.6,3,2,12.5%,-,12.5%,62.5%,12.5%,74.0,46.2%,46.2%,23.1%,100.0%,75.0%,75.0%,0.0%,-,25.0%,37.5%,62.5%,-,25.0%
Darell Hernaiz RHB,,+1200,7,3.20,8,0,0,81.1,251.7,2,1,-,-,-,25.0%,62.5%,69.5,6.2%,31.2%,-,100.0%,75.0%,12.5%,0.0%,62.5%,25.0%,12.5%,62.5%,25.0%,57.1%
Donovan Walton LHB,—,N/A,12,2.80,5,0,0,64.2,154.4,0,0,-,-,-,20.0%,-,65.6,-,40.0%,20.0%,71.4%,20.0%,20.0%,0.0%,-,20.0%,-,40.0%,60.0%,100.0%
Michael Stefanic RHB,,+825,-,2.60,4,0,0,89.4,228.9,0,0,-,-,-,-,25.0%,60.4,-,66.7%,-,100.0%,25.0%,-,-,25.0%,75.0%,-,25.0%,75.0%,50.0%
