Matchup,BOS @ MIA
Pitcher,Tyler Phillips
Pitcher Team,MIA
Opposing Team,BOS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,100.2,433,0.247,0.315,0.394,0.147,1.37,13,1.16,9.7%,25.7%,18.2%,19.0%,11.8%,7.06,61.2%,7.7%,8.1%,44.3%,27.5%,11.8%,13.9%
vsLHB,53.0,240,0.268,0.334,0.413,0.146,1.57,6,1.02,10.8%,25.9%,17.9%,18.3%,11.4%,7.30,59.7%,8.5%,7.6%,47.6%,25.3%,9.3%,14.1%
vsRHB,47.0,193,0.223,0.292,0.371,0.149,1.17,7,1.34,8.3%,25.4%,18.7%,20.0%,12.3%,6.89,63.2%,6.7%,8.6%,40.3%,30.2%,14.3%,13.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Mickey Gasper SHB,,+1050,44,3.20,10,2,2,96.2,305.5,3,2,30.0%,10.0%,20.0%,70.0%,50.0%,74.4,60.0%,70.0%,50.0%,90.9%,50.0%,30.0%,66.7%,20.0%,50.0%,60.0%,40.0%,-,57.1%
Willson Contreras RHB,,+520,31,4.40,10,1,1,84.4,225.1,1,0,-,-,30.0%,30.0%,30.0%,76.7,58.3%,41.7%,25.0%,92.3%,50.0%,30.0%,33.3%,20.0%,40.0%,70.0%,10.0%,20.0%,25.0%
Adley Rutschman SHB,,+875,22,3.00,10,1,1,91.8,336.9,4,3,10.0%,10.0%,10.0%,50.0%,30.0%,69.6,5.3%,42.1%,15.8%,90.5%,60.0%,60.0%,16.7%,-,40.0%,30.0%,40.0%,30.0%,22.2%
Nick Sogard SHB,,+1350,33,4.80,10,1,1,86.4,258.0,2,1,-,-,20.0%,20.0%,20.0%,68.0,-,47.1%,5.9%,94.4%,50.0%,30.0%,33.3%,20.0%,50.0%,50.0%,40.0%,10.0%,33.3%
Jarren Duran LHB,,+725,24,3.20,10,1,1,89.9,258.8,2,1,-,-,20.0%,40.0%,40.0%,74.7,52.9%,35.3%,17.6%,100.0%,70.0%,30.0%,33.3%,40.0%,20.0%,20.0%,60.0%,20.0%,12.5%
Caleb Durbin RHB,,+1100,12,4.20,10,1,1,78.7,217.6,1,1,10.0%,10.0%,50.0%,20.0%,40.0%,69.4,-,30.0%,10.0%,83.3%,60.0%,30.0%,33.3%,30.0%,30.0%,60.0%,30.0%,10.0%,33.3%
Connor Wong RHB,—,N/A,15,3.20,10,0,0,77.6,241.9,1,0,-,-,10.0%,-,20.0%,73.9,50.0%,16.7%,-,92.3%,30.0%,30.0%,0.0%,-,60.0%,30.0%,30.0%,40.0%,20.0%
Andruw Monasterio RHB,,+1050,15,4.00,10,0,1,83.9,238.7,2,1,-,-,10.0%,10.0%,30.0%,67.4,-,40.0%,-,100.0%,40.0%,10.0%,0.0%,30.0%,40.0%,30.0%,30.0%,40.0%,0.0%
Eli White RHB,—,N/A,19,2.60,10,0,0,82.3,273.1,3,1,-,-,-,20.0%,30.0%,72.9,29.4%,23.5%,11.8%,94.4%,50.0%,20.0%,0.0%,30.0%,50.0%,20.0%,50.0%,30.0%,16.7%
Anthony Seigler SHB,—,N/A,18,3.20,10,0,1,85.4,224.7,2,1,-,-,30.0%,40.0%,50.0%,66.4,-,57.1%,-,82.4%,50.0%,20.0%,0.0%,30.0%,20.0%,40.0%,20.0%,40.0%,50.0%
Wilyer Abreu LHB,,+450,25,4.60,10,0,1,96.0,276.2,3,1,10.0%,10.0%,40.0%,60.0%,30.0%,74.8,50.0%,50.0%,28.6%,93.3%,50.0%,40.0%,0.0%,10.0%,40.0%,60.0%,30.0%,10.0%,22.2%
Ceddanne Rafaela RHB,,+880,27,4.80,10,0,0,86.8,170.4,0,0,-,-,10.0%,30.0%,20.0%,69.6,-,28.6%,7.1%,77.8%,30.0%,20.0%,0.0%,10.0%,60.0%,10.0%,50.0%,40.0%,75.0%
Jahmai Jones RHB,—,N/A,6,1.40,4,0,0,84.6,259.8,1,0,-,-,-,25.0%,25.0%,76.4,50.0%,50.0%,25.0%,66.7%,25.0%,-,-,25.0%,50.0%,25.0%,50.0%,25.0%,100.0%
