Matchup,COL @ MIL
Pitcher,Shane Drohan
Pitcher Team,MIL
Opposing Team,COL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,76.0,317,0.238,0.289,0.366,0.128,1.18,6,0.71,6.6%,27.7%,24.0%,21.8%,13.7%,9.00,68.1%,7.5%,8.8%,36.9%,27.6%,8.3%,12.4%
vsLHB,24.1,101,0.245,0.280,0.351,0.106,1.11,0,-,4.0%,31.6%,22.8%,22.8%,15.8%,8.51,70.3%,8.5%,9.7%,33.3%,29.2%,-,8.3%
vsRHB,51.0,216,0.235,0.294,0.372,0.138,1.24,6,1.06,7.9%,26.0%,24.5%,21.5%,12.8%,9.35,67.1%,7.1%,8.3%,38.6%,26.9%,12.8%,14.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Hunter Goodman RHB,,+286,38,4.20,10,2,2,100.7,307.1,5,2,30.0%,20.0%,40.0%,70.0%,60.0%,75.5,52.9%,47.1%,41.2%,94.4%,80.0%,40.0%,50.0%,40.0%,20.0%,40.0%,30.0%,30.0%,50.0%
TJ Rumfield LHB,,+900,16,4.20,10,1,1,84.0,336.2,4,1,10.0%,10.0%,20.0%,20.0%,30.0%,67.7,7.7%,30.8%,7.7%,81.2%,50.0%,40.0%,25.0%,10.0%,50.0%,60.0%,30.0%,10.0%,20.0%
Ezequiel Tovar RHB,,+830,17,3.40,10,1,1,88.1,279.9,3,1,10.0%,10.0%,30.0%,40.0%,60.0%,72.5,22.2%,33.3%,16.7%,94.7%,60.0%,40.0%,25.0%,20.0%,40.0%,40.0%,30.0%,30.0%,60.0%
Cole Carrigg SHB,,+600,23,3.80,10,0,0,85.7,249.5,0,0,-,-,30.0%,10.0%,50.0%,74.0,41.2%,11.8%,5.9%,100.0%,80.0%,30.0%,0.0%,50.0%,20.0%,40.0%,30.0%,30.0%,33.3%
Kyle Karros RHB,,+640,24,4.00,10,0,1,88.0,271.3,3,1,10.0%,10.0%,20.0%,30.0%,40.0%,69.9,7.1%,35.7%,14.3%,93.3%,70.0%,30.0%,0.0%,40.0%,20.0%,20.0%,40.0%,40.0%,75.0%
Willi Castro SHB,,+750,22,4.20,10,0,1,79.7,223.3,3,1,10.0%,-,20.0%,20.0%,30.0%,75.3,65.0%,15.0%,5.0%,95.2%,50.0%,40.0%,0.0%,10.0%,30.0%,30.0%,20.0%,50.0%,37.5%
Jake McCarthy LHB,,+1000,15,4.60,10,0,0,75.8,259.1,1,0,-,-,30.0%,30.0%,80.0%,70.7,33.3%,26.7%,13.3%,88.2%,50.0%,-,-,50.0%,30.0%,40.0%,40.0%,20.0%,60.0%
Brett Sullivan LHB,—,N/A,6,2.80,10,0,0,85.5,169.8,1,0,-,-,10.0%,40.0%,20.0%,67.1,9.1%,36.4%,-,84.6%,20.0%,-,-,20.0%,60.0%,50.0%,20.0%,30.0%,66.7%
Mickey Moniak LHB,—,N/A,7,4.00,10,0,0,85.7,199.8,0,0,-,-,10.0%,60.0%,20.0%,74.0,38.5%,46.2%,30.8%,92.9%,50.0%,30.0%,0.0%,20.0%,50.0%,40.0%,50.0%,10.0%,16.7%
Tyler Freeman RHB,,+1100,29,4.00,10,0,0,97.6,313.6,4,2,10.0%,-,-,70.0%,20.0%,70.4,22.2%,50.0%,27.8%,100.0%,50.0%,40.0%,0.0%,10.0%,50.0%,10.0%,60.0%,30.0%,50.0%
Troy Johnston LHB,—,N/A,14,3.60,10,0,0,93.4,245.7,1,1,-,-,10.0%,60.0%,10.0%,71.8,6.7%,53.3%,33.3%,83.3%,50.0%,30.0%,0.0%,20.0%,40.0%,40.0%,40.0%,20.0%,88.9%
Braxton Fulford RHB,,+740,11,2.20,10,0,0,90.1,260.2,2,1,20.0%,-,-,40.0%,20.0%,72.3,25.0%,37.5%,25.0%,100.0%,50.0%,40.0%,0.0%,10.0%,50.0%,30.0%,30.0%,40.0%,28.6%
Edouard Julien LHB,—,N/A,5,3.40,8,0,1,92.5,258.5,2,1,-,-,25.0%,75.0%,37.5%,68.2,-,62.5%,25.0%,100.0%,50.0%,25.0%,0.0%,25.0%,50.0%,37.5%,25.0%,37.5%,25.0%
