Matchup,MIL @ ATH
Pitcher,J.T. Ginn
Pitcher Team,ATH
Opposing Team,MIL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,65.2,262,0.191,0.272,0.317,0.126,1.08,7,0.96,10.3%,27.0%,22.9%,22.7%,12.2%,8.22,55.3%,6.8%,6.4%,36.3%,24.0%,14.6%,15.8%
vsLHB,35.1,153,0.220,0.310,0.371,0.152,1.36,5,1.27,12.4%,27.0%,20.9%,20.8%,12.4%,8.15,51.0%,6.2%,6.0%,38.0%,22.0%,18.2%,19.0%
vsRHB,30.0,109,0.153,0.217,0.245,0.092,0.77,2,0.60,7.3%,26.9%,25.7%,25.5%,12.0%,8.40,61.3%,7.7%,7.0%,33.8%,26.8%,10.5%,11.3%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jake Bauers LHB,,+290,15,30,4.20,4,4,0.333,0.467,0.917,0.583,0.554,20.0%,23.2%,16.7%,9.6%,96.9,306.6,8,3,26.3%,-,10.5%,68.4%,47.4%,77.7,84.3%,25.5%,21.6%,92.7%,31.6%,66.7%,31.6%,36.8%,36.8%,36.8%,26.3%,25.0%
David Hamilton LHB,,+710,16,28,3.80,3,3,0.320,0.393,0.680,0.360,0.453,10.7%,26.1%,14.3%,10.3%,90.3,305.4,10,4,9.5%,-,9.5%,47.6%,33.3%,71.2,9.3%,39.5%,14.0%,93.5%,57.1%,25.0%,19.0%,14.3%,19.0%,38.1%,42.9%,20.0%
Brice Turang LHB,,+430,21,31,5.00,2,4,0.308,0.419,0.692,0.385,0.460,16.1%,20.0%,22.6%,8.3%,89.6,321.3,5,3,10.5%,-,-,52.6%,31.6%,68.5,4.2%,27.1%,12.5%,88.9%,31.6%,33.3%,21.1%,47.4%,21.1%,31.6%,47.4%,35.5%
Jackson Chourio RHB,,+280,34,16,5.60,1,1,0.385,0.500,0.692,0.308,0.499,18.8%,20.7%,18.8%,7.5%,92.2,305.2,1,1,10.0%,-,-,50.0%,20.0%,76.5,69.2%,15.4%,15.4%,92.9%,30.0%,33.3%,10.0%,60.0%,20.0%,50.0%,30.0%,39.3%
Gary Sanchez RHB,—,N/A,21,10,2.40,1,2,0.375,0.500,0.875,0.500,0.563,10.0%,27.3%,20.0%,8.1%,97.2,373.3,3,2,16.7%,16.7%,33.3%,66.7%,33.3%,72.6,22.2%,55.6%,33.3%,81.8%,33.3%,50.0%,16.7%,50.0%,66.7%,33.3%,-,23.5%
Christian Yelich LHB,,+391,24,33,5.60,0,2,0.286,0.394,0.321,0.036,0.328,12.1%,37.5%,36.4%,15.4%,89.9,267.0,3,1,6.2%,-,6.2%,50.0%,50.0%,73.2,33.3%,12.5%,12.5%,90.6%,18.8%,0.0%,37.5%,43.8%,25.0%,43.8%,31.2%,12.9%
Luis Rengifo SHB,,+650,17,27,4.40,0,0,0.130,0.259,0.130,-,0.195,14.8%,22.7%,3.7%,10.6%,81.0,256.5,2,0,-,-,4.5%,18.2%,9.1%,69.9,10.5%,36.8%,2.6%,97.4%,13.6%,0.0%,9.1%,63.6%,22.7%,50.0%,27.3%,34.8%
Garrett Mitchell LHB,,+470,27,26,4.00,0,3,0.318,0.423,0.591,0.273,0.426,15.4%,34.8%,26.9%,15.8%,96.1,343.1,5,3,20.0%,-,-,53.3%,40.0%,75.6,53.7%,26.8%,17.1%,95.3%,26.7%,0.0%,20.0%,53.3%,26.7%,26.7%,46.7%,27.3%
William Contreras RHB,,+340,16,22,4.80,0,0,0.150,0.182,0.150,-,0.151,4.5%,15.2%,13.6%,10.2%,85.3,238.2,2,2,-,-,5.6%,27.8%,11.1%,73.9,32.1%,28.6%,10.7%,87.5%,33.3%,0.0%,5.6%,50.0%,33.3%,50.0%,16.7%,70.0%
Sal Frelick LHB,,+820,16,22,3.60,0,0,0.333,0.455,0.444,0.111,0.395,18.2%,5.7%,9.1%,2.0%,87.4,235.8,3,2,-,-,6.2%,31.2%,37.5%,68.3,3.2%,35.5%,16.1%,91.2%,12.5%,0.0%,25.0%,50.0%,43.8%,31.2%,25.0%,18.5%
Joey Ortiz RHB,—,N/A,12,14,3.20,0,0,0.250,0.357,0.333,0.083,0.311,14.3%,27.8%,-,11.4%,89.7,256.4,1,0,-,-,-,41.7%,33.3%,73.8,43.8%,37.5%,18.8%,100.0%,16.7%,0.0%,33.3%,50.0%,41.7%,25.0%,33.3%,40.0%
Blake Perkins SHB,—,N/A,12,13,1.80,0,1,0.091,0.231,0.091,-,0.174,7.7%,38.9%,23.1%,12.5%,80.7,254.3,1,1,-,-,12.5%,50.0%,-,70.1,7.1%,28.6%,7.1%,93.3%,12.5%,0.0%,-,62.5%,50.0%,37.5%,12.5%,12.5%
Andrew Vaughn RHB,—,N/A,13,13,3.80,0,2,0.615,0.615,0.692,0.077,0.577,-,19.2%,-,8.5%,95.4,274.8,3,3,-,-,30.8%,76.9%,30.8%,70.5,4.0%,44.0%,28.0%,100.0%,23.1%,0.0%,30.8%,38.5%,38.5%,30.8%,30.8%,22.7%
