Matchup,NYY @ CHC
Pitcher,Shota Imanaga
Pitcher Team,CHC
Opposing Team,NYY

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,121.0,487,0.229,0.299,0.419,0.189,1.10,22,1.64,6.0%,28.7%,23.2%,19.6%,14.7%,8.40,59.6%,5.7%,9.4%,35.7%,30.4%,19.2%,19.3%
vsLHB,33.0,132,0.198,0.293,0.421,0.223,1.06,7,1.91,8.3%,29.9%,28.0%,26.8%,14.4%,10.09,59.1%,6.8%,11.9%,38.1%,33.3%,25.0%,19.0%
vsRHB,86.2,355,0.240,0.302,0.417,0.177,1.13,15,1.56,5.1%,28.3%,21.4%,17.3%,14.9%,7.89,59.8%,5.3%,8.5%,34.9%,29.5%,17.1%,19.4%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Trent Grisham LHB,—,N/A,18,3.80,10,0,0,86.8,294.6,3,2,-,-,-,60.0%,40.0%,71.4,-,63.6%,27.3%,78.6%,50.0%,30.0%,0.0%,20.0%,50.0%,20.0%,60.0%,20.0%,25.0%
Ben Rice LHB,—,N/A,26,5.00,10,2,2,95.8,286.3,2,2,20.0%,10.0%,20.0%,70.0%,70.0%,71.9,5.3%,47.4%,26.3%,100.0%,60.0%,20.0%,100.0%,40.0%,40.0%,40.0%,50.0%,10.0%,33.3%
Spencer Jones LHB,—,N/A,7,2.40,3,0,0,97.4,257.2,1,0,33.3%,-,-,66.7%,33.3%,79.9,100.0%,50.0%,25.0%,100.0%,66.6%,33.3%,0.0%,33.3%,-,-,66.7%,33.3%,50.0%
Jazz Chisholm Jr. LHB,—,N/A,13,4.40,10,1,1,89.6,299.0,5,3,10.0%,-,20.0%,30.0%,30.0%,71.7,23.1%,53.8%,23.1%,100.0%,60.0%,40.0%,25.0%,20.0%,10.0%,30.0%,50.0%,20.0%,66.7%
Ali Sanchez RHB,—,N/A,9,2.40,8,1,1,74.2,206.5,1,1,12.5%,12.5%,12.5%,25.0%,62.5%,69.6,-,33.3%,22.2%,90.0%,62.5%,25.0%,50.0%,37.5%,12.5%,25.0%,37.5%,37.5%,75.0%
Paul Goldschmidt RHB,—,N/A,24,5.00,10,2,2,88.1,269.6,3,2,10.0%,-,30.0%,30.0%,40.0%,72.5,20.0%,50.0%,20.0%,100.0%,80.0%,70.0%,28.6%,10.0%,10.0%,30.0%,30.0%,40.0%,25.0%
Anthony Volpe RHB,—,N/A,11,3.60,10,0,0,83.9,264.2,1,1,10.0%,-,-,30.0%,50.0%,72.3,26.7%,33.3%,20.0%,88.2%,40.0%,10.0%,0.0%,30.0%,50.0%,10.0%,60.0%,30.0%,83.3%
Ryan McMahon LHB,—,N/A,11,2.80,10,0,1,90.8,264.1,2,1,10.0%,-,-,40.0%,20.0%,73.3,25.0%,43.8%,18.8%,94.1%,70.0%,50.0%,0.0%,20.0%,30.0%,30.0%,20.0%,50.0%,37.5%
Amed Rosario RHB,—,N/A,14,2.20,10,0,1,87.4,211.4,1,1,-,-,-,40.0%,20.0%,71.4,15.4%,46.2%,15.4%,92.9%,20.0%,10.0%,0.0%,10.0%,60.0%,40.0%,20.0%,40.0%,25.0%
Jasson Dominguez SHB,—,N/A,10,4.80,10,0,0,76.9,149.1,0,0,-,-,20.0%,10.0%,10.0%,74.4,44.4%,33.3%,11.1%,81.8%,20.0%,10.0%,0.0%,10.0%,40.0%,40.0%,40.0%,20.0%,60.0%
Austin Wells LHB,—,N/A,18,2.80,10,1,1,88.4,224.9,4,2,10.0%,10.0%,30.0%,30.0%,30.0%,74.1,30.8%,38.5%,7.7%,86.7%,40.0%,40.0%,25.0%,-,10.0%,40.0%,20.0%,40.0%,16.7%
Jose Caballero RHB,—,N/A,12,4.00,10,0,0,74.0,253.3,1,1,-,-,-,10.0%,20.0%,70.2,7.7%,23.1%,-,100.0%,50.0%,30.0%,0.0%,20.0%,30.0%,40.0%,40.0%,20.0%,50.0%
Max Schuemann RHB,—,N/A,20,2.60,9,0,1,84.0,282.6,3,2,11.1%,11.1%,44.4%,33.3%,55.6%,71.5,15.4%,30.8%,-,100.0%,66.6%,44.4%,0.0%,22.2%,11.1%,44.4%,44.4%,11.1%,66.7%
