Matchup,PHI @ WSH
Pitcher,Jackson Kent
Pitcher Team,WSH
Opposing Team,PHI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,27.1,129,0.275,0.345,0.385,0.110,1.83,1,0.33,15.5%,24.7%,17.8%,15.3%,11.2%,7.57,55.8%,6.0%,8.1%,40.7%,20.9%,5.6%,20.9%
vsLHB,6.0,28,0.269,0.319,0.423,0.154,1.50,0,-,7.1%,22.9%,25.0%,28.0%,10.8%,10.50,57.1%,10.8%,10.5%,42.1%,31.6%,-,10.5%
vsRHB,21.1,101,0.277,0.352,0.373,0.096,1.92,1,0.42,17.8%,25.1%,15.8%,12.8%,11.3%,6.75,55.4%,4.8%,7.5%,40.3%,17.9%,8.3%,23.9%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Kyle Schwarber LHB,,+310,25,4.60,8,1,1,93.9,268.0,2,1,12.5%,12.5%,50.0%,50.0%,37.5%,78.4,88.2%,29.4%,23.5%,100.0%,50.0%,25.0%,50.0%,25.0%,37.5%,75.0%,25.0%,-,28.6%
Justin Crawford LHB,—,N/A,9,3.20,8,0,0,74.5,268.0,1,0,-,-,-,-,25.0%,68.6,-,40.0%,-,90.9%,37.5%,12.5%,0.0%,25.0%,50.0%,12.5%,25.0%,62.5%,28.6%
Derek Hill RHB,,+850,21,2.60,8,0,0,89.0,314.2,3,1,12.5%,-,12.5%,37.5%,37.5%,70.1,20.0%,33.3%,13.3%,88.2%,62.5%,25.0%,0.0%,37.5%,37.5%,25.0%,25.0%,50.0%,62.5%
Luis Arraez LHB,,+1260,5,4.40,8,0,0,78.1,183.3,1,0,-,-,-,-,12.5%,63.8,14.3%,57.1%,-,87.5%,12.5%,12.5%,0.0%,-,62.5%,37.5%,37.5%,25.0%,37.5%
Edmundo Sosa RHB,,+790,19,1.60,8,0,1,88.2,249.7,2,1,-,-,25.0%,25.0%,37.5%,74.6,42.9%,35.7%,7.1%,100.0%,50.0%,37.5%,0.0%,12.5%,25.0%,25.0%,37.5%,37.5%,33.3%
Bryce Harper LHB,,+570,19,4.20,8,0,0,82.3,249.9,2,0,-,-,37.5%,25.0%,62.5%,74.5,50.0%,25.0%,8.3%,80.0%,75.0%,50.0%,0.0%,25.0%,12.5%,50.0%,12.5%,37.5%,75.0%
J.T. Realmuto RHB,,+790,15,3.80,8,0,1,91.8,241.6,2,1,-,-,-,37.5%,25.0%,72.4,18.8%,37.5%,6.2%,100.0%,50.0%,37.5%,0.0%,12.5%,37.5%,37.5%,12.5%,50.0%,25.0%
Trea Turner RHB,,+650,18,4.40,8,0,0,81.9,238.1,1,1,12.5%,-,-,25.0%,25.0%,72.6,12.5%,50.0%,12.5%,80.0%,37.5%,25.0%,0.0%,12.5%,50.0%,-,75.0%,25.0%,28.6%
Brandon Marsh LHB,—,N/A,24,2.20,8,0,0,71.4,269.4,1,1,12.5%,-,-,12.5%,25.0%,68.9,-,40.0%,20.0%,62.5%,25.0%,-,-,25.0%,62.5%,37.5%,12.5%,50.0%,20.0%
Bryson Stott LHB,,+980,14,3.40,8,0,0,91.9,303.6,1,1,-,-,-,25.0%,37.5%,70.7,8.3%,58.3%,16.7%,80.0%,50.0%,12.5%,0.0%,37.5%,50.0%,37.5%,37.5%,25.0%,12.5%
Alec Bohm RHB,,+750,17,4.20,8,0,1,89.1,292.0,3,1,12.5%,-,-,62.5%,37.5%,71.2,30.8%,46.2%,15.4%,92.9%,50.0%,-,-,50.0%,50.0%,12.5%,37.5%,50.0%,25.0%
Rafael Marchan SHB,—,N/A,11,2.20,8,0,0,80.2,292.6,1,0,-,-,12.5%,25.0%,12.5%,66.2,-,30.0%,20.0%,90.9%,37.5%,25.0%,0.0%,12.5%,62.5%,50.0%,50.0%,-,16.7%
Bryan De La Cruz RHB,—,N/A,9,3.00,8,0,0,91.9,230.5,1,0,-,-,12.5%,37.5%,12.5%,71.1,33.3%,33.3%,20.0%,88.2%,25.0%,12.5%,0.0%,12.5%,75.0%,37.5%,50.0%,12.5%,25.0%
Garrett Stubbs LHB,—,N/A,-,3.40,3,0,0,90.4,-,0,0,-,-,-,33.3%,-,68.7,-,50.0%,-,100.0%,-,-,-,-,100.0%,100.0%,-,-,50.0%
