Matchup,HOU @ SD
Pitcher,Peter Lambert
Pitcher Team,HOU
Opposing Team,SD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,108.2,449,0.206,0.275,0.321,0.115,1.13,11,0.91,9.1%,25.8%,23.8%,19.3%,12.5%,8.86,62.1%,7.2%,6.5%,37.3%,33.6%,11.2%,15.8%
vsLHB,59.0,241,0.143,0.233,0.207,0.064,1.05,3,0.46,13.7%,28.9%,24.9%,19.9%,13.6%,9.15,58.1%,7.3%,4.9%,37.1%,32.2%,6.5%,16.1%
vsRHB,49.2,208,0.270,0.323,0.439,0.168,1.23,8,1.45,3.8%,22.4%,22.6%,18.7%,11.3%,8.52,66.8%,7.1%,8.1%,37.6%,34.9%,15.4%,15.4%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Fernando Tatis Jr. RHB,,+437,21,4.40,10,2,3,90.9,324.0,6,4,30.0%,20.0%,40.0%,30.0%,60.0%,78.5,83.3%,33.3%,16.7%,92.3%,70.0%,50.0%,40.0%,20.0%,20.0%,50.0%,50.0%,-,50.0%
Freddy Fermin RHB,—,N/A,16,4.00,10,1,1,89.5,307.9,3,1,10.0%,10.0%,10.0%,40.0%,30.0%,70.4,-,69.2%,7.7%,100.0%,30.0%,10.0%,100.0%,20.0%,50.0%,30.0%,60.0%,10.0%,88.9%
Jackson Merrill LHB,,+660,21,4.40,10,1,1,90.9,284.1,3,1,10.0%,-,20.0%,50.0%,40.0%,73.7,38.1%,28.6%,23.8%,95.5%,60.0%,30.0%,33.3%,30.0%,30.0%,30.0%,40.0%,30.0%,44.4%
Sung-Mun Song LHB,—,N/A,21,2.20,10,0,0,90.0,218.8,2,1,-,-,30.0%,40.0%,10.0%,71.8,26.3%,31.6%,5.3%,95.0%,40.0%,30.0%,0.0%,10.0%,40.0%,60.0%,40.0%,-,37.5%
Gavin Sheets LHB,,+760,19,2.20,10,0,0,87.7,256.8,1,0,-,-,10.0%,20.0%,-,76.5,62.5%,25.0%,12.5%,100.0%,50.0%,50.0%,0.0%,-,50.0%,40.0%,20.0%,40.0%,28.6%
Jase Bowen RHB,—,N/A,15,2.80,10,0,1,83.6,236.5,2,2,10.0%,-,30.0%,40.0%,30.0%,73.4,10.0%,20.0%,10.0%,90.9%,40.0%,10.0%,0.0%,30.0%,40.0%,60.0%,40.0%,-,44.4%
Luis Rengifo SHB,,+950,21,4.20,10,0,0,81.3,137.8,0,0,-,-,10.0%,20.0%,10.0%,72.7,21.4%,35.7%,7.1%,100.0%,10.0%,-,-,10.0%,80.0%,70.0%,-,30.0%,50.0%
Manny Machado RHB,,+400,22,4.20,10,0,2,93.5,305.2,4,2,10.0%,-,10.0%,50.0%,60.0%,74.8,50.0%,42.9%,21.4%,87.5%,80.0%,40.0%,0.0%,40.0%,20.0%,10.0%,50.0%,40.0%,55.6%
Xander Bogaerts RHB,,+790,20,3.60,10,0,0,87.6,234.7,1,0,-,-,30.0%,40.0%,40.0%,75.1,50.0%,30.0%,20.0%,90.9%,50.0%,10.0%,0.0%,40.0%,50.0%,60.0%,20.0%,20.0%,28.6%
Jake Cronenworth LHB,,+910,16,4.20,10,0,2,83.4,268.5,3,1,-,-,-,10.0%,40.0%,70.9,27.8%,33.3%,-,90.0%,60.0%,30.0%,0.0%,30.0%,20.0%,10.0%,40.0%,50.0%,37.5%
Luis Campusano RHB,,+800,26,3.80,10,0,0,89.5,237.4,2,0,-,-,20.0%,30.0%,30.0%,74.2,45.0%,25.0%,15.0%,100.0%,40.0%,20.0%,0.0%,20.0%,40.0%,60.0%,20.0%,20.0%,50.0%
Gage Workman LHB,—,N/A,16,1.40,10,0,1,94.7,304.0,4,2,20.0%,20.0%,20.0%,50.0%,50.0%,72.3,7.7%,53.8%,23.1%,92.9%,70.0%,40.0%,0.0%,30.0%,30.0%,30.0%,30.0%,40.0%,33.3%
Ty France RHB,,+532,27,4.00,10,0,0,87.5,268.5,2,0,-,-,10.0%,40.0%,30.0%,72.5,36.4%,45.5%,18.2%,91.7%,50.0%,20.0%,0.0%,30.0%,50.0%,40.0%,40.0%,20.0%,37.5%
